 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
G# minor (5#), 4+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 6+0:2:0:0:5, 4+0:1:0:0:3, 6+0:4:0:0:6, 3+0:0:0:0:2, 5+0:1:0:0:5, 6+0:2:0:0:5, 5+0:1:0:0:4, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:4, 2+0:0:0:0:2, 5+0:1:0:0:5, 4+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:4, 7+0:4:0:0:7, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:5, 125+0:21:0:0:98
Bb minor mel (5b), 2+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 4+0:1:0:0:2, 3+0:2:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 59+0:13:0:0:20
G# minor mel (5#), 5+0:0:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:3, 6+0:2:0:0:5, 4+0:1:0:0:3, 6+0:4:0:0:6, 4+0:0:0:0:2, 6+0:1:0:0:5, 6+0:2:0:0:5, 5+0:1:0:0:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:0:0:5, 5+0:1:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 140+0:21:0:0:96
Db major blues (5b), 5+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:2:0:0:6, 4+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 133+0:13:0:0:76
B major blues (5#), 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:0, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 135+0:21:0:0:41
Bb minor blues (5b), 5+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:2:0:0:6, 4+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 133+0:13:0:0:76
G# minor blues (5#), 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:0, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 135+0:21:0:0:41
Db dorian (5b), 3+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 2+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 77+0:13:0:0:20
B dorian (5#), 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 134+0:21:0:0:39
Db phrygian (5b), 4+0:0:0:0:2, 6+0:2:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 4+0:2:0:0:3, 6+0:1:0:0:4, 4+0:2:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 114+0:13:0:0:55
B phrygian (5#), 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 6+0:4:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 7+0:4:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 99+0:21:0:0:9
Db lydian (5b), 3+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:2, 4+0:2:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 2+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 77+0:13:0:0:20
B lydian (5#), 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 134+0:21:0:0:39
Db mixolydian (5b), 4+0:0:0:0:2, 6+0:2:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 4+0:2:0:0:3, 6+0:1:0:0:4, 4+0:2:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 114+0:13:0:0:55
B mixolydian (5#), 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 6+0:4:0:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 7+0:4:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 99+0:21:0:0:9
Db aeolian (5b), 3+0:0:0:0:1, 6+0:2:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:3, 4+0:2:0:0:2, 6+0:1:0:0:3, 4+0:2:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 95+0:13:0:0:36
B aeolian (5#), 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:4:0:0:4, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 7+0:4:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 119+0:21:0:0:21
Db locrian (5b), 5+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:2:0:0:6, 4+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 133+0:13:0:0:75
B locrian (5#), 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 6+0:4:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 7+0:4:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 79+0:21:0:0:4
Gb major (6b), 4+0:0:0:0:2, 6+0:2:0:0:5, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:1:0:0:4, 4+0:2:0:0:3, 6+0:1:0:0:4, 4+0:2:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:2:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 114+0:13:0:0:55
F# major (6#), 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:0:0:3, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 134+0:21:0:0:39
Eb minor (6b), 3+0:0:0:0:1, 5+0:2:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 3+0:2:0:0:2, 5+0:1:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 3+0:0:0:0:1, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 96+0:13:0:0:35
D# minor (6#), 5+0:0:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:4, 6+0:2:0:0:6, 4+0:1:0:0:4, 6+0:4:0:0:6, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+0:2:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:4, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:3, 4+0:0:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 138+0:21:0:0:116
Eb minor mel (6b), 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 3+0:2:0:0:2, 5+0:1:0:0:3, 3+0:2:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:1, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:1, 77+0:13:0:0:36
D# minor mel (6#), 5+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:4, 6+0:2:0:0:6, 4+0:1:0:0:4, 6+0:4:0:0:6, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+0:2:0:0:6, 5+0:1:0:0:5, 6+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:5, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:3, 4+0:0:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:3, 5+0:0:0:0:4, 6+0:1:0:0:5, 145+0:21:0:0:115
Gb major blues (6b), 5+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:0:0:6, 4+0:2:0:0:4, 6+0:1:0:0:6, 4+0:2:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:2:0:0:6, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 6+0:0:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 6+0:0:0:0:3, 145+0:13:0:0:94
F# major blues (6#), 5+0:0:0:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 5+0:1:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 7+0:4:0:0:6, 4+0:0:0:0:1, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 142+0:21:0:0:60
Eb minor blues (6b), 5+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:1:0:0:6, 4+0:2:0:0:4, 6+0:1:0:0:6, 4+0:2:0:0:4, 6+0:0:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:2:0:0:6, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 6+0:1:0:0:4, 6+0:0:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 6+0:0:0:0:3, 145+0:13:0:0:94
D# minor blues (6#), 5+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:4, 6+0:2:0:0:6, 4+0:1:0:0:4, 6+0:4:0:0:6, 4+0:0:0:0:3, 6+0:1:0:0:5, 6+0:2:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:2, 6+0:0:0:0:5, 4+0:0:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:3, 6+0:1:0:0:5, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:3, 5+0:0:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 6+0:1:0:0:5, 142+0:21:0:0:117
Gb dorian (6b), 3+0:0:0:0:1, 6+0:2:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:3, 4+0:2:0:0:2, 6+0:1:0:0:3, 4+0:2:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 95+0:13:0:0:36
F# dorian (6#), 5+0:0:0:0:2, 4+0:0:0:0:0, 5+0:0:0:0:2, 6+0:2:0:0:4, 4+0:1:0:0:2, 6+0:4:0:0:5, 4+0:0:0:0:2, 6+0:1:0:0:3, 6+0:2:0:0:4, 5+0:1:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 7+0:4:0:0:6, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:2, 6+0:1:0:0:3, 141+0:21:0:0:57
Gb phrygian (6b), 5+0:0:0:0:3, 6+0:2:0:0:6, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:2:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 6+0:2:0:0:6, 4+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:3, 5+0:0:0:0:2, 133+0:13:0:0:75
F# phrygian (6#), 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 6+0:4:0:0:4, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 7+0:4:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 119+0:21:0:0:21
Gb lydian (6b), 3+0:0:0:0:1, 6+0:2:0:0:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:3, 4+0:2:0:0:2, 6+0:1:0:0:3, 4+0:2:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:4, 2+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:1, 95+0:13:0:0:36
