 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, rowcost
D lydian (2#), 1+0:0:0:0:0, 7+0:6:1:2:4, 4+0:1:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 7+1:4:2:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:4, 0+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:5:2:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:4, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:0, 6+0:3:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 122+1:43:11:6:30
Bb mixolydian (2b), 3+0:0:0:0:0, 6+0:0:1:2:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 9+1:2:2:1:4, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:2:1:3, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 94+1:7:11:6:23
D mixolydian (2#), 0+0:0:0:0:0, 7+0:0:1:2:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 6+2:0:1:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:2:1:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:2:1:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:2:1:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 77+2:0:10:6:18
Bb aeolian (2b), 2+0:0:0:0:0, 7+0:0:1:2:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+1:0:2:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:2:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 87+1:0:11:6:19
D aeolian (2#), 1+0:0:0:0:0, 7+0:6:1:2:3, 3+0:1:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 7+1:4:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:3, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:1:0:1, 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:5:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:3, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:1:0:1, 2+0:0:0:0:0, 5+0:3:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 100+1:43:11:6:17
Bb locrian (2b), 4+0:0:0:0:1, 6+0:0:1:2:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 10+1:2:2:1:3, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:2:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:1:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:2:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 126+1:7:11:6:24
D locrian (2#), 0+0:0:0:0:0, 7+0:0:1:2:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+2:0:1:1:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:2:1:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:2:1:3, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 57+2:0:10:6:18
Eb major (3b), 3+0:0:0:0:0, 6+0:0:1:2:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 9+1:2:2:1:4, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:2:1:3, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 94+1:7:11:6:23
A major (3#), 1+0:0:0:0:0, 7+0:6:1:2:4, 4+0:1:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 7+1:4:2:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:4, 0+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:5:2:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:4, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:0, 6+0:3:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 122+1:43:11:6:30
C minor (3b), 2+0:0:0:0:0, 6+0:0:1:2:3, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+2:1:1:1:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:2:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:2:1:3, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:2:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 91+2:6:10:6:18
F# minor (3#), 2+0:0:0:0:1, 7+0:6:1:2:4, 5+0:1:0:0:3, 6+0:2:0:0:4, 3+0:0:0:0:1, 7+1:4:2:1:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:5:2:1:4, 1+0:0:0:0:0, 4+0:1:0:0:3, 4+0:0:0:0:2, 6+0:2:1:0:4, 3+0:0:0:0:2, 5+0:2:0:0:4, 4+0:2:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:1:1:0:1, 3+0:0:0:0:2, 7+0:5:2:1:6, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:5:2:1:4, 2+0:0:0:0:0, 4+0:1:0:0:3, 4+0:0:0:0:2, 6+0:2:1:0:4, 3+0:0:0:0:2, 6+0:3:0:0:5, 4+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 150+1:44:12:6:89
C minor mel (3b), 1+0:0:0:0:0, 7+0:0:1:2:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+2:1:1:1:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:2:1:3, 2+0:1:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 84+2:6:10:6:18
F# minor mel (3#), 3+0:0:0:0:1, 7+0:6:1:2:4, 6+0:1:0:0:3, 7+0:2:0:0:4, 4+0:0:0:0:1, 8+1:4:2:1:4, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:5:2:1:4, 2+0:0:0:0:0, 5+0:1:0:0:3, 5+0:0:0:0:2, 7+0:2:1:0:4, 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:1:1:0:1, 4+0:0:0:0:2, 7+0:5:2:1:6, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:5:2:1:4, 3+0:0:0:0:0, 5+0:1:0:0:3, 5+0:0:0:0:2, 7+0:2:1:0:4, 4+0:0:0:0:2, 6+0:3:0:0:5, 5+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:1, 182+1:44:12:6:89
Eb major blues (3b), 4+0:0:0:0:2, 7+0:0:1:2:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 10+1:2:2:1:3, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:2:1:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:2:1:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:2:1:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 159+1:7:11:6:51
A major blues (3#), 2+0:0:0:0:0, 7+0:6:1:2:4, 5+0:1:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 8+1:4:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 1+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:5:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 6+0:3:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 156+1:43:11:6:32
C minor blues (3b), 4+0:0:0:0:2, 7+0:0:1:2:3, 4+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 10+1:2:2:1:3, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:2:1:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:2:1:1, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:0:2:1:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 159+1:7:11:6:51
F# minor blues (3#), 2+0:0:0:0:0, 7+0:6:1:2:4, 5+0:1:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 8+1:4:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 1+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:5:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 6+0:3:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 156+1:43:11:6:32
Eb dorian (3b), 2+0:0:0:0:0, 7+0:0:1:2:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+1:0:2:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:2:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 87+1:0:11:6:19
A dorian (3#), 2+0:0:0:0:0, 7+0:6:1:2:4, 5+0:1:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 8+1:4:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 1+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:5:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 6+0:3:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 154+1:43:11:6:32
Eb phrygian (3b), 4+0:0:0:0:1, 6+0:0:1:2:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 10+1:2:2:1:3, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:2:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:1:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:2:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 126+1:7:11:6:24
A phrygian (3#), 1+0:0:0:0:0, 7+0:6:1:2:3, 3+0:1:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 7+1:4:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:3, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:1:0:1, 2+0:0:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:5:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:5:2:1:3, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:1:0:1, 2+0:0:0:0:0, 5+0:3:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 100+1:43:11:6:17
Eb lydian (3b), 2+0:0:0:0:0, 7+0:0:1:2:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+1:0:2:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:2:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:1:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 87+1:0:11:6:19
A lydian (3#), 2+0:0:0:0:0, 7+0:6:1:2:4, 5+0:1:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 8+1:4:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 1+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 5+0:2:0:0:2, 5+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:5:2:1:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:5:2:1:4, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 6+0:2:1:0:2, 3+0:0:0:0:0, 6+0:3:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 154+1:43:11:6:32
Eb mixolydian (3b), 4+0:0:0:0:1, 6+0:0:1:2:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 10+1:2:2:1:3, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:2:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:1:2, 4+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:2:1:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 126+1:7:11:6:24
