 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
Bb phrygian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+1:2:0:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 43+3:8:1:0:9
D phrygian (2#), 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 99+3:0:1:0:10
Bb lydian (2b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 5+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 66+3:0:1:0:8
D lydian (2#), 3+0:1:0:0:0, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 9+0:4:0:0:2, 7+0:3:0:0:1, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 8+0:4:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 9+0:1:0:0:1, 8+0:5:1:0:4, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 137+4:58:1:0:27
Bb mixolydian (2b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+1:2:0:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 43+3:8:1:0:9
D mixolydian (2#), 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 99+3:0:1:0:10
Bb aeolian (2b), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+3:0:1:0:8
D aeolian (2#), 2+0:1:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 8+0:4:0:0:1, 6+0:3:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 7+0:4:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 7+1:2:0:0:2, 7+0:5:1:0:3, 4+0:2:0:0:1, 5+0:3:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 118+3:61:1:0:14
Bb locrian (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 55+3:8:1:0:12
D locrian (2#), 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:0:0:0:2, 3+0:0:0:0:0, 7+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:0:2, 5+0:0:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 81+3:0:1:0:10
Eb major (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+1:2:0:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 43+3:8:1:0:9
A major (3#), 3+0:1:0:0:0, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 9+0:4:0:0:2, 7+0:3:0:0:1, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 8+0:4:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 9+0:1:0:0:1, 8+0:5:1:0:4, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 137+4:58:1:0:27
C minor (3b), 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+1:3:0:0:2, 3+0:0:0:0:0, 2+0:1:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+1:3:0:0:2, 3+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:2, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 58+3:10:1:0:10
F# minor (3#), 2+0:0:0:0:0, 7+0:4:0:0:5, 5+0:2:0:0:4, 8+2:2:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:4, 9+0:4:0:0:6, 7+0:3:0:0:5, 7+0:4:0:0:5, 5+0:2:0:0:4, 8+2:2:0:0:4, 5+0:3:0:0:4, 8+0:4:0:0:5, 5+0:1:0:0:3, 6+0:3:0:0:5, 10+0:1:0:0:3, 8+0:5:1:0:7, 6+0:2:0:0:4, 6+0:3:0:0:5, 6+0:3:0:0:5, 5+0:2:0:0:4, 140+4:57:1:0:93
C minor mel (3b), 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+1:3:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 6+1:3:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:2, 4+0:0:1:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 67+3:10:1:0:10
F# minor mel (3#), 1+0:0:0:0:0, 8+0:4:0:0:5, 6+0:2:0:0:4, 7+2:2:0:0:4, 6+0:3:0:0:4, 6+0:2:0:0:3, 8+0:2:0:0:4, 9+0:4:0:0:6, 8+0:3:0:0:5, 8+0:4:0:0:5, 6+0:2:0:0:4, 7+2:2:0:0:4, 6+0:3:0:0:4, 9+0:4:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 9+0:1:0:0:3, 8+0:5:1:0:7, 7+0:2:0:0:4, 6+0:3:0:0:5, 7+0:3:0:0:5, 5+0:2:0:0:4, 150+4:57:1:0:93
Eb major blues (3b), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:0:0:0, 7+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 6+0:0:1:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 89+3:8:1:0:19
A major blues (3#), 3+0:0:0:0:0, 8+0:4:0:0:3, 6+0:2:0:0:1, 9+1:3:0:0:4, 6+0:3:0:0:2, 6+0:2:0:0:2, 7+0:2:0:0:1, 9+0:4:0:0:3, 8+0:3:0:0:2, 8+0:4:0:0:3, 6+0:2:0:0:1, 9+1:3:0:0:4, 6+0:3:0:0:2, 9+0:4:0:0:3, 5+0:1:0:0:0, 7+0:3:0:0:2, 9+0:1:0:0:0, 8+0:5:1:0:5, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 153+2:59:1:0:44
C minor blues (3b), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:0:0:0, 7+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 6+0:0:1:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 89+3:8:1:0:19
F# minor blues (3#), 3+0:0:0:0:0, 8+0:4:0:0:3, 6+0:2:0:0:1, 9+1:3:0:0:4, 6+0:3:0:0:2, 6+0:2:0:0:2, 7+0:2:0:0:1, 9+0:4:0:0:3, 8+0:3:0:0:2, 8+0:4:0:0:3, 6+0:2:0:0:1, 9+1:3:0:0:4, 6+0:3:0:0:2, 9+0:4:0:0:3, 5+0:1:0:0:0, 7+0:3:0:0:2, 9+0:1:0:0:0, 8+0:5:1:0:5, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 153+2:59:1:0:44
Eb dorian (3b), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+3:0:1:0:8
A dorian (3#), 2+0:0:0:0:0, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 6+0:2:0:0:2, 7+0:2:0:0:1, 9+0:4:0:0:3, 8+0:3:0:0:2, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 9+0:4:0:0:3, 5+0:1:0:0:0, 7+0:3:0:0:2, 8+0:1:0:0:0, 8+0:5:1:0:5, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 147+4:57:1:0:42
Eb phrygian (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 55+3:8:1:0:12
A phrygian (3#), 2+0:1:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 8+0:4:0:0:1, 6+0:3:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 7+0:4:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 7+1:2:0:0:2, 7+0:5:1:0:3, 4+0:2:0:0:1, 5+0:3:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 118+3:61:1:0:14
Eb lydian (3b), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 4+0:0:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+3:0:1:0:8
A lydian (3#), 2+0:0:0:0:0, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 6+0:2:0:0:2, 7+0:2:0:0:1, 9+0:4:0:0:3, 8+0:3:0:0:2, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 9+0:4:0:0:3, 5+0:1:0:0:0, 7+0:3:0:0:2, 8+0:1:0:0:0, 8+0:5:1:0:5, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 147+4:57:1:0:42
Eb mixolydian (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 55+3:8:1:0:12
A mixolydian (3#), 2+0:1:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 8+0:4:0:0:1, 6+0:3:0:0:0, 6+0:4:0:0:1, 4+0:2:0:0:0, 9+1:3:0:0:2, 4+0:3:0:0:0, 7+0:4:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:0, 7+1:2:0:0:2, 7+0:5:1:0:3, 4+0:2:0:0:1, 5+0:3:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 118+3:61:1:0:14
Eb aeolian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+1:2:0:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 43+3:8:1:0:9
A aeolian (3#), 3+0:1:0:0:0, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 9+0:4:0:0:2, 7+0:3:0:0:1, 7+0:4:0:0:2, 5+0:2:0:0:0, 8+2:2:0:0:3, 5+0:3:0:0:1, 8+0:4:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 9+0:1:0:0:1, 8+0:5:1:0:4, 5+0:2:0:0:1, 6+0:3:0:0:1, 6+0:3:0:0:1, 5+0:2:0:0:0, 137+4:58:1:0:27
Eb locrian (3b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 4+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+1:2:0:0:4, 5+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 75+3:8:1:0:19
A locrian (3#), 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 8+1:0:0:0:2, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 99+3:0:1:0:10
Ab major (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 3+0:1:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:3, 4+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 55+3:8:1:0:12
E major (4#), 2+0:0:0:0:0, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 6+0:2:0:0:2, 7+0:2:0:0:1, 9+0:4:0:0:3, 8+0:3:0:0:2, 8+0:4:0:0:3, 6+0:2:0:0:1, 7+2:2:0:0:3, 6+0:3:0:0:2, 9+0:4:0:0:3, 5+0:1:0:0:0, 7+0:3:0:0:2, 8+0:1:0:0:0, 8+0:5:1:0:5, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+0:3:0:0:2, 5+0:2:0:0:1, 147+4:57:1:0:42
F minor (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:2:0:0:2, 4+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 69+3:8:1:0:9
C# minor (4#), 2+0:0:0:0:2, 8+0:4:0:0:7, 6+0:2:0:0:5, 8+2:2:0:0:4, 6+0:3:0:0:5, 6+0:2:0:0:4, 7+0:2:0:0:5, 9+0:4:0:0:7, 8+0:3:0:0:6, 8+0:4:0:0:7, 6+0:2:0:0:5, 8+2:2:0:0:4, 6+0:3:0:0:5, 9+0:4:0:0:6, 5+0:1:0:0:4, 7+0:3:0:0:6, 9+0:1:0:0:6, 8+0:5:1:0:8, 6+0:2:0:0:5, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:5, 150+4:57:1:0:118
F minor mel (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:2, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:2:0:0:2, 3+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:2, 6+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 57+3:8:1:0:9
C# minor mel (4#), 2+0:0:0:0:2, 8+0:4:0:0:7, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 6+0:2:0:0:4, 7+0:2:0:0:5, 9+0:4:0:0:7, 8+0:3:0:0:6, 8+0:4:0:0:7, 6+0:2:0:0:5, 8+2:2:0:0:4, 7+0:3:0:0:5, 9+0:4:0:0:6, 5+0:1:0:0:4, 7+0:3:0:0:6, 9+0:1:0:0:6, 9+0:5:1:0:8, 6+0:2:0:0:5, 6+0:3:0:0:6, 7+0:3:0:0:6, 5+0:2:0:0:5, 153+4:57:1:0:118
Ab major blues (4b), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 7+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 7+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 96+3:8:0:0:26
E major blues (4#), 3+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:2, 9+1:3:0:0:3, 7+0:3:0:0:3, 6+0:2:0:0:2, 7+0:2:0:0:2, 9+0:4:0:0:4, 8+0:3:0:0:3, 8+0:4:0:0:4, 6+0:2:0:0:2, 9+1:3:0:0:3, 7+0:3:0:0:3, 9+0:4:0:0:4, 5+0:1:0:0:1, 7+0:3:0:0:3, 9+0:1:0:0:1, 9+0:5:1:0:5, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 156+2:59:1:0:59
F minor blues (4b), 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+1:2:0:0:4, 4+0:0:0:0:1, 7+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 8+1:2:0:0:4, 7+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 96+3:8:0:0:26
C# minor blues (4#), 3+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:2, 9+1:3:0:0:3, 7+0:3:0:0:3, 6+0:2:0:0:2, 7+0:2:0:0:2, 9+0:4:0:0:4, 8+0:3:0:0:3, 8+0:4:0:0:4, 6+0:2:0:0:2, 9+1:3:0:0:3, 7+0:3:0:0:3, 9+0:4:0:0:4, 5+0:1:0:0:1, 7+0:3:0:0:3, 9+0:1:0:0:1, 9+0:5:1:0:5, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 156+2:59:1:0:59
Ab dorian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 2+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+1:2:0:0:2, 5+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 43+3:8:1:0:9
E dorian (4#), 2+0:0:0:0:0, 8+0:4:0:0:4, 6+0:2:0:0:2, 7+2:2:0:0:2, 7+0:3:0:0:3, 6+0:2:0:0:2, 7+0:2:0:0:2, 9+0:4:0:0:4, 8+0:3:0:0:3, 8+0:4:0:0:4, 6+0:2:0:0:2, 7+2:2:0:0:2, 7+0:3:0:0:3, 9+0:4:0:0:4, 5+0:1:0:0:1, 7+0:3:0:0:3, 8+0:1:0:0:1, 9+0:5:1:0:5, 6+0:2:0:0:2, 6+0:3:0:0:3, 7+0:3:0:0:3, 5+0:2:0:0:2, 150+4:57:1:0:57
Ab phrygian (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:3, 4+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 7+1:2:0:0:4, 5+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 75+3:8:1:0:19
