 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, rowcost
D major (2#), 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+1:0:0:1:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 36+1:5:0:1:9
G minor (2b), 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 6+1:3:0:1:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 75+1:20:0:1:9
B minor (2#), 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 6+1:0:0:1:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 63+1:4:0:1:9
G minor mel (2b), 3+0:2:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+1:3:0:1:2, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 3+0:2:0:0:1, 2+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 50+1:20:0:1:9
B minor mel (2#), 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 7+1:0:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 85+1:4:0:1:9
Bb major blues (2b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 8+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 136+1:33:0:1:53
D major blues (2#), 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 86+1:4:0:1:7
G minor blues (2b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 8+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 136+1:33:0:1:53
B minor blues (2#), 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 86+1:4:0:1:7
Bb dorian (2b), 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:0:0:1:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 62+1:0:0:1:19
D dorian (2#), 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 58+1:4:0:1:7
Bb phrygian (2b), 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 7+1:3:0:1:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 114+1:33:0:1:32
D phrygian (2#), 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+1:0:0:1:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 32+1:0:0:1:19
Bb lydian (2b), 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:0:0:1:2, 2+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 62+1:0:0:1:19
D lydian (2#), 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 58+1:4:0:1:7
Bb mixolydian (2b), 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 7+1:3:0:1:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 114+1:33:0:1:32
D mixolydian (2#), 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+1:0:0:1:2, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 32+1:0:0:1:19
Bb aeolian (2b), 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+1:0:0:1:2, 3+0:0:0:0:0, 6+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 87+1:0:0:1:19
D aeolian (2#), 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+1:0:0:1:2, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 36+1:5:0:1:9
Bb locrian (2b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 8+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 135+1:33:0:1:53
D locrian (2#), 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+1:0:0:1:2, 1+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 44+1:0:0:1:19
Eb major (3b), 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:0:0:0:0, 7+1:3:0:1:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 6+0:3:0:0:3, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 114+1:33:0:1:32
A major (3#), 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:0, 6+1:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 58+1:4:0:1:7
C minor (3b), 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 6+1:3:0:1:2, 3+0:1:0:0:0, 6+0:3:0:0:2, 3+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 96+1:36:0:1:19
F# minor (3#), 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 7+1:0:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 84+1:4:0:1:22
C minor mel (3b), 4+0:3:0:0:2, 2+0:1:0:0:1, 4+0:3:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 5+1:3:0:1:2, 2+0:1:0:0:0, 5+0:3:0:0:2, 2+0:0:0:0:0, 4+0:3:0:0:2, 2+0:1:0:0:1, 4+0:3:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 69+1:36:0:1:19
F# minor mel (3#), 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 6+1:0:0:1:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:2:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 99+1:4:0:1:22
Eb major blues (3b), 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:2, 8+1:3:0:1:4, 6+0:0:0:0:2, 8+0:3:0:0:5, 4+0:0:0:0:1, 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 160+1:33:0:1:79
A major blues (3#), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:0:1:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 91+1:4:0:1:2
C minor blues (3b), 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 5+0:0:0:0:2, 8+1:3:0:1:4, 6+0:0:0:0:2, 8+0:3:0:0:5, 4+0:0:0:0:1, 7+0:3:0:0:5, 6+0:1:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:3, 5+0:1:0:0:2, 6+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:0, 7+0:2:0:0:4, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 160+1:33:0:1:79
F# minor blues (3#), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+1:0:0:1:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 91+1:4:0:1:2
Eb dorian (3b), 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+1:0:0:1:2, 3+0:0:0:0:0, 6+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 87+1:0:0:1:19
A dorian (3#), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 5+1:0:0:1:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 73+1:4:0:1:2
Eb phrygian (3b), 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:3, 4+0:0:0:0:1, 7+1:3:0:1:3, 5+0:0:0:0:1, 8+0:3:0:0:4, 3+0:0:0:0:0, 6+0:3:0:0:4, 5+0:1:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 5+0:1:0:0:2, 2+0:0:0:0:0, 7+0:2:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:1, 0+0:0:0:0:0, 135+1:33:0:1:53
