 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
F# minor mel (3#), 2+0:0:0:0:1, 5+0:2:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:1, 5+0:2:0:0:3, 5+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:5, 3+0:2:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:3:0:0:5, 3+0:2:0:0:2, 2+0:0:0:0:0, 54+2:18:0:0:27
Eb major blues (3b), 5+0:2:0:0:3, 5+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:3, 5+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 64+1:20:0:0:35
A major blues (3#), 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 7+1:3:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:1, 60+1:19:0:0:14
C minor blues (3b), 5+0:2:0:0:3, 5+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:3, 5+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 64+1:20:0:0:35
F# minor blues (3#), 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 7+1:3:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:1, 60+1:19:0:0:14
Eb dorian (3b), 4+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:4, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:3, 43+1:0:0:0:12
A dorian (3#), 2+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 5+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 1+0:0:0:0:1, 50+2:18:0:0:13
Eb phrygian (3b), 5+0:2:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+1:3:0:0:3, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:5, 49+1:20:0:0:30
A phrygian (3#), 3+0:0:0:0:1, 3+0:2:0:0:0, 2+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 5+1:3:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:0, 2+0:2:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:3, 1+0:0:0:0:1, 5+0:3:0:0:0, 2+0:2:0:0:0, 2+0:0:0:0:2, 39+1:19:0:0:9
Eb lydian (3b), 4+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+1:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:0:0:4, 3+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:0:0:3, 43+1:0:0:0:12
A lydian (3#), 2+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 5+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 1+0:0:0:0:1, 50+2:18:0:0:13
Eb mixolydian (3b), 5+0:2:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+1:3:0:0:3, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:5, 49+1:20:0:0:30
A mixolydian (3#), 3+0:0:0:0:1, 3+0:2:0:0:0, 2+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 5+1:3:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:0, 2+0:2:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:3, 1+0:0:0:0:1, 5+0:3:0:0:0, 2+0:2:0:0:0, 2+0:0:0:0:2, 39+1:19:0:0:9
Eb aeolian (3b), 5+0:2:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+1:3:0:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 7+0:5:0:0:5, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:4, 42+1:20:0:0:20
A aeolian (3#), 3+0:0:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 6+1:3:0:0:1, 1+0:0:0:0:1, 6+0:3:0:0:1, 3+0:2:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:3:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:1, 48+1:19:0:0:11
Eb locrian (3b), 5+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 60+1:20:0:0:35
A locrian (3#), 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 6+1:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:3, 37+1:0:0:0:12
Ab major (4b), 5+0:2:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+1:3:0:0:3, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:5, 49+1:20:0:0:30
E major (4#), 2+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 5+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 1+0:0:0:0:1, 50+2:18:0:0:13
F minor (4b), 5+0:2:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 6+1:3:0:0:3, 3+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:5:0:0:5, 3+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:4:0:0:4, 51+1:20:0:0:20
C# minor (4#), 3+0:0:0:0:1, 6+0:2:0:0:4, 3+0:2:0:0:3, 4+0:0:0:0:2, 6+0:2:0:0:4, 5+2:2:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:6, 3+0:2:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:6, 3+0:2:0:0:3, 2+0:0:0:0:0, 60+2:18:0:0:38
F minor mel (4b), 5+0:2:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+1:3:0:0:3, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 6+0:5:0:0:5, 3+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:4:0:0:4, 44+1:20:0:0:20
C# minor mel (4#), 4+0:0:0:0:1, 6+0:2:0:0:4, 3+0:2:0:0:3, 5+0:0:0:0:2, 6+0:2:0:0:4, 4+2:2:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:6, 3+0:2:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:6, 3+0:2:0:0:3, 1+0:0:0:0:0, 60+2:18:0:0:38
Ab major blues (4b), 6+0:2:0:0:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:4, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 65+1:20:0:0:38
E major blues (4#), 4+0:0:0:0:0, 5+0:2:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 6+1:3:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 2+0:0:0:0:0, 60+1:19:0:0:19
F minor blues (4b), 6+0:2:0:0:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:4, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 65+1:20:0:0:38
C# minor blues (4#), 4+0:0:0:0:0, 5+0:2:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 6+1:3:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 2+0:0:0:0:0, 60+1:19:0:0:19
Ab dorian (4b), 5+0:2:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+1:3:0:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 7+0:5:0:0:5, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:4, 42+1:20:0:0:20
E dorian (4#), 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 50+2:18:0:0:18
Ab phrygian (4b), 5+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 60+1:20:0:0:35
E phrygian (4#), 3+0:0:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 6+1:3:0:0:1, 1+0:0:0:0:1, 6+0:3:0:0:1, 3+0:2:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:3:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:1, 48+1:19:0:0:11
Ab lydian (4b), 5+0:2:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+1:3:0:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 7+0:5:0:0:5, 3+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:4, 42+1:20:0:0:20
E lydian (4#), 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 50+2:18:0:0:18
Ab mixolydian (4b), 5+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 60+1:20:0:0:35
E mixolydian (4#), 3+0:0:0:0:1, 4+0:2:0:0:1, 3+0:2:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 6+1:3:0:0:1, 1+0:0:0:0:1, 6+0:3:0:0:1, 3+0:2:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:2, 1+0:0:0:0:1, 6+0:3:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:1, 48+1:19:0:0:11
Ab aeolian (4b), 5+0:2:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+1:3:0:0:3, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:5, 49+1:20:0:0:30
E aeolian (4#), 2+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 5+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 1+0:0:0:0:1, 50+2:18:0:0:13
Ab locrian (4b), 6+0:2:0:0:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:4, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 65+1:20:0:0:38
E locrian (4#), 3+0:0:0:0:1, 3+0:2:0:0:0, 2+0:2:0:0:0, 1+0:0:0:0:0, 3+0:2:0:0:0, 5+1:3:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:0, 2+0:2:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:3, 1+0:0:0:0:1, 5+0:3:0:0:0, 2+0:2:0:0:0, 2+0:0:0:0:2, 39+1:19:0:0:9
Db major (5b), 5+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 60+1:20:0:0:35
B major (5#), 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 50+2:18:0:0:18
Bb minor (5b), 4+0:2:0:0:3, 5+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:1, 6+1:3:0:0:3, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:5, 61+1:20:0:0:30
G# minor (5#), 4+0:0:0:0:2, 5+0:2:0:0:5, 3+0:2:0:0:3, 5+0:0:0:0:3, 5+0:2:0:0:5, 5+2:2:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:7, 3+0:2:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:7, 3+0:2:0:0:3, 1+0:0:0:0:0, 58+2:18:0:0:46
Bb minor mel (5b), 4+0:2:0:0:3, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:0:0:0:1, 5+1:3:0:0:3, 3+0:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:5, 50+1:20:0:0:30
G# minor mel (5#), 4+0:0:0:0:2, 5+0:2:0:0:5, 3+0:2:0:0:3, 6+0:0:0:0:3, 5+0:2:0:0:5, 5+2:2:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:7, 3+0:2:0:0:3, 6+0:0:0:0:3, 2+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:7, 3+0:2:0:0:3, 2+0:0:0:0:0, 62+2:18:0:0:46
Db major blues (5b), 6+0:2:0:0:5, 5+0:0:0:0:2, 1+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:2, 6+1:3:0:0:4, 3+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:5, 3+0:0:0:0:2, 7+0:5:0:0:7, 3+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:4:0:0:6, 69+1:20:0:0:46
B major blues (5#), 4+0:0:0:0:0, 5+0:2:0:0:3, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:3, 6+1:3:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 2+0:0:0:0:0, 62+1:19:0:0:23
Bb minor blues (5b), 6+0:2:0:0:5, 5+0:0:0:0:2, 1+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:2, 6+1:3:0:0:4, 3+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:5, 3+0:0:0:0:2, 7+0:5:0:0:7, 3+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:4:0:0:6, 69+1:20:0:0:46
G# minor blues (5#), 4+0:0:0:0:0, 5+0:2:0:0:3, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:3, 6+1:3:0:0:3, 1+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 2+0:0:0:0:0, 62+1:19:0:0:23
Db dorian (5b), 5+0:2:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+1:3:0:0:3, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:5, 49+1:20:0:0:30
B dorian (5#), 3+0:0:0:0:0, 5+0:2:0:0:3, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:3, 4+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 1+0:0:0:0:0, 54+2:18:0:0:22
Db phrygian (5b), 6+0:2:0:0:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:4, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 65+1:20:0:0:38
B phrygian (5#), 2+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 5+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 1+0:0:0:0:1, 50+2:18:0:0:13
Db lydian (5b), 5+0:2:0:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 5+1:3:0:0:3, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 7+0:5:0:0:6, 3+0:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:4:0:0:5, 49+1:20:0:0:30
B lydian (5#), 3+0:0:0:0:0, 5+0:2:0:0:3, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:3, 4+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:3:0:0:4, 3+0:2:0:0:2, 1+0:0:0:0:0, 54+2:18:0:0:22
Db mixolydian (5b), 6+0:2:0:0:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:4, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 65+1:20:0:0:38
B mixolydian (5#), 2+0:0:0:0:0, 5+0:2:0:0:1, 3+0:2:0:0:1, 3+0:0:0:0:0, 5+0:2:0:0:1, 5+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 7+0:3:0:0:2, 3+0:2:0:0:1, 1+0:0:0:0:1, 50+2:18:0:0:13
Db aeolian (5b), 5+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:1:0:0:3, 4+0:0:0:0:1, 6+1:3:0:0:4, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:3, 3+0:0:0:0:1, 7+0:5:0:0:7, 3+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:0:0:6, 60+1:20:0:0:35
B aeolian (5#), 3+0:0:0:0:0, 5+0:2:0:0:2, 3+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+2:2:0:0:2, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:3:0:0:3, 3+0:2:0:0:2, 0+0:0:0:0:0, 50+2:18:0:0:18
Db locrian (5b), 6+0:2:0:0:5, 5+0:0:0:0:2, 1+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:2, 6+1:3:0:0:4, 3+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:1:0:0:5, 3+0:0:0:0:2, 7+0:5:0:0:7, 3+0:2:0:0:3, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:4:0:0:6, 69+1:20:0:0:46
