 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
Eb major (3b), 2+0:1:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 6+1:3:1:0:5, 2+0:0:0:0:1, 3+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:1, 1+0:0:0:0:1, 6+1:3:1:0:5, 2+0:0:0:0:1, 3+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:2, 3+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 84+2:11:5:0:43
A major (3#), 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 5+1:0:1:0:1, 4+0:1:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:3:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:0, 5+1:0:1:0:1, 4+0:1:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:3:0:0:2, 6+0:2:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 132+2:29:2:0:14
C minor (3b), 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+1:3:1:0:2, 3+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 5+1:3:1:0:2, 3+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 95+2:11:5:0:11
F# minor (3#), 3+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 6+1:0:0:0:2, 5+0:1:0:0:3, 6+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 6+0:3:0:0:5, 3+0:0:0:0:2, 6+0:1:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:2, 6+0:3:0:0:4, 5+0:1:0:0:3, 6+1:0:0:0:2, 5+0:1:0:0:3, 6+0:2:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 6+0:3:0:0:4, 7+0:2:0:0:4, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 161+2:29:0:0:93
Ab major (4b), 2+0:1:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+1:3:1:0:6, 3+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:3, 5+0:0:0:0:2, 2+0:0:0:0:1, 6+1:3:1:0:6, 3+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:1, 3+0:0:0:0:2, 3+0:1:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:2, 109+2:11:5:0:70
E major (4#), 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+1:0:1:0:1, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:3:0:0:3, 4+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 4+1:0:1:0:1, 5+0:1:0:0:1, 6+0:2:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:1, 6+0:3:0:0:3, 7+0:2:0:0:2, 3+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 156+2:29:2:0:31
F minor (4b), 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+1:3:1:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+1:3:1:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 84+2:11:2:0:11
C# minor (4#), 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:4, 5+1:0:1:0:2, 5+0:1:0:0:4, 6+0:2:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:3:0:0:5, 5+0:0:0:0:2, 6+0:1:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:4, 3+0:0:0:0:3, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:3:0:0:5, 5+0:1:0:0:4, 5+1:0:1:0:2, 5+0:1:0:0:4, 6+0:2:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 6+0:3:0:0:5, 7+0:2:0:0:5, 3+0:0:0:0:2, 5+0:1:0:0:4, 2+0:0:0:0:2, 161+2:29:2:0:119
Db major (5b), 2+0:1:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 6+1:3:1:0:6, 4+0:0:0:0:3, 5+0:0:1:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:1:0:1, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:3, 5+0:0:0:0:4, 6+0:0:0:0:2, 3+0:0:0:0:2, 6+1:3:1:0:6, 4+0:0:0:0:3, 5+0:0:1:0:2, 3+0:0:0:0:2, 4+0:0:0:0:3, 4+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:3, 2+0:0:0:0:2, 135+2:11:5:0:97
B major (5#), 4+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 5+1:0:1:0:1, 6+0:1:0:0:2, 7+0:2:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:2, 6+0:3:0:0:4, 5+0:0:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:3:0:0:3, 5+0:1:0:0:2, 5+1:0:1:0:1, 6+0:1:0:0:2, 7+0:2:0:0:3, 5+0:1:0:0:2, 6+0:1:0:0:2, 7+0:3:0:0:3, 8+0:2:0:0:3, 4+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:1, 183+2:29:2:0:60
Bb minor (5b), 1+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+1:3:1:0:4, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+1:3:1:0:4, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 108+2:11:5:0:20
G# minor (5#), 4+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 5+1:0:1:0:2, 6+0:1:0:0:5, 7+0:2:0:0:6, 5+0:1:0:0:5, 6+0:1:0:0:5, 6+0:3:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 5+0:1:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:4, 6+0:3:0:0:5, 5+0:1:0:0:5, 5+1:0:1:0:2, 6+0:1:0:0:5, 7+0:2:0:0:6, 5+0:1:0:0:5, 6+0:1:0:0:5, 8+0:3:0:0:6, 8+0:2:0:0:6, 5+0:0:0:0:3, 6+0:1:0:0:5, 3+0:0:0:0:2, 185+2:29:2:0:147
Gb major (6b), 3+0:1:0:0:2, 6+0:1:0:0:5, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:4, 4+0:0:0:0:3, 7+1:3:1:0:6, 5+0:0:0:0:4, 6+0:0:1:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:1:0:1, 5+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 6+0:0:0:0:5, 7+0:0:0:0:3, 4+0:0:0:0:3, 7+1:3:1:0:6, 5+0:0:0:0:4, 6+0:0:1:0:3, 4+0:0:0:0:3, 5+0:0:0:0:4, 5+0:1:0:0:4, 7+0:0:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:4, 3+0:0:0:0:2, 168+2:11:5:0:124
F# major (6#), 4+0:0:0:0:2, 7+0:0:0:0:2, 6+0:0:0:0:2, 6+0:0:0:0:2, 7+0:1:0:0:3, 6+0:0:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:3, 6+1:0:0:0:2, 7+0:1:0:0:3, 8+0:2:0:0:4, 6+0:1:0:0:3, 7+0:1:0:0:3, 7+0:3:0:0:5, 5+0:0:0:0:2, 7+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 7+0:1:0:0:3, 6+0:0:0:0:2, 7+0:3:0:0:4, 6+0:1:0:0:3, 6+1:0:0:0:2, 7+0:1:0:0:3, 8+0:2:0:0:4, 6+0:1:0:0:3, 7+0:1:0:0:3, 7+0:3:0:0:4, 9+0:2:0:0:4, 5+0:0:0:0:1, 7+0:1:0:0:3, 4+0:0:0:0:2, 212+2:29:0:0:93
Eb minor (6b), 3+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+1:3:1:0:5, 4+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:1:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:1, 3+0:0:0:0:1, 7+1:3:1:0:5, 4+0:0:0:0:1, 5+0:0:1:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:1:0:0:1, 6+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 143+2:11:5:0:43
D# minor (6#), 4+0:0:0:0:3, 7+0:0:0:0:5, 6+0:0:0:0:5, 6+0:0:0:0:5, 7+0:1:0:0:6, 6+0:0:0:0:4, 4+0:0:0:0:4, 6+0:1:0:0:5, 6+1:0:0:0:3, 7+0:1:0:0:6, 8+0:2:0:0:7, 6+0:1:0:0:5, 7+0:1:0:0:6, 7+0:3:0:0:6, 5+0:0:0:0:5, 7+0:1:0:0:5, 5+0:0:0:0:4, 6+0:1:0:0:5, 5+0:0:0:0:4, 5+0:1:0:0:5, 7+0:1:0:0:6, 6+0:0:0:0:5, 7+0:3:0:0:6, 6+0:1:0:0:5, 6+1:0:0:0:3, 7+0:1:0:0:6, 8+0:2:0:0:7, 6+0:1:0:0:5, 7+0:1:0:0:6, 7+0:3:0:0:7, 9+0:2:0:0:7, 5+0:0:0:0:4, 7+0:1:0:0:6, 4+0:0:0:0:3, 212+2:29:0:0:174
Cb major (7b), 4+0:1:0:0:3, 7+0:1:0:0:5, 6+0:0:0:0:5, 6+0:0:0:0:5, 6+0:0:0:0:5, 6+0:1:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 8+1:3:1:0:7, 6+0:0:0:0:5, 7+0:0:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:0:0:0:2, 6+0:0:0:0:5, 6+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 4+0:0:0:0:3, 6+0:0:0:0:5, 7+0:0:0:0:6, 7+0:0:0:0:4, 5+0:0:0:0:4, 8+1:3:1:0:7, 6+0:0:0:0:5, 7+0:0:0:0:4, 5+0:0:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 8+0:0:0:0:6, 6+0:1:0:0:6, 6+0:0:0:0:5, 4+0:0:0:0:3, 199+2:11:2:0:155
C# major (7#), 4+0:0:0:0:2, 7+0:0:0:0:3, 6+0:0:0:0:3, 6+0:0:0:0:3, 7+0:1:0:0:4, 6+0:0:0:0:2, 5+0:0:0:0:2, 6+0:1:0:0:4, 7+1:0:0:0:2, 7+0:1:0:0:4, 8+0:2:0:0:5, 6+0:1:0:0:4, 7+0:1:0:0:4, 7+0:3:0:0:5, 6+0:0:0:0:2, 7+0:1:0:0:4, 5+0:0:0:0:2, 6+0:1:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:4, 7+0:1:0:0:4, 7+0:0:0:0:3, 7+0:3:0:0:5, 6+0:1:0:0:4, 7+1:0:0:0:2, 7+0:1:0:0:4, 8+0:2:0:0:5, 6+0:1:0:0:4, 7+0:1:0:0:4, 7+0:3:0:0:5, 9+0:2:0:0:5, 5+0:0:0:0:2, 7+0:1:0:0:4, 4+0:0:0:0:2, 217+2:29:0:0:119
Ab minor (7b), 4+0:1:0:0:2, 6+0:1:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 6+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 8+1:3:1:0:6, 5+0:0:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:2, 4+0:0:0:0:1, 8+1:3:1:0:6, 5+0:0:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:1:0:0:2, 7+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 173+2:11:2:0:68
