 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
Bb major (2b), 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:1:1:3, 0+0:0:0:0:0, 84+0:0:12:3:37
D major (2#), 4+0:3:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:1:0:2, 5+0:4:0:0:2, 6+0:4:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 7+0:6:1:0:3, 5+0:4:0:0:2, 7+0:5:0:0:2, 9+0:7:1:1:3, 2+0:2:0:0:0, 160+0:125:12:3:46
G minor (2b), 2+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:2:0:4, 4+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 8+0:1:1:1:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:0, 4+0:1:1:0:2, 5+0:0:1:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:2:0:4, 4+0:0:1:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 8+0:1:1:1:3, 1+0:0:0:0:1, 5+0:0:1:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 8+0:0:1:1:3, 0+0:0:0:0:0, 99+0:4:12:3:46
B minor (2#), 3+0:2:0:0:3, 7+0:5:0:0:6, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:4, 3+0:2:0:0:2, 9+0:7:1:1:7, 3+0:3:0:0:3, 4+0:3:0:0:4, 3+0:3:0:0:3, 5+0:3:0:0:4, 3+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:4, 5+0:4:0:0:5, 6+0:4:0:0:5, 7+0:5:0:0:6, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:4, 3+0:2:0:0:2, 9+0:7:1:1:7, 3+0:3:0:0:3, 7+0:6:1:0:7, 5+0:4:0:0:5, 7+0:5:0:0:6, 9+0:7:1:1:7, 2+0:2:0:0:2, 159+0:120:12:3:133
G minor mel (2b), 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:2:0:4, 5+0:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+0:1:1:1:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 5+0:1:1:0:2, 4+0:0:1:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:2:0:4, 5+0:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+0:1:1:1:3, 2+0:0:0:0:1, 6+0:0:1:0:3, 4+0:0:0:0:2, 5+0:0:0:0:2, 9+0:0:1:1:3, 1+0:0:0:0:0, 125+0:4:12:3:46
B minor mel (2#), 3+0:2:0:0:3, 7+0:5:0:0:6, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:4, 4+0:2:0:0:2, 9+0:7:1:1:7, 3+0:3:0:0:3, 4+0:3:0:0:4, 3+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:3:1:0:4, 5+0:4:0:0:5, 6+0:4:0:0:5, 7+0:5:0:0:6, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:4, 4+0:2:0:0:2, 9+0:7:1:1:7, 3+0:3:0:0:3, 7+0:6:1:0:7, 5+0:4:0:0:5, 7+0:5:0:0:6, 9+0:7:1:1:7, 3+0:2:0:0:2, 165+0:120:12:3:133
Bb major blues (2b), 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:2:0:1, 5+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+0:1:1:1:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:2:0:1, 5+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+0:1:1:1:2, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:1:1:1, 2+0:0:0:0:0, 123+0:2:12:3:7
D major blues (2#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 5+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 167+0:123:12:3:65
G minor blues (2b), 3+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:2:0:1, 5+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+0:1:1:1:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:2:0:1, 5+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+0:1:1:1:2, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:1:1:1, 2+0:0:0:0:0, 123+0:2:12:3:7
B minor blues (2#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 5+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 167+0:123:12:3:65
Bb dorian (2b), 2+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 8+0:0:1:1:3, 1+0:0:0:0:0, 110+0:0:12:3:37
D dorian (2#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 166+0:123:12:3:65
Bb phrygian (2b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 63+0:2:12:3:17
D phrygian (2#), 4+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 5+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 9+0:0:1:1:3, 2+0:0:0:0:0, 150+0:0:12:3:37
Bb lydian (2b), 2+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 3+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:4, 2+0:0:0:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 8+0:0:1:1:3, 1+0:0:0:0:0, 110+0:0:12:3:37
D lydian (2#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 166+0:123:12:3:65
Bb mixolydian (2b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 63+0:2:12:3:17
D mixolydian (2#), 4+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 5+0:0:1:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:1:1:4, 3+0:0:0:0:1, 7+0:0:1:0:2, 5+0:0:0:0:1, 6+0:0:0:0:1, 9+0:0:1:1:3, 2+0:0:0:0:0, 150+0:0:12:3:37
Bb aeolian (2b), 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:1:1:3, 0+0:0:0:0:0, 84+0:0:12:3:37
D aeolian (2#), 4+0:3:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:1, 3+0:3:0:0:1, 4+0:3:0:0:0, 4+0:2:0:0:0, 5+0:4:1:0:2, 5+0:4:1:0:2, 5+0:4:0:0:2, 6+0:4:0:0:1, 7+0:5:0:0:2, 7+0:7:2:0:4, 6+0:5:1:0:2, 6+0:3:0:0:0, 3+0:2:0:0:0, 9+0:7:1:1:3, 3+0:3:0:0:1, 7+0:6:1:0:3, 5+0:4:0:0:2, 7+0:5:0:0:2, 9+0:7:1:1:3, 2+0:2:0:0:0, 160+0:125:12:3:46
Bb locrian (2b), 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:1, 1+0:0:0:0:0, 62+0:2:12:3:7
D locrian (2#), 3+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:2, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:2:0:3, 6+0:0:1:0:2, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:1:4, 3+0:0:0:0:1, 6+0:0:1:0:2, 4+0:0:0:0:1, 5+0:0:0:0:1, 8+0:0:1:1:3, 2+0:0:0:0:0, 135+0:0:12:3:37
Eb major (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:2:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:1:1:3, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:1:1:2, 0+0:0:0:0:0, 63+0:2:12:3:17
A major (3#), 4+0:3:0:0:1, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:1, 5+0:3:0:0:1, 5+0:2:0:0:1, 5+0:4:1:0:3, 5+0:4:1:0:3, 5+0:4:0:0:3, 6+0:4:0:0:2, 7+0:5:0:0:3, 7+0:7:2:0:5, 6+0:4:1:0:2, 6+0:3:0:0:1, 4+0:2:0:0:0, 9+0:7:1:1:4, 3+0:3:0:0:1, 7+0:6:1:0:4, 5+0:4:0:0:3, 7+0:5:0:0:3, 9+0:7:1:1:4, 3+0:2:0:0:0, 166+0:123:12:3:65
C minor (3b), 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:1:0:0:0, 1+0:0:0:0:0, 6+0:1:1:1:4, 2+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:1:3, 1+0:0:0:0:0, 88+0:5:12:3:37
F# minor (3#), 3+0:0:0:0:0, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:5, 4+0:2:0:0:3, 9+0:7:1:1:7, 3+0:3:0:0:3, 4+0:3:0:0:4, 3+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:3, 5+0:4:1:0:4, 6+0:3:1:0:4, 5+0:4:0:0:5, 6+0:4:0:0:6, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:4, 6+0:3:0:0:5, 4+0:2:0:0:3, 9+0:7:1:1:7, 3+0:3:0:0:3, 7+0:6:1:0:7, 5+0:4:0:0:5, 7+0:5:0:0:7, 9+0:7:1:1:8, 3+0:2:0:0:2, 166+0:118:12:3:141
C minor mel (3b), 2+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 7+0:1:1:1:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 5+0:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:2:0:3, 5+0:0:1:0:2, 3+0:1:0:0:0, 1+0:0:0:0:0, 7+0:1:1:1:4, 2+0:0:0:0:1, 5+0:0:1:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:1:1:3, 1+0:0:0:0:0, 109+0:5:12:3:37
F# minor mel (3#), 3+0:0:0:1:1, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:5, 4+0:2:0:0:3, 10+0:7:1:1:7, 4+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:3, 5+0:4:1:0:4, 6+0:3:1:0:4, 5+0:4:0:0:5, 7+0:4:0:0:6, 7+0:5:0:0:7, 7+0:7:2:0:7, 6+0:4:1:0:4, 7+0:3:0:0:5, 4+0:2:0:0:3, 10+0:7:1:1:7, 4+0:3:0:0:3, 7+0:6:1:0:7, 5+0:4:0:0:5, 7+0:5:0:0:7, 10+0:7:1:1:8, 4+0:2:0:0:2, 177+0:118:12:4:142
Eb major blues (3b), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:1:1:2, 2+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:1:1:1, 2+0:0:0:0:0, 102+0:2:12:3:6
A major blues (3#), 5+0:3:0:0:2, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:4:1:0:3, 5+0:4:0:0:3, 7+0:4:0:0:3, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 7+0:6:1:0:5, 5+0:4:0:0:3, 7+0:5:0:0:4, 10+0:7:1:1:5, 4+0:2:0:0:1, 178+0:122:12:3:91
C minor blues (3b), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:1:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:2:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:1:1:2, 2+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:0:1:1:1, 2+0:0:0:0:0, 102+0:2:12:3:6
F# minor blues (3#), 5+0:3:0:0:2, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 4+0:3:0:0:2, 5+0:3:0:0:2, 5+0:2:0:0:2, 5+0:4:1:0:4, 5+0:4:1:0:3, 5+0:4:0:0:3, 7+0:4:0:0:3, 7+0:5:0:0:4, 7+0:7:2:0:6, 6+0:4:1:0:3, 7+0:3:0:0:2, 4+0:2:0:0:1, 10+0:7:1:1:5, 4+0:3:0:0:2, 7+0:6:1:0:5, 5+0:4:0:0:3, 7+0:5:0:0:4, 10+0:7:1:1:5, 4+0:2:0:0:1, 178+0:122:12:3:91
Eb dorian (3b), 1+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:2:0:3, 4+0:0:1:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:4, 1+0:0:0:0:1, 4+0:0:1:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:1:1:3, 0+0:0:0:0:0, 84+0:0:12:3:37
