 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, rowcost
F# minor blues (3#), 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:0:0:0:0, 7+0:6:1:0:5, 5+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 118+0:36:2:0:19
Eb dorian (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:1:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 41+0:0:4:0:13
A dorian (3#), 3+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:2:0:0:1, 4+0:0:0:0:0, 7+0:6:1:0:5, 5+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 112+0:36:2:0:19
Eb phrygian (3b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:1:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 75+0:9:4:0:16
A phrygian (3#), 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:2:0:0:0, 1+0:1:0:0:0, 2+0:2:0:0:0, 2+0:0:0:0:0, 7+0:6:1:0:3, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:0:0:0:0, 4+0:3:1:0:2, 4+0:2:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 73+0:36:2:0:8
Eb lydian (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:1:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 41+0:0:4:0:13
A lydian (3#), 3+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:2:0:0:1, 4+0:0:0:0:0, 7+0:6:1:0:5, 5+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 112+0:36:2:0:19
Eb mixolydian (3b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:1:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 75+0:9:4:0:16
A mixolydian (3#), 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 3+0:1:0:0:1, 3+0:2:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:2:0:0:0, 1+0:1:0:0:0, 2+0:2:0:0:0, 2+0:0:0:0:0, 7+0:6:1:0:3, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:0:0:0:0, 4+0:3:1:0:2, 4+0:2:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 73+0:36:2:0:8
Eb aeolian (3b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:1:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 57+0:9:4:0:13
A aeolian (3#), 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 3+0:0:0:0:0, 7+0:6:1:0:4, 5+0:2:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 4+0:3:1:0:3, 5+0:2:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+0:36:2:0:11
Eb locrian (3b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:0:1:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:1:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 94+0:9:4:0:27
A locrian (3#), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 67+0:0:2:0:11
Ab major (4b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:1:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 75+0:9:4:0:16
E major (4#), 3+0:0:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 3+0:2:0:0:1, 4+0:0:0:0:0, 7+0:6:1:0:5, 5+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 112+0:36:2:0:19
F minor (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 73+0:10:3:0:13
C# minor (4#), 3+0:0:0:0:2, 4+0:1:0:0:3, 2+0:1:0:0:2, 2+0:1:0:0:2, 4+0:1:0:0:3, 5+0:2:0:0:4, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:2, 3+0:2:0:0:3, 4+0:0:0:0:3, 7+0:6:1:0:7, 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:2, 6+0:1:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:0:0:0:2, 4+0:3:1:0:4, 6+0:2:0:0:5, 5+0:1:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 119+0:36:2:0:88
F minor mel (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 55+0:10:3:0:13
C# minor mel (4#), 4+0:0:0:0:2, 5+0:1:0:0:3, 3+0:1:0:0:2, 3+0:1:0:0:2, 5+0:1:0:0:3, 6+0:2:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 4+0:2:0:0:3, 5+0:0:0:0:3, 7+0:6:1:0:7, 5+0:2:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 4+0:3:1:0:4, 6+0:2:0:0:5, 6+0:1:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 139+0:36:2:0:88
Ab major blues (4b), 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:1:0:1, 5+0:1:0:0:3, 4+0:0:0:0:2, 108+0:9:1:0:48
E major blues (4#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:0:0:0:0, 7+0:6:1:0:6, 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:2, 6+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 133+0:36:2:0:36
F minor blues (4b), 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 4+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:1:0:1, 5+0:1:0:0:3, 4+0:0:0:0:2, 108+0:9:1:0:48
C# minor blues (4#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:0:0:0:0, 7+0:6:1:0:6, 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:2, 6+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 133+0:36:2:0:36
Ab dorian (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:1:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 57+0:9:4:0:13
E dorian (4#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:0:0:0:0, 7+0:6:1:0:6, 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:2, 6+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 132+0:36:2:0:36
Ab phrygian (4b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:0:1:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:1:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 94+0:9:4:0:27
E phrygian (4#), 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 3+0:0:0:0:0, 7+0:6:1:0:4, 5+0:2:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 4+0:3:1:0:3, 5+0:2:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+0:36:2:0:11
Ab lydian (4b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:1:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 57+0:9:4:0:13
E lydian (4#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 5+0:2:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:0:0:0:0, 7+0:6:1:0:6, 5+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:3:1:0:3, 6+0:2:0:0:2, 6+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 132+0:36:2:0:36
Ab mixolydian (4b), 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 3+0:0:1:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 5+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:1:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:1:0:0, 5+0:1:0:0:2, 3+0:0:0:0:1, 94+0:9:4:0:27
E mixolydian (4#), 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:1, 3+0:0:0:0:0, 7+0:6:1:0:4, 5+0:2:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:1, 4+0:1:0:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 4+0:3:1:0:3, 5+0:2:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 92+0:36:2:0:11
Ab aeolian (4b), 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:1:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:1:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 75+0:9:4:0:16
