 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
C minor (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 34+0:6:0:0:5
F# minor (3#), 0+0:0:0:0:0, 2+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:2:1:0:2, 3+0:1:0:0:2, 1+0:0:0:0:1, 4+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:1, 6+0:3:0:0:5, 6+0:2:0:0:3, 5+0:0:1:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 54+0:10:2:0:29
C minor mel (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:1, 0+0:0:0:0:0, 2+0:1:0:0:1, 24+0:6:0:0:5
F# minor mel (3#), 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:2:1:0:2, 4+0:1:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 7+0:3:0:0:5, 7+0:2:0:0:3, 6+0:0:1:0:0, 4+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 69+0:10:2:0:29
Eb major blues (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:0:0:4, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 64+0:6:0:0:17
A major blues (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 7+0:3:0:0:2, 7+0:2:0:0:1, 6+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 69+0:9:0:0:4
C minor blues (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:1:0:0:4, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 64+0:6:0:0:17
F# minor blues (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:0, 4+0:0:0:0:0, 7+0:3:0:0:2, 7+0:2:0:0:1, 6+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 69+0:9:0:0:4
Eb dorian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 23+0:0:0:0:5
A dorian (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:2, 7+0:2:0:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 64+0:9:1:0:5
Eb phrygian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 48+0:6:0:0:10
A phrygian (3#), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:0, 5+0:3:0:0:0, 3+0:1:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 35+0:11:1:0:1
Eb lydian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 23+0:0:0:0:5
A lydian (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:2, 7+0:2:0:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 64+0:9:1:0:5
Eb mixolydian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 48+0:6:0:0:10
A mixolydian (3#), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:0, 5+0:3:0:0:0, 3+0:1:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 35+0:11:1:0:1
Eb aeolian (3b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 33+0:6:0:0:6
A aeolian (3#), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 6+0:2:0:0:0, 4+0:1:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 49+0:10:1:0:2
Eb locrian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:4, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 62+0:6:0:0:17
A locrian (3#), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 30+0:0:0:0:5
Ab major (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 48+0:6:0:0:10
E major (4#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:2, 7+0:2:0:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 64+0:9:1:0:5
F minor (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 44+0:6:0:0:6
C# minor (4#), 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:0:0:1, 4+0:0:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 5+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:1, 7+0:3:0:0:6, 7+0:2:0:0:4, 6+0:0:0:0:1, 4+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 68+0:9:0:0:42
F minor mel (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 29+0:6:0:0:6
C# minor mel (4#), 1+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:3, 5+0:1:0:0:3, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:1:0:0:4, 6+0:1:0:0:4, 5+0:0:0:0:1, 7+0:3:0:0:6, 7+0:2:0:0:4, 7+0:0:0:0:1, 5+0:0:0:0:3, 6+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:1, 80+0:9:0:0:42
Ab major blues (4b), 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:1:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:3, 72+0:6:0:0:29
E major blues (4#), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:0, 7+0:3:0:0:3, 7+0:2:0:0:2, 6+0:0:1:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 76+0:9:1:0:10
F minor blues (4b), 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:1:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:3, 72+0:6:0:0:29
C# minor blues (4#), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:0, 7+0:3:0:0:3, 7+0:2:0:0:2, 6+0:0:1:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 76+0:9:1:0:10
Ab dorian (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 33+0:6:0:0:6
E dorian (4#), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:0, 7+0:3:0:0:3, 7+0:2:0:0:2, 6+0:0:1:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 76+0:9:1:0:10
Ab phrygian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:4, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 62+0:6:0:0:17
E phrygian (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 6+0:2:0:0:0, 4+0:1:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 49+0:10:1:0:2
Ab lydian (4b), 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 33+0:6:0:0:6
E lydian (4#), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:0, 7+0:3:0:0:3, 7+0:2:0:0:2, 6+0:0:1:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 76+0:9:1:0:10
Ab mixolydian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:4, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 62+0:6:0:0:17
E mixolydian (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 6+0:2:0:0:0, 4+0:1:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 49+0:10:1:0:2
Ab aeolian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 48+0:6:0:0:10
E aeolian (4#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:2, 7+0:2:0:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 64+0:9:1:0:5
Ab locrian (4b), 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:1:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:3, 72+0:6:0:0:29
E locrian (4#), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:0, 5+0:3:0:0:0, 3+0:1:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 35+0:11:1:0:1
Db major (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:4, 3+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:0, 5+0:1:0:0:2, 62+0:6:0:0:17
B major (5#), 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 6+0:1:0:0:1, 4+0:0:0:0:0, 7+0:3:0:0:3, 7+0:2:0:0:2, 6+0:0:1:0:1, 5+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 76+0:9:1:0:10
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 52+0:6:0:0:10
G# minor (5#), 1+0:0:0:0:0, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:5, 6+0:1:0:0:5, 4+0:0:0:0:3, 7+0:3:0:0:7, 7+0:2:0:0:6, 6+0:0:1:0:3, 5+0:0:0:0:4, 5+0:0:0:0:4, 5+0:0:0:0:4, 3+0:0:0:0:2, 77+0:9:1:0:61
Bb minor mel (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:2, 1+0:0:0:0:0, 3+0:1:0:0:1, 38+0:6:0:0:10
G# minor mel (5#), 1+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:4, 4+0:2:1:0:4, 4+0:1:0:0:4, 4+0:0:0:0:2, 5+0:1:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:3, 7+0:3:0:0:7, 7+0:2:0:0:5, 7+0:0:1:0:3, 5+0:0:0:0:4, 6+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 82+0:10:2:0:59
Db major blues (5b), 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:1:0:0:5, 4+0:0:0:0:1, 4+0:0:0:0:1, 9+0:1:0:0:6, 5+0:0:0:0:2, 8+0:1:0:0:5, 5+0:0:0:0:2, 5+0:1:0:0:4, 83+0:6:0:0:44
B major blues (5#), 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:0:0:0:0, 7+0:3:0:0:4, 7+0:2:0:0:3, 7+0:0:1:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 82+0:9:1:0:21
Bb minor blues (5b), 1+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:1:0:0:5, 4+0:0:0:0:1, 4+0:0:0:0:1, 9+0:1:0:0:6, 5+0:0:0:0:2, 8+0:1:0:0:5, 5+0:0:0:0:2, 5+0:1:0:0:4, 83+0:6:0:0:44
G# minor blues (5#), 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:0:0:0:0, 7+0:3:0:0:4, 7+0:2:0:0:3, 7+0:0:1:0:1, 5+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 82+0:9:1:0:21
Db dorian (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 48+0:6:0:0:10
B dorian (5#), 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:2:1:0:2, 4+0:1:0:0:2, 3+0:0:0:0:0, 5+0:1:0:0:2, 6+0:1:0:0:2, 5+0:0:0:0:0, 7+0:3:0:0:4, 7+0:2:0:0:2, 7+0:0:1:0:1, 5+0:0:0:0:1, 6+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 81+0:10:2:0:19
Db phrygian (5b), 1+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 7+0:1:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:1:0:0:5, 4+0:0:0:0:1, 7+0:1:0:0:4, 4+0:0:0:0:1, 5+0:1:0:0:3, 72+0:6:0:0:29
B phrygian (5#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:2, 7+0:2:0:0:1, 5+0:0:1:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 64+0:9:1:0:5
Db lydian (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:2, 2+0:0:0:0:0, 4+0:1:0:0:1, 48+0:6:0:0:10
