 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, rowcost
C# minor blues (4#), 6+0:0:0:2:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:1:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 6+0:0:0:2:2, 1+0:0:0:0:0, 6+0:0:0:1:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 6+0:0:0:1:1, 87+0:10:0:7:17
Ab dorian (4b), 7+0:5:0:2:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 6+0:3:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:3, 0+0:0:0:0:0, 6+1:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:2, 50+1:19:0:6:13
E dorian (4#), 5+0:0:0:2:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:1:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:2:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 82+0:10:0:7:17
Ab phrygian (4b), 7+0:5:0:2:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 7+0:3:0:1:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 1+0:0:0:0:0, 7+1:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 73+1:19:0:6:30
E phrygian (4#), 5+0:0:0:2:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:2:3, 0+0:0:0:0:0, 5+0:0:0:1:2, 5+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:2, 61+0:10:0:7:12
Ab lydian (4b), 7+0:5:0:2:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 6+0:3:0:1:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:3, 0+0:0:0:0:0, 6+1:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:2, 50+1:19:0:6:13
E lydian (4#), 5+0:0:0:2:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:1:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:2:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 82+0:10:0:7:17
Ab mixolydian (4b), 7+0:5:0:2:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 7+0:3:0:1:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 1+0:0:0:0:0, 7+1:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 73+1:19:0:6:30
E mixolydian (4#), 5+0:0:0:2:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:2:3, 0+0:0:0:0:0, 5+0:0:0:1:2, 5+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:2, 61+0:10:0:7:12
Ab aeolian (4b), 7+0:5:0:2:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 7+0:3:0:1:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 1+0:0:0:0:0, 6+1:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 65+1:19:0:6:23
E aeolian (4#), 4+0:0:0:2:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:1:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:1, 1+0:0:0:0:0, 4+0:0:0:2:2, 1+0:0:0:0:0, 4+0:0:0:1:1, 6+0:2:0:0:1, 1+0:0:0:0:0, 4+0:0:0:1:1, 72+0:10:0:7:12
Ab locrian (4b), 7+0:5:0:2:5, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:3, 7+0:3:0:1:4, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:0, 7+1:2:0:0:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:1:4, 83+1:20:1:6:38
E locrian (4#), 5+0:0:0:2:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:2:3, 0+0:0:0:0:0, 4+0:1:0:1:2, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:2, 53+0:12:0:7:12
Db major (5b), 7+0:5:0:2:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 7+0:3:0:1:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 1+0:0:0:0:0, 7+1:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 73+1:19:0:6:30
B major (5#), 5+0:0:0:2:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:1:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:2:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 82+0:10:0:7:17
Bb minor (5b), 6+0:5:0:2:4, 4+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 7+0:3:0:1:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:5:0:2:4, 1+0:0:0:0:0, 6+1:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:3:0:1:3, 65+1:19:0:6:23
G# minor (5#), 3+0:0:0:1:0, 2+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:4, 4+0:0:0:0:3, 5+0:1:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:5, 3+0:1:0:0:3, 6+0:2:0:0:6, 1+0:0:0:0:1, 3+0:0:0:1:0, 1+0:0:0:0:1, 6+0:0:0:1:0, 6+0:2:0:0:6, 1+0:0:0:0:1, 5+0:0:0:1:2, 77+0:10:0:4:54
Bb minor mel (5b), 6+0:5:0:2:4, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 7+0:3:0:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 6+0:5:0:2:4, 1+0:0:0:0:0, 5+1:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:3:0:1:3, 57+1:19:0:6:23
G# minor mel (5#), 3+0:0:0:1:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:1:1:0:3, 5+0:1:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:2, 5+0:3:0:0:5, 3+0:1:0:0:3, 6+0:2:0:0:6, 1+0:0:0:0:1, 3+0:0:0:1:0, 1+0:0:0:0:1, 6+0:0:0:1:0, 6+0:2:0:0:6, 1+0:0:0:0:1, 5+0:0:0:1:2, 82+0:11:1:4:53
Db major blues (5b), 7+0:5:0:2:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:3, 7+0:3:0:1:5, 5+0:0:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:1, 7+1:2:0:0:5, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:3:0:1:4, 95+1:19:0:6:53
B major blues (5#), 6+0:0:0:2:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:1:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:4, 5+0:1:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 6+0:0:0:2:2, 1+0:0:0:0:0, 6+0:0:0:1:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 6+0:0:0:1:2, 93+0:10:0:7:27
Bb minor blues (5b), 7+0:5:0:2:5, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:3, 7+0:3:0:1:5, 5+0:0:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:5, 3+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:1, 7+1:2:0:0:5, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:3:0:1:4, 95+1:19:0:6:53
G# minor blues (5#), 6+0:0:0:2:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:1:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:4, 5+0:1:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 6+0:0:0:2:2, 1+0:0:0:0:0, 6+0:0:0:1:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 6+0:0:0:1:2, 93+0:10:0:7:27
Db dorian (5b), 7+0:5:0:2:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 7+0:3:0:1:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 1+0:0:0:0:0, 6+1:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 65+1:19:0:6:23
B dorian (5#), 5+0:0:0:2:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:1:0:1, 5+0:1:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:1:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:4, 5+0:1:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:0:0:2:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:0:0:1:2, 87+0:11:1:7:26
Db phrygian (5b), 7+0:5:0:2:5, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:3, 7+0:3:0:1:4, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:0, 7+1:2:0:0:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:1:4, 83+1:20:1:6:38
B phrygian (5#), 4+0:0:0:2:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:1:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:1, 1+0:0:0:0:0, 4+0:0:0:2:2, 1+0:0:0:0:0, 4+0:0:0:1:1, 6+0:2:0:0:1, 1+0:0:0:0:0, 4+0:0:0:1:1, 72+0:10:0:7:12
Db lydian (5b), 7+0:5:0:2:4, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 7+0:3:0:1:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 1+0:0:0:0:0, 6+1:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 65+1:19:0:6:23
B lydian (5#), 5+0:0:0:2:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:1:0:1, 5+0:1:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:1:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:4, 5+0:1:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:0:0:2:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:0:0:1:2, 87+0:11:1:7:26
Db mixolydian (5b), 7+0:5:0:2:5, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:3, 7+0:3:0:1:4, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:0, 7+1:2:0:0:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:1:4, 83+1:20:1:6:38
B mixolydian (5#), 4+0:0:0:2:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:1:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:2, 5+0:1:0:0:1, 6+0:2:0:0:1, 1+0:0:0:0:0, 4+0:0:0:2:2, 1+0:0:0:0:0, 4+0:0:0:1:1, 6+0:2:0:0:1, 1+0:0:0:0:0, 4+0:0:0:1:1, 72+0:10:0:7:12
Db aeolian (5b), 7+0:5:0:2:4, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 7+0:3:0:1:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 1+0:0:0:0:0, 7+1:2:0:0:3, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 73+1:19:0:6:30
B aeolian (5#), 5+0:0:0:2:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:1:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:3, 5+0:1:0:0:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:2:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 82+0:10:0:7:17
Db locrian (5b), 7+0:5:0:2:5, 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:3, 7+0:3:0:1:5, 5+0:0:0:0:3, 2+0:0:0:0:1, 6+0:1:0:0:4, 2+0:1:1:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:1, 7+1:2:0:0:5, 4+0:0:0:0:1, 1+0:0:0:0:0, 7+0:3:0:1:4, 91+1:20:1:6:51
B locrian (5#), 5+0:0:0:2:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:2:3, 0+0:0:0:0:0, 5+0:0:0:1:2, 5+0:2:0:0:0, 1+0:0:0:0:0, 5+0:0:0:1:2, 61+0:10:0:7:12
Gb major (6b), 7+0:5:0:2:5, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:3, 7+0:3:0:1:4, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+0:1:0:0:3, 2+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:0, 7+1:2:0:0:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:1:4, 83+1:20:1:6:38
F# major (6#), 5+0:0:0:2:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:1:0:1, 5+0:1:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:1:2, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:0:0:4, 5+0:1:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:0:0:2:2, 1+0:0:0:0:0, 5+0:0:0:1:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:0:0:1:2, 87+0:11:1:7:26
Eb minor (6b), 7+0:5:0:2:4, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:2, 6+0:3:0:1:4, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:1:0:0:2, 1+0:1:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:5:0:2:4, 0+0:0:0:0:0, 7+1:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:1:3, 68+1:20:1:6:28
D# minor (6#), 3+0:0:0:1:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 5+0:1:0:0:4, 3+0:1:2:0:2, 5+0:1:0:0:5, 0+0:0:0:0:0, 5+0:0:0:0:4, 5+0:0:0:1:2, 5+0:0:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:3, 1+0:0:0:0:1, 5+0:3:0:0:5, 3+0:0:1:0:1, 6+0:2:0:0:6, 1+0:0:0:0:1, 3+0:0:0:1:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 6+0:2:0:0:6, 1+0:0:0:0:1, 5+0:0:0:0:3, 74+0:10:3:3:56
Eb minor mel (6b), 7+0:5:0:2:4, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:2, 6+0:3:0:1:4, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:5:0:2:4, 0+0:0:0:0:0, 7+1:2:0:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:1:3, 58+1:19:0:6:30
D# minor mel (6#), 4+0:0:0:1:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:4, 2+0:1:1:0:2, 5+0:1:0:0:5, 0+0:0:0:0:0, 6+0:0:0:0:4, 6+0:0:0:1:2, 5+0:0:0:0:4, 0+0:0:0:0:0, 5+0:0:0:0:3, 1+0:0:0:0:0, 5+0:3:0:0:5, 2+0:0:0:0:1, 6+0:2:0:0:6, 0+0:0:0:0:0, 4+0:0:0:1:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 6+0:2:0:0:6, 0+0:0:0:0:0, 6+0:0:0:0:3, 78+0:10:1:3:52
Gb major blues (6b), 7+0:5:0:2:5, 4+0:0:0:0:4, 3+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:3, 1+0:0:0:0:0, 6+0:0:0:0:5, 7+0:3:0:1:5, 5+0:0:0:0:4, 2+0:0:0:0:1, 6+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:2, 5+0:0:0:0:2, 1+0:0:0:0:0, 7+0:5:0:2:5, 1+0:0:0:0:1, 7+1:2:0:0:6, 5+0:0:0:0:2, 1+0:0:0:0:0, 7+0:3:0:1:4, 99+1:19:0:6:65
F# major blues (6#), 6+0:0:0:2:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:2, 1+0:0:0:0:1, 6+0:0:0:0:1, 6+0:0:0:1:2, 5+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:3:0:0:5, 5+0:1:0:0:2, 6+0:2:0:0:4, 1+0:0:0:0:1, 6+0:0:0:2:2, 1+0:0:0:0:0, 6+0:0:0:1:1, 6+0:2:0:0:4, 1+0:0:0:0:1, 6+0:0:0:1:3, 99+0:10:0:7:39
