 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, rowcost
C minor blues (3b), 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:2, 7+1:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 6+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 7+1:0:1:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 7+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 142+6:9:7:0:28
F# minor blues (3#), 7+1:4:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 7+1:4:1:0:4, 4+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:1:0:1, 8+0:3:0:0:2, 6+0:2:0:0:1, 8+0:2:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:4, 3+0:0:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 10+0:4:0:0:3, 7+0:3:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 155+6:48:7:0:40
Eb dorian (3b), 4+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 68+6:0:7:0:9
A dorian (3#), 7+1:4:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:1:0:1, 8+0:3:0:0:2, 6+0:2:0:0:1, 8+0:2:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:4, 3+0:0:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 10+0:4:0:0:3, 7+0:3:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 153+6:48:7:0:40
Eb phrygian (3b), 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 6+1:0:1:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 111+6:9:7:0:22
A phrygian (3#), 5+1:4:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 6+0:3:0:0:1, 5+0:2:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+1:4:1:0:2, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 8+0:4:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 103+6:50:7:0:18
Eb lydian (3b), 4+1:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:2, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 68+6:0:7:0:9
A lydian (3#), 7+1:4:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:1:0:1, 8+0:3:0:0:2, 6+0:2:0:0:1, 8+0:2:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:4, 3+0:0:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 10+0:4:0:0:3, 7+0:3:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 153+6:48:7:0:40
Eb mixolydian (3b), 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 6+1:0:1:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 111+6:9:7:0:22
A mixolydian (3#), 5+1:4:1:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 6+0:3:0:0:1, 5+0:2:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+1:4:1:0:2, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+1:4:1:0:2, 3+0:1:0:0:0, 8+0:4:0:0:1, 6+0:3:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 103+6:50:7:0:18
Eb aeolian (3b), 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:15
A aeolian (3#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 3+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 130+6:48:7:0:27
Eb locrian (3b), 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:2, 7+1:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 7+1:0:1:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 7+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 138+6:9:7:0:28
A locrian (3#), 5+1:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:2, 6+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:1:0:1, 2+0:0:0:0:0, 7+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 85+6:0:7:0:9
Ab major (4b), 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 6+1:0:1:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 111+6:9:7:0:22
E major (4#), 7+1:4:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 4+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:1:0:1, 8+0:3:0:0:2, 6+0:2:0:0:1, 8+0:2:0:0:1, 4+0:1:0:0:1, 7+1:4:1:0:4, 3+0:0:0:0:0, 6+0:1:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:4:1:0:4, 5+0:1:0:0:0, 10+0:4:0:0:3, 7+0:3:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 153+6:48:7:0:40
F minor (4b), 7+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:2:0:0:2, 7+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:3, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 3+0:0:0:0:0, 7+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 118+6:9:7:0:15
C# minor (4#), 8+1:4:1:0:6, 5+0:0:0:0:3, 2+0:0:0:0:2, 4+0:1:0:0:3, 8+1:4:1:0:6, 5+0:0:0:0:3, 3+0:1:0:0:3, 2+0:0:1:0:0, 8+0:3:0:0:6, 6+0:2:0:0:5, 8+0:2:0:0:5, 4+0:1:0:0:3, 8+1:4:1:0:6, 4+0:0:0:0:2, 6+0:1:0:0:4, 4+0:1:0:0:3, 8+1:4:1:0:6, 6+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:3, 8+1:4:1:0:6, 6+0:1:0:0:4, 5+0:0:0:0:3, 4+0:1:0:0:3, 8+1:4:1:0:6, 6+0:1:0:0:4, 10+0:4:0:0:7, 7+0:3:0:0:6, 1+0:0:0:0:1, 4+0:0:0:0:3, 166+6:48:7:0:119
F minor mel (4b), 6+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 6+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 95+6:9:7:0:15
C# minor mel (4#), 9+1:4:1:0:6, 6+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:3, 9+1:4:1:0:6, 6+0:0:0:0:3, 4+0:1:0:0:3, 3+0:0:1:0:0, 8+0:3:0:0:6, 7+0:2:0:0:5, 9+0:2:0:0:5, 5+0:1:0:0:3, 9+1:4:1:0:6, 5+0:0:0:0:2, 6+0:1:0:0:4, 5+0:1:0:0:3, 9+1:4:1:0:6, 6+0:1:0:0:4, 5+0:0:0:0:3, 5+0:1:0:0:3, 9+1:4:1:0:6, 6+0:1:0:0:4, 6+0:0:0:0:3, 5+0:1:0:0:3, 9+1:4:1:0:6, 6+0:1:0:0:4, 11+0:4:0:0:7, 7+0:3:0:0:6, 1+0:0:0:0:1, 5+0:0:0:0:3, 189+6:48:7:0:119
Ab major blues (4b), 7+1:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:2:0:0:3, 7+1:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 5+0:3:1:0:5, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:1, 5+0:1:0:0:2, 7+1:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 7+1:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 7+0:1:0:0:3, 7+1:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 7+1:0:0:0:2, 6+0:0:0:0:2, 8+0:0:0:0:2, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 158+6:9:1:0:52
E major blues (4#), 8+1:4:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:1:0:1, 8+0:3:0:0:3, 7+0:2:0:0:2, 9+0:2:0:0:2, 5+0:1:0:0:1, 8+1:4:1:0:4, 4+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 11+0:4:0:0:4, 7+0:3:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:0, 177+6:48:7:0:49
F minor blues (4b), 7+1:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:2:0:0:3, 7+1:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 5+0:3:1:0:5, 5+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:1, 5+0:1:0:0:2, 7+1:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:2, 7+1:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 7+0:1:0:0:3, 7+1:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 7+1:0:0:0:2, 6+0:0:0:0:2, 8+0:0:0:0:2, 4+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 158+6:9:1:0:52
C# minor blues (4#), 8+1:4:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:1:0:1, 8+0:3:0:0:3, 7+0:2:0:0:2, 9+0:2:0:0:2, 5+0:1:0:0:1, 8+1:4:1:0:4, 4+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 11+0:4:0:0:4, 7+0:3:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:0, 177+6:48:7:0:49
Ab dorian (4b), 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:15
E dorian (4#), 8+1:4:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:1:0:1, 8+0:3:0:0:3, 7+0:2:0:0:2, 9+0:2:0:0:2, 5+0:1:0:0:1, 8+1:4:1:0:4, 4+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 11+0:4:0:0:4, 7+0:3:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:0, 176+6:48:7:0:49
Ab phrygian (4b), 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:2, 7+1:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 7+1:0:1:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 7+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 138+6:9:7:0:28
E phrygian (4#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 3+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 130+6:48:7:0:27
Ab lydian (4b), 5+1:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:1, 5+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 88+6:9:7:0:15
E lydian (4#), 8+1:4:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:1:0:1, 8+0:3:0:0:3, 7+0:2:0:0:2, 9+0:2:0:0:2, 5+0:1:0:0:1, 8+1:4:1:0:4, 4+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 6+0:0:0:0:0, 5+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 11+0:4:0:0:4, 7+0:3:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:0, 176+6:48:7:0:49
Ab mixolydian (4b), 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:2:0:0:2, 7+1:0:1:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 5+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 6+0:1:0:0:2, 7+1:0:1:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:1, 7+1:0:1:0:1, 5+0:0:0:0:2, 7+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 138+6:9:7:0:28
E mixolydian (4#), 6+1:4:1:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:1:0:2, 7+0:3:0:0:2, 6+0:2:0:0:0, 7+0:2:0:0:1, 3+0:1:0:0:0, 6+1:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 6+1:4:1:0:3, 4+0:1:0:0:0, 9+0:4:0:0:2, 7+0:3:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 130+6:48:7:0:27
Ab aeolian (4b), 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:2:0:0:2, 6+1:0:1:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:1:0:0:1, 6+1:0:1:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 111+6:9:7:0:22
