 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
Db major (5b), 9+0:5:1:0:8, 9+0:5:1:0:8, 10+0:4:1:0:8, 10+0:4:1:0:8, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:8, 11+0:6:0:1:8, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:8, 11+0:6:0:1:8, 9+0:5:1:0:8, 9+0:5:1:0:8, 10+0:4:1:0:8, 10+0:4:1:0:8, 5+0:3:0:0:4, 5+0:4:0:0:5, 4+0:3:0:0:4, 5+0:3:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 1+0:0:1:0:0, 4+0:1:0:0:4, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:8, 11+0:6:0:1:8, 9+0:5:1:0:8, 9+0:5:1:0:8, 10+0:4:1:0:8, 10+0:4:1:0:8, 10+0:6:1:0:9, 1+0:0:1:0:0, 285+0:157:21:12:237
B major (5#), 5+0:0:1:0:0, 4+0:0:1:0:0, 6+0:0:1:0:0, 5+0:0:1:0:0, 4+0:0:1:1:2, 5+0:0:0:1:1, 5+0:0:0:1:1, 5+0:0:0:1:1, 4+0:0:1:1:2, 5+0:0:0:1:1, 5+0:0:0:1:1, 5+0:0:0:1:1, 5+0:0:1:0:0, 4+0:0:1:0:0, 6+0:0:1:0:0, 5+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:4, 3+0:0:0:0:0, 4+0:0:1:1:2, 5+0:0:0:1:1, 5+0:0:0:1:1, 5+0:0:0:1:1, 5+0:0:1:0:0, 4+0:0:1:0:0, 6+0:0:1:0:0, 5+0:0:1:0:0, 5+0:0:1:0:0, 5+0:4:1:0:4, 141+0:7:18:12:23
Bb minor (5b), 8+0:5:1:0:6, 9+0:4:1:0:6, 9+0:4:1:0:5, 9+0:4:1:0:5, 10+0:7:1:1:7, 10+0:7:1:1:7, 11+0:6:0:1:6, 11+0:6:0:1:6, 10+0:7:1:1:7, 10+0:7:1:1:7, 11+0:6:0:1:6, 11+0:6:0:1:6, 8+0:5:1:0:6, 9+0:4:1:0:6, 9+0:4:1:0:5, 9+0:4:1:0:5, 4+0:3:0:0:3, 4+0:4:0:0:4, 3+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:4, 3+0:2:0:0:3, 2+0:0:1:0:0, 3+0:1:0:0:1, 10+0:7:1:1:7, 10+0:7:1:1:7, 11+0:6:0:1:6, 11+0:6:0:1:6, 8+0:5:1:0:6, 9+0:4:1:0:6, 9+0:4:1:0:5, 9+0:4:1:0:5, 10+0:4:1:0:6, 1+0:0:1:0:1, 270+0:152:21:12:172
G# minor (5#), 6+0:0:1:0:2, 5+0:0:1:0:2, 7+0:0:1:0:2, 6+0:0:1:0:2, 2+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 2+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:1:0:2, 5+0:0:1:0:2, 7+0:0:1:0:2, 6+0:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:2, 2+0:0:1:0:1, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 6+0:0:1:0:2, 5+0:0:1:0:2, 7+0:0:1:0:2, 6+0:0:1:0:2, 6+0:0:1:0:2, 5+0:4:1:0:5, 137+0:7:18:0:58
Gb major (6b), 9+0:5:1:0:8, 9+0:5:1:0:8, 10+0:4:1:0:8, 10+0:4:1:0:8, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:8, 11+0:6:0:1:8, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:8, 11+0:6:0:1:8, 9+0:5:1:0:8, 9+0:5:1:0:8, 10+0:4:1:0:8, 10+0:4:1:0:8, 5+0:3:0:0:4, 5+0:4:0:0:5, 4+0:3:0:0:4, 5+0:3:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 0+0:0:0:0:0, 5+0:1:0:0:4, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:8, 11+0:6:0:1:8, 9+0:5:1:0:8, 9+0:5:1:0:8, 10+0:4:1:0:8, 10+0:4:1:0:8, 10+0:6:1:0:9, 2+0:0:1:0:0, 286+0:157:20:12:237
F# major (6#), 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:1:1, 6+0:0:0:1:2, 6+0:0:0:1:2, 6+0:0:0:1:2, 5+0:0:1:1:1, 6+0:0:0:1:2, 6+0:0:0:1:2, 6+0:0:0:1:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:1, 5+0:0:1:1:1, 6+0:0:0:1:2, 6+0:0:0:1:2, 6+0:0:0:1:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:4:1:0:5, 141+0:7:5:12:44
Eb minor (6b), 8+0:5:1:0:6, 8+0:5:1:0:6, 9+0:4:1:0:6, 9+0:4:1:0:6, 10+0:7:1:1:8, 10+0:7:1:1:8, 11+0:6:0:1:7, 11+0:6:0:1:7, 10+0:7:1:1:8, 10+0:7:1:1:8, 11+0:6:0:1:7, 11+0:6:0:1:7, 8+0:5:1:0:6, 8+0:5:1:0:6, 9+0:4:1:0:6, 9+0:4:1:0:6, 5+0:3:0:0:3, 5+0:4:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:3, 6+0:3:0:0:4, 4+0:2:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:7:1:1:8, 10+0:7:1:1:8, 11+0:6:0:1:7, 11+0:6:0:1:7, 8+0:5:1:0:6, 8+0:5:1:0:6, 9+0:4:1:0:6, 9+0:4:1:0:6, 9+0:6:1:0:7, 3+0:0:1:0:0, 274+0:157:20:12:191
D# minor (6#), 5+0:0:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:1:1:1, 7+0:0:0:1:2, 7+0:0:0:1:2, 7+0:0:0:1:2, 6+0:0:1:1:1, 7+0:0:0:1:2, 7+0:0:0:1:2, 7+0:0:0:1:2, 5+0:0:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:1:0:4, 4+0:0:0:0:3, 6+0:0:1:1:1, 7+0:0:0:1:2, 7+0:0:0:1:2, 7+0:0:0:1:2, 5+0:0:0:0:3, 4+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:3, 5+0:4:1:0:5, 171+0:7:5:12:78
Cb major (7b), 9+0:5:1:0:9, 9+0:5:1:0:9, 10+0:4:1:0:8, 10+0:4:1:0:8, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:9, 11+0:6:0:1:9, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:9, 11+0:6:0:1:9, 9+0:5:1:0:9, 9+0:5:1:0:9, 10+0:4:1:0:8, 10+0:4:1:0:8, 5+0:3:0:0:4, 5+0:4:0:0:5, 4+0:3:0:0:4, 5+0:3:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 1+0:0:0:0:0, 5+0:1:0:0:4, 10+0:7:1:1:9, 10+0:7:1:1:9, 11+0:6:0:1:9, 11+0:6:0:1:9, 9+0:5:1:0:9, 9+0:5:1:0:9, 10+0:4:1:0:8, 10+0:4:1:0:8, 10+0:6:1:0:10, 1+0:0:0:0:1, 286+0:157:19:12:251
C# major (7#), 5+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 6+0:0:0:1:0, 5+0:0:0:1:0, 7+0:0:0:1:0, 6+0:0:0:1:0, 6+0:0:0:1:0, 5+0:0:0:1:0, 7+0:0:0:1:0, 6+0:0:0:1:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:3:1:0:4, 4+0:0:0:0:1, 6+0:0:0:1:0, 5+0:0:0:1:0, 7+0:0:0:1:0, 6+0:0:0:1:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:4:1:0:5, 159+0:7:2:12:23
Ab minor (7b), 9+0:5:1:0:7, 9+0:5:1:0:7, 10+0:4:1:0:6, 10+0:4:1:0:6, 10+0:7:1:1:8, 10+0:7:1:1:8, 11+0:6:0:1:7, 11+0:7:0:1:8, 10+0:7:1:1:8, 10+0:7:1:1:8, 11+0:6:0:1:7, 11+0:7:0:1:8, 9+0:5:1:0:7, 9+0:5:1:0:7, 10+0:4:1:0:6, 10+0:4:1:0:6, 5+0:3:0:0:4, 5+0:4:0:0:5, 4+0:3:0:0:4, 5+0:3:0:0:4, 6+0:3:0:0:5, 4+0:2:0:0:4, 1+0:0:0:0:0, 5+0:1:0:0:2, 10+0:7:1:1:8, 10+0:7:1:1:8, 11+0:6:0:1:7, 11+0:7:0:1:8, 9+0:5:1:0:7, 9+0:5:1:0:7, 10+0:4:1:0:6, 10+0:4:1:0:6, 10+0:6:1:0:8, 2+0:0:0:0:0, 287+0:160:19:12:207
