 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
C minor (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:0, 7+0:1:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 34+0:2:2:0:2
F# minor (3#), 1+0:0:0:0:0, 5+0:2:0:0:4, 3+0:0:0:0:1, 6+0:2:0:0:4, 5+0:3:1:0:4, 5+0:2:0:0:4, 2+0:0:0:0:1, 6+0:3:0:0:5, 5+0:1:0:0:2, 7+0:3:0:0:5, 2+0:0:0:0:1, 2+0:0:0:0:1, 10+0:4:1:0:6, 5+0:3:1:0:5, 1+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:1, 71+0:25:3:0:49
C minor mel (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:0, 8+0:1:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 31+0:2:2:0:2
F# minor mel (3#), 1+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:1, 7+0:2:0:0:4, 6+0:3:1:0:4, 6+0:2:0:0:4, 3+0:0:0:0:1, 7+0:3:0:0:5, 4+0:1:0:0:2, 8+0:3:0:0:5, 3+0:0:0:0:1, 3+0:0:0:0:1, 10+0:4:1:0:6, 5+0:3:1:0:5, 1+0:0:0:0:1, 6+0:2:0:0:4, 1+0:0:0:0:1, 79+0:25:3:0:49
Eb major blues (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:3, 8+0:0:1:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 54+0:2:2:0:6
A major blues (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 4+0:0:0:0:0, 7+0:3:0:0:2, 6+0:1:0:0:0, 8+0:3:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:1, 1+0:0:0:0:0, 86+0:25:2:0:16
C minor blues (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:3, 8+0:0:1:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 54+0:2:2:0:6
F# minor blues (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 4+0:0:0:0:0, 7+0:3:0:0:2, 6+0:1:0:0:0, 8+0:3:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:1, 1+0:0:0:0:0, 86+0:25:2:0:16
Eb dorian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 23+0:0:2:0:2
A dorian (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 7+0:3:0:0:2, 5+0:1:0:0:0, 8+0:3:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:1, 1+0:0:0:0:0, 82+0:25:2:0:16
Eb phrygian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 35+0:1:2:0:2
A phrygian (3#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:5:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 62+0:29:2:0:5
Eb lydian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 7+0:0:1:0:1, 4+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 23+0:0:2:0:2
A lydian (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 7+0:3:0:0:2, 5+0:1:0:0:0, 8+0:3:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:1, 1+0:0:0:0:0, 82+0:25:2:0:16
Eb mixolydian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 35+0:1:2:0:2
A mixolydian (3#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:5:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 62+0:29:2:0:5
Eb aeolian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+0:1:2:0:3
A aeolian (3#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 73+0:27:2:0:10
Eb locrian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:3, 6+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 48+0:2:2:0:6
A locrian (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 9+0:0:1:0:1, 5+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 48+0:0:2:0:2
Ab major (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 35+0:1:2:0:2
E major (4#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 7+0:3:0:0:2, 5+0:1:0:0:0, 8+0:3:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:1, 1+0:0:0:0:0, 82+0:25:2:0:16
F minor (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:1, 5+0:0:1:0:1, 2+0:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 42+0:1:2:0:3
C# minor (4#), 1+0:0:0:0:1, 6+0:2:0:0:5, 1+0:0:0:0:1, 7+0:2:0:0:5, 6+0:1:0:0:3, 6+0:2:0:0:5, 2+0:0:0:0:1, 7+0:3:0:0:6, 5+0:1:0:0:4, 8+0:3:0:0:6, 2+0:0:0:0:1, 5+0:0:0:0:3, 9+0:4:1:0:6, 4+0:3:1:0:4, 1+0:0:0:0:1, 6+0:2:0:0:5, 0+0:0:0:0:0, 76+0:23:2:0:57
F minor mel (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 33+0:1:2:0:3
C# minor mel (4#), 1+0:0:0:0:1, 6+0:2:0:0:5, 1+0:0:0:0:1, 8+0:2:0:0:5, 5+0:1:0:0:3, 7+0:2:0:0:5, 2+0:0:0:0:1, 7+0:3:0:0:6, 5+0:0:0:0:2, 9+0:3:0:0:6, 3+0:0:0:0:1, 6+0:0:0:0:3, 9+0:4:1:0:6, 4+0:3:1:0:4, 1+0:0:0:0:1, 6+0:2:0:0:5, 0+0:0:0:0:0, 80+0:22:2:0:55
Ab major blues (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 8+0:2:0:0:4, 7+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 64+0:2:0:0:13
E major blues (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 8+0:2:0:0:2, 7+0:1:0:0:1, 7+0:2:0:0:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 7+0:1:0:0:1, 9+0:3:0:0:3, 4+0:0:0:0:0, 6+0:0:0:0:0, 10+0:4:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 93+0:23:2:0:23
F minor blues (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 8+0:2:0:0:4, 7+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 64+0:2:0:0:13
C# minor blues (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 3+0:0:0:0:0, 8+0:2:0:0:2, 7+0:1:0:0:1, 7+0:2:0:0:2, 4+0:0:0:0:0, 7+0:3:0:0:3, 7+0:1:0:0:1, 9+0:3:0:0:3, 4+0:0:0:0:0, 6+0:0:0:0:0, 10+0:4:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 93+0:23:2:0:23
Ab dorian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+0:1:2:0:3
E dorian (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 8+0:2:0:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 3+0:0:0:0:0, 7+0:3:0:0:3, 6+0:0:0:0:0, 9+0:3:0:0:3, 4+0:0:0:0:0, 5+0:0:0:0:0, 10+0:4:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 88+0:22:2:0:22
Ab phrygian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:3, 6+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 48+0:2:2:0:6
E phrygian (4#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 73+0:27:2:0:10
Ab lydian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 6+0:0:1:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 26+0:1:2:0:3
E lydian (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 8+0:2:0:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 3+0:0:0:0:0, 7+0:3:0:0:3, 6+0:0:0:0:0, 9+0:3:0:0:3, 4+0:0:0:0:0, 5+0:0:0:0:0, 10+0:4:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 88+0:22:2:0:22
Ab mixolydian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:3, 6+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 48+0:2:2:0:6
E mixolydian (4#), 1+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:2:0:0:1, 5+0:2:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:0, 7+0:3:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 5+0:2:0:0:0, 1+0:0:0:0:0, 73+0:27:2:0:10
Ab aeolian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 35+0:1:2:0:2
E aeolian (4#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 7+0:3:0:0:2, 5+0:1:0:0:0, 8+0:3:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:1, 1+0:0:0:0:0, 82+0:25:2:0:16
Ab locrian (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 8+0:2:0:0:4, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 60+0:2:0:0:13
E locrian (4#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 9+0:5:1:0:3, 5+0:3:1:0:2, 2+0:0:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 62+0:29:2:0:5
Db major (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 7+0:2:0:0:3, 6+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 48+0:2:2:0:6
B major (5#), 1+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 8+0:2:0:0:2, 6+0:1:0:0:1, 7+0:2:0:0:2, 3+0:0:0:0:0, 7+0:3:0:0:3, 6+0:0:0:0:0, 9+0:3:0:0:3, 4+0:0:0:0:0, 5+0:0:0:0:0, 10+0:4:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 88+0:22:2:0:22
Bb minor (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:3, 7+0:0:1:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 45+0:2:2:0:3
G# minor (5#), 0+0:0:0:0:0, 6+0:2:0:0:6, 1+0:0:0:0:1, 8+0:2:0:0:6, 6+0:1:0:0:5, 7+0:2:0:0:6, 2+0:0:0:0:2, 7+0:3:0:0:7, 5+0:0:1:0:2, 9+0:3:0:0:7, 3+0:0:0:0:2, 6+0:0:0:0:4, 10+0:4:1:0:8, 5+0:3:1:0:5, 2+0:0:0:0:2, 6+0:2:0:0:6, 1+0:0:0:0:1, 84+0:22:3:0:70
Bb minor mel (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 6+0:0:1:0:0, 3+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 32+0:1:2:0:2
G# minor mel (5#), 0+0:0:0:0:0, 6+0:2:0:0:6, 1+0:0:0:0:1, 8+0:2:0:0:6, 5+0:0:0:0:2, 7+0:2:0:0:6, 2+0:0:0:0:2, 7+0:3:0:0:7, 4+0:0:0:0:2, 9+0:3:0:0:7, 3+0:0:0:0:2, 5+0:0:0:0:3, 10+0:4:1:0:8, 5+0:3:1:0:5, 1+0:0:0:0:1, 6+0:2:0:0:6, 1+0:0:0:0:1, 80+0:21:2:0:65
Db major blues (5b), 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 7+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 4+0:0:0:0:2, 8+0:2:0:0:5, 7+0:0:1:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 73+0:2:2:0:24
B major blues (5#), 1+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 8+0:2:0:0:3, 8+0:1:0:0:2, 7+0:2:0:0:3, 3+0:0:0:0:0, 7+0:3:0:0:4, 7+0:1:0:0:2, 9+0:3:0:0:4, 4+0:0:0:0:0, 5+0:0:0:0:1, 10+0:4:1:0:5, 5+0:3:1:0:4, 2+0:0:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 92+0:23:2:0:35
Bb minor blues (5b), 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 7+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 7+0:0:0:0:3, 4+0:0:0:0:2, 8+0:2:0:0:5, 7+0:0:1:0:1, 3+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 73+0:2:2:0:24
G# minor blues (5#), 1+0:0:0:0:0, 6+0:2:0:0:3, 3+0:0:0:0:0, 8+0:2:0:0:3, 8+0:1:0:0:2, 7+0:2:0:0:3, 3+0:0:0:0:0, 7+0:3:0:0:4, 7+0:1:0:0:2, 9+0:3:0:0:4, 4+0:0:0:0:0, 5+0:0:0:0:1, 10+0:4:1:0:5, 5+0:3:1:0:4, 2+0:0:0:0:1, 6+0:2:0:0:3, 1+0:0:0:0:0, 92+0:23:2:0:35
Db dorian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 35+0:1:2:0:2
B dorian (5#), 1+0:0:0:0:0, 6+0:2:0:0:3, 2+0:0:0:0:0, 8+0:2:0:0:3, 6+0:2:1:0:2, 7+0:2:0:0:3, 3+0:0:0:0:0, 7+0:3:0:0:4, 5+0:0:0:0:0, 9+0:3:0:0:4, 4+0:0:0:0:0, 4+0:0:0:0:0, 10+0:4:1:0:5, 5+0:3:1:0:4, 1+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 85+0:23:3:0:31
Db phrygian (5b), 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 8+0:2:0:0:4, 5+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 60+0:2:0:0:13
B phrygian (5#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:0:0:0:0, 7+0:2:0:0:1, 6+0:2:0:0:1, 6+0:2:0:0:1, 3+0:0:0:0:0, 7+0:3:0:0:2, 5+0:1:0:0:0, 8+0:3:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:0, 10+0:5:1:0:4, 5+0:3:1:0:3, 2+0:0:0:0:0, 6+0:2:0:0:1, 1+0:0:0:0:0, 82+0:25:2:0:16
Db lydian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 5+0:0:1:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 35+0:1:2:0:2
