 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
Gb lydian (6b), 0+0:0:0:0:0, 8+0:0:1:0:1, 2+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:1:0:0, 10+2:4:0:0:6, 5+0:3:0:0:3, 6+0:1:0:0:3, 6+0:2:0:0:3, 7+0:5:0:0:7, 4+0:3:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 9+0:3:0:0:5, 7+1:2:0:0:2, 6+0:0:0:0:2, 11+0:4:0:0:6, 5+0:2:1:0:3, 4+1:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 102+4:30:3:0:47
F# lydian (6#), 0+0:0:0:0:0, 14+0:8:1:0:10, 5+0:1:0:0:3, 12+0:6:0:0:8, 8+0:5:1:0:7, 7+2:4:0:0:4, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:6, 7+0:4:0:0:6, 8+0:0:0:0:1, 7+1:3:0:0:3, 10+0:2:0:0:4, 13+0:0:0:0:3, 9+0:2:0:0:4, 8+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 143+4:51:2:0:78
Gb mixolydian (6b), 1+0:0:0:0:0, 10+0:0:0:0:3, 4+0:0:0:0:2, 8+0:0:0:0:3, 3+0:0:0:0:1, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:5, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:0:7, 7+1:2:0:0:4, 8+0:0:0:0:4, 13+0:4:0:0:9, 7+0:2:0:0:4, 5+1:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 126+4:30:0:0:72
F# mixolydian (6#), 1+0:0:0:0:0, 14+0:8:1:0:8, 5+0:1:0:0:1, 12+0:6:0:0:6, 8+0:5:1:0:5, 5+2:4:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:0:0:4, 7+0:4:0:0:4, 7+0:4:0:0:4, 6+0:0:0:0:0, 7+1:3:0:0:3, 9+0:2:0:0:2, 11+0:0:0:0:0, 8+0:2:0:0:2, 8+1:4:0:0:4, 4+0:2:0:0:2, 4+0:2:0:0:2, 130+4:51:2:0:51
Gb aeolian (6b), 0+0:0:0:0:0, 9+0:0:1:0:2, 3+0:0:0:0:1, 7+0:0:0:0:2, 4+0:0:1:0:1, 10+2:4:0:0:6, 5+0:3:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+0:3:0:0:6, 7+1:2:0:0:3, 7+0:0:0:0:3, 12+0:4:0:0:7, 6+0:2:0:0:4, 5+1:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 115+4:30:2:0:61
F# aeolian (6#), 0+0:0:0:0:0, 14+0:8:1:0:9, 5+0:1:0:0:2, 12+0:6:0:0:7, 8+0:5:1:0:6, 6+2:4:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:0:0:5, 7+0:4:0:0:5, 7+0:4:0:0:5, 7+0:0:0:0:0, 7+1:3:0:0:3, 10+0:2:0:0:3, 12+0:0:0:0:2, 8+0:2:0:0:3, 8+1:4:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 136+4:51:2:0:64
Gb locrian (6b), 1+0:0:0:0:0, 11+0:0:0:0:4, 4+0:0:0:0:2, 9+0:0:0:0:4, 4+0:0:0:0:1, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:6, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 10+0:3:0:0:8, 8+1:2:0:0:5, 9+0:0:0:0:5, 13+0:4:0:0:10, 8+0:2:0:0:4, 6+1:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 137+4:30:0:0:81
F# locrian (6#), 1+0:0:0:0:0, 14+0:8:1:0:6, 4+0:1:0:0:1, 12+0:6:0:0:4, 7+0:5:1:0:4, 6+2:4:0:0:4, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 6+0:4:0:0:3, 7+0:4:0:0:3, 7+0:4:0:0:3, 5+0:0:0:0:1, 6+1:3:0:0:2, 8+0:2:0:0:1, 10+0:0:0:0:1, 7+0:2:0:0:1, 7+1:4:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 121+4:51:2:0:43
Cb major (7b), 1+0:0:0:0:0, 10+0:0:0:0:3, 4+0:0:0:0:2, 8+0:0:0:0:3, 3+0:0:0:0:1, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:5, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:0:7, 7+1:2:0:0:4, 8+0:0:0:0:4, 13+0:4:0:0:9, 7+0:2:0:0:4, 5+1:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 126+4:30:0:0:72
C# major (7#), 0+0:0:0:0:0, 14+0:8:1:0:10, 5+0:1:0:0:3, 12+0:6:0:0:8, 8+0:5:1:0:7, 7+2:4:0:0:4, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:6, 7+0:4:0:0:6, 8+0:0:0:0:1, 7+1:3:0:0:3, 10+0:2:0:0:4, 13+0:0:0:0:3, 9+0:2:0:0:4, 8+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 143+4:51:2:0:78
Ab minor (7b), 1+0:0:0:0:0, 11+0:0:0:0:2, 4+0:0:0:0:1, 9+0:0:0:0:2, 4+0:0:0:0:1, 10+2:4:0:0:6, 5+0:3:0:0:4, 5+0:1:0:0:4, 6+0:2:0:0:3, 7+0:5:0:0:7, 4+0:3:0:0:4, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:3:0:0:6, 6+1:2:0:0:3, 7+0:0:0:0:3, 12+0:4:0:0:7, 7+0:2:0:0:4, 6+1:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 124+4:30:0:0:60
A# minor (7#), 0+0:0:0:0:0, 14+0:8:1:0:13, 5+0:1:0:0:5, 12+0:5:0:0:9, 8+0:5:1:0:8, 8+2:4:0:0:5, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+0:4:0:0:7, 7+0:4:0:0:7, 7+0:4:0:0:7, 8+0:0:0:0:5, 7+1:3:0:0:6, 10+0:2:0:0:9, 13+0:0:0:0:8, 9+0:2:0:0:6, 8+1:4:0:0:7, 4+0:2:0:0:4, 4+0:2:0:0:4, 147+4:50:2:0:120
Ab minor mel (7b), 0+0:0:0:0:0, 10+0:0:1:0:2, 3+0:0:0:0:1, 8+0:0:0:0:2, 5+0:0:1:0:1, 10+2:4:0:0:6, 5+0:3:0:0:4, 5+0:1:0:0:4, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:3:0:0:6, 6+1:2:0:0:3, 6+0:0:0:0:3, 11+0:4:0:0:7, 6+0:2:0:0:4, 6+1:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 113+4:30:2:0:61
A# minor mel (7#), 0+0:0:0:0:0, 14+0:8:1:0:13, 5+0:1:0:0:5, 12+0:5:0:0:9, 8+0:5:1:0:8, 8+2:4:0:0:5, 4+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+0:4:0:0:7, 7+0:4:0:0:7, 7+0:4:0:0:7, 9+0:0:0:0:5, 8+1:3:0:0:6, 10+0:2:0:0:9, 13+0:0:0:0:8, 9+0:2:0:0:6, 9+1:4:0:0:7, 4+0:2:0:0:4, 4+0:2:0:0:4, 154+4:50:2:0:120
Cb major blues (7b), 1+0:0:0:0:0, 12+0:0:1:0:5, 5+0:0:0:0:3, 10+0:0:0:0:5, 6+0:0:1:0:2, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:6, 6+0:2:0:0:5, 7+0:5:0:0:7, 4+0:3:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 10+0:3:0:0:9, 9+1:2:0:0:6, 9+0:0:0:0:6, 13+0:4:0:0:11, 9+0:2:0:0:5, 7+1:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 148+4:30:2:0:97
C# major blues (7#), 1+0:0:0:0:0, 14+0:8:1:0:11, 5+0:1:0:0:3, 12+0:6:0:0:9, 8+0:5:1:0:7, 7+2:4:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:7, 7+0:4:0:0:7, 9+0:0:0:0:2, 8+1:3:0:0:5, 10+0:2:0:0:5, 13+0:0:0:0:4, 9+0:2:0:0:4, 9+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 151+4:51:2:0:88
Ab minor blues (7b), 1+0:0:0:0:0, 12+0:0:1:0:5, 5+0:0:0:0:3, 10+0:0:0:0:5, 6+0:0:1:0:2, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:6, 6+0:2:0:0:5, 7+0:5:0:0:7, 4+0:3:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 10+0:3:0:0:9, 9+1:2:0:0:6, 9+0:0:0:0:6, 13+0:4:0:0:11, 9+0:2:0:0:5, 7+1:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 148+4:30:2:0:97
A# minor blues (7#), 1+0:0:0:0:0, 14+0:8:1:0:11, 5+0:1:0:0:3, 12+0:6:0:0:9, 8+0:5:1:0:7, 7+2:4:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:7, 7+0:4:0:0:7, 9+0:0:0:0:2, 8+1:3:0:0:5, 10+0:2:0:0:5, 13+0:0:0:0:4, 9+0:2:0:0:4, 9+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 151+4:51:2:0:88
Cb dorian (7b), 0+0:0:0:0:0, 9+0:0:1:0:2, 3+0:0:0:0:1, 7+0:0:0:0:2, 4+0:0:1:0:1, 10+2:4:0:0:6, 5+0:3:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+0:3:0:0:6, 7+1:2:0:0:3, 7+0:0:0:0:3, 12+0:4:0:0:7, 6+0:2:0:0:4, 5+1:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 115+4:30:2:0:61
C# dorian (7#), 0+0:0:0:0:0, 14+0:8:1:0:11, 5+0:1:0:0:3, 12+0:6:0:0:9, 8+0:5:1:0:7, 7+2:4:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:7, 7+0:4:0:0:7, 9+0:0:0:0:2, 8+1:3:0:0:4, 10+0:2:0:0:5, 13+0:0:0:0:4, 9+0:2:0:0:4, 9+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 150+4:51:2:0:87
Cb phrygian (7b), 1+0:0:0:0:0, 11+0:0:0:0:4, 4+0:0:0:0:2, 9+0:0:0:0:4, 4+0:0:0:0:1, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:6, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 10+0:3:0:0:8, 8+1:2:0:0:5, 9+0:0:0:0:5, 13+0:4:0:0:10, 8+0:2:0:0:4, 6+1:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 137+4:30:0:0:81
C# phrygian (7#), 0+0:0:0:0:0, 14+0:8:1:0:9, 5+0:1:0:0:2, 12+0:6:0:0:7, 8+0:5:1:0:6, 6+2:4:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:0:0:5, 7+0:4:0:0:5, 7+0:4:0:0:5, 7+0:0:0:0:0, 7+1:3:0:0:3, 10+0:2:0:0:3, 12+0:0:0:0:2, 8+0:2:0:0:3, 8+1:4:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 136+4:51:2:0:64
Cb lydian (7b), 0+0:0:0:0:0, 9+0:0:1:0:2, 3+0:0:0:0:1, 7+0:0:0:0:2, 4+0:0:1:0:1, 10+2:4:0:0:6, 5+0:3:0:0:4, 6+0:1:0:0:4, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 9+0:3:0:0:6, 7+1:2:0:0:3, 7+0:0:0:0:3, 12+0:4:0:0:7, 6+0:2:0:0:4, 5+1:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 115+4:30:2:0:61
C# lydian (7#), 0+0:0:0:0:0, 14+0:8:1:0:11, 5+0:1:0:0:3, 12+0:6:0:0:9, 8+0:5:1:0:7, 7+2:4:0:0:4, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:7, 7+0:4:0:0:7, 9+0:0:0:0:2, 8+1:3:0:0:4, 10+0:2:0:0:5, 13+0:0:0:0:4, 9+0:2:0:0:4, 9+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 150+4:51:2:0:87
Cb mixolydian (7b), 1+0:0:0:0:0, 11+0:0:0:0:4, 4+0:0:0:0:2, 9+0:0:0:0:4, 4+0:0:0:0:1, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:6, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 10+0:3:0:0:8, 8+1:2:0:0:5, 9+0:0:0:0:5, 13+0:4:0:0:10, 8+0:2:0:0:4, 6+1:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 137+4:30:0:0:81
C# mixolydian (7#), 0+0:0:0:0:0, 14+0:8:1:0:9, 5+0:1:0:0:2, 12+0:6:0:0:7, 8+0:5:1:0:6, 6+2:4:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:0:0:5, 7+0:4:0:0:5, 7+0:4:0:0:5, 7+0:0:0:0:0, 7+1:3:0:0:3, 10+0:2:0:0:3, 12+0:0:0:0:2, 8+0:2:0:0:3, 8+1:4:0:0:4, 4+0:2:0:0:3, 4+0:2:0:0:3, 136+4:51:2:0:64
Cb aeolian (7b), 1+0:0:0:0:0, 10+0:0:0:0:3, 4+0:0:0:0:2, 8+0:0:0:0:3, 3+0:0:0:0:1, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:5, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 9+0:3:0:0:7, 7+1:2:0:0:4, 8+0:0:0:0:4, 13+0:4:0:0:9, 7+0:2:0:0:4, 5+1:1:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 126+4:30:0:0:72
C# aeolian (7#), 0+0:0:0:0:0, 14+0:8:1:0:10, 5+0:1:0:0:3, 12+0:6:0:0:8, 8+0:5:1:0:7, 7+2:4:0:0:4, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:4:0:0:6, 7+0:4:0:0:6, 7+0:4:0:0:6, 8+0:0:0:0:1, 7+1:3:0:0:3, 10+0:2:0:0:4, 13+0:0:0:0:3, 9+0:2:0:0:4, 8+1:4:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 143+4:51:2:0:78
Cb locrian (7b), 1+0:0:0:0:0, 12+0:0:0:0:5, 5+0:0:0:0:3, 10+0:0:0:0:5, 5+0:0:0:0:2, 10+2:4:0:0:6, 5+0:3:0:0:5, 6+0:1:0:0:6, 6+0:2:0:0:4, 7+0:5:0:0:7, 4+0:3:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 10+0:3:0:0:9, 9+1:2:0:0:6, 9+0:0:0:0:6, 13+0:4:0:0:11, 9+0:2:0:0:5, 7+1:1:0:0:4, 2+0:0:0:0:1, 2+0:0:0:0:1, 147+4:30:0:0:96
C# locrian (7#), 1+0:0:0:0:0, 14+0:8:1:0:8, 5+0:1:0:0:1, 12+0:6:0:0:6, 8+0:5:1:0:5, 5+2:4:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:4:0:0:4, 7+0:4:0:0:4, 7+0:4:0:0:4, 6+0:0:0:0:0, 7+1:3:0:0:3, 9+0:2:0:0:2, 11+0:0:0:0:0, 8+0:2:0:0:2, 8+1:4:0:0:4, 4+0:2:0:0:2, 4+0:2:0:0:2, 130+4:51:2:0:51
