 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
F# minor mel (3#), 6+0:3:0:0:5, 6+0:3:0:0:4, 5+0:1:0:0:3, 4+0:2:0:0:3, 7+0:2:0:0:4, 5+0:2:0:0:3, 6+1:3:0:0:4, 2+0:0:0:0:0, 5+0:1:0:0:2, 7+1:3:1:0:4, 6+0:1:0:0:3, 7+2:3:0:0:5, 6+0:3:0:0:5, 8+0:4:1:0:6, 7+0:3:0:0:5, 10+0:7:2:0:9, 97+4:41:4:0:65
Eb major blues (3b), 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 7+1:0:1:0:2, 3+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:2:0:0, 66+4:5:5:0:15
A major blues (3#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 8+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 94+4:41:5:0:32
C minor blues (3b), 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 7+1:0:1:0:2, 3+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 6+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:2:0:0, 66+4:5:5:0:15
F# minor blues (3#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 8+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 94+4:41:5:0:32
Eb dorian (3b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 4+2:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 39+4:0:5:0:8
A dorian (3#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 7+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 93+4:41:5:0:32
Eb phrygian (3b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 41+4:5:5:0:11
A phrygian (3#), 5+0:3:0:0:0, 4+0:3:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+1:3:0:0:1, 0+0:0:0:0:0, 3+0:1:1:0:1, 4+1:3:1:0:2, 3+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:0, 6+0:4:1:0:2, 5+0:3:0:0:0, 9+0:7:2:0:4, 69+4:41:5:0:11
Eb lydian (3b), 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 3+1:0:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 5+1:0:1:0:1, 1+0:0:0:0:0, 4+2:0:0:0:1, 1+0:0:0:0:0, 5+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:3, 39+4:0:5:0:8
A lydian (3#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 7+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 93+4:41:5:0:32
Eb mixolydian (3b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 41+4:5:5:0:11
A mixolydian (3#), 5+0:3:0:0:0, 4+0:3:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+1:3:0:0:1, 0+0:0:0:0:0, 3+0:1:1:0:1, 4+1:3:1:0:2, 3+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:0, 6+0:4:1:0:2, 5+0:3:0:0:0, 9+0:7:2:0:4, 69+4:41:5:0:11
Eb aeolian (3b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:1, 2+0:1:0:0:1, 3+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 3+2:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 4+0:0:2:0:2, 31+4:5:5:0:9
A aeolian (3#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+1:3:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 7+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 81+4:41:5:0:21
Eb locrian (3b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:0, 54+4:5:5:0:15
A locrian (3#), 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+1:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 7+2:0:0:0:1, 4+0:0:0:0:0, 6+0:0:1:0:1, 4+0:0:0:0:0, 8+0:0:2:0:3, 56+4:0:5:0:8
Ab major (4b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 41+4:5:5:0:11
E major (4#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 7+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 93+4:41:5:0:32
F minor (4b), 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+1:1:0:0:1, 3+0:1:0:0:1, 5+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 4+2:1:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:2, 47+4:5:5:0:9
C# minor (4#), 7+0:3:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:5, 5+0:2:0:0:4, 6+1:3:0:0:5, 3+0:0:0:0:1, 5+0:1:1:0:3, 7+1:3:1:0:5, 5+0:1:0:0:4, 7+2:3:0:0:6, 6+0:3:0:0:5, 7+0:4:1:0:7, 7+0:3:0:0:6, 10+0:7:2:0:10, 98+4:41:5:0:79
F minor mel (4b), 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+1:1:0:0:1, 2+0:1:0:0:1, 4+0:2:1:0:2, 3+1:0:1:0:1, 0+0:0:0:0:0, 4+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 5+0:0:2:0:2, 37+4:5:5:0:9
C# minor mel (4#), 7+0:3:0:0:5, 6+0:3:0:0:5, 6+0:1:0:0:4, 4+0:2:0:0:4, 7+0:2:0:0:5, 5+0:2:0:0:4, 7+1:3:0:0:5, 3+0:0:0:0:1, 6+0:1:1:0:3, 7+1:3:1:0:5, 5+0:1:0:0:4, 7+2:3:0:0:6, 6+0:3:0:0:5, 7+0:4:1:0:7, 7+0:3:0:0:6, 10+0:7:2:0:10, 100+4:41:5:0:79
Ab major blues (4b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 6+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:1:0:0, 69+4:5:2:0:16
E major blues (4#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 8+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 96+4:41:5:0:42
F minor blues (4b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 6+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:1:0:0, 69+4:5:2:0:16
C# minor blues (4#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 8+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 96+4:41:5:0:42
Ab dorian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:1, 2+0:1:0:0:1, 3+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 3+2:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 4+0:0:2:0:2, 31+4:5:5:0:9
E dorian (4#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 7+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 95+4:41:5:0:42
Ab phrygian (4b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:0, 54+4:5:5:0:15
E phrygian (4#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+1:3:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 7+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 81+4:41:5:0:21
Ab lydian (4b), 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+1:1:0:0:1, 2+0:1:0:0:1, 3+0:2:1:0:2, 4+1:0:1:0:1, 1+0:0:0:0:0, 3+2:1:0:0:1, 0+0:0:0:0:0, 4+0:0:1:0:1, 0+0:0:0:0:0, 4+0:0:2:0:2, 31+4:5:5:0:9
E lydian (4#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 7+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 95+4:41:5:0:42
Ab mixolydian (4b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:0, 54+4:5:5:0:15
E mixolydian (4#), 5+0:3:0:0:1, 5+0:3:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:0, 5+1:3:0:0:2, 1+0:0:0:0:0, 4+0:1:1:0:1, 5+1:3:1:0:3, 4+0:1:0:0:0, 7+2:3:0:0:1, 5+0:3:0:0:1, 7+0:4:1:0:3, 6+0:3:0:0:1, 10+0:7:2:0:5, 81+4:41:5:0:21
Ab aeolian (4b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 41+4:5:5:0:11
E aeolian (4#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 7+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 93+4:41:5:0:32
Ab locrian (4b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 65+4:5:2:0:16
E locrian (4#), 5+0:3:0:0:0, 4+0:3:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 4+1:3:0:0:1, 0+0:0:0:0:0, 3+0:1:1:0:1, 4+1:3:1:0:2, 3+0:1:0:0:0, 8+2:3:0:0:1, 5+0:3:0:0:0, 6+0:4:1:0:2, 5+0:3:0:0:0, 9+0:7:2:0:4, 69+4:41:5:0:11
Db major (5b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:0, 54+4:5:5:0:15
B major (5#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 7+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 95+4:41:5:0:42
Bb minor (5b), 4+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 5+1:1:0:0:1, 4+0:1:0:0:2, 4+0:2:1:0:2, 7+1:0:1:0:1, 3+0:0:0:0:0, 4+2:1:0:0:1, 2+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 5+0:0:2:0:1, 62+4:5:5:0:11
G# minor (5#), 6+0:3:0:0:6, 6+0:3:0:0:6, 5+0:1:0:0:5, 4+0:2:0:0:4, 6+0:2:0:0:6, 5+0:2:0:0:5, 8+1:3:0:0:6, 3+0:0:0:0:2, 7+0:1:1:0:4, 6+1:3:1:0:6, 5+0:1:0:0:5, 8+1:3:0:0:5, 6+0:3:0:0:6, 7+0:4:1:0:7, 7+0:3:0:0:7, 10+0:7:2:0:10, 99+3:41:5:0:90
Bb minor mel (5b), 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+1:1:0:0:1, 3+0:1:0:0:2, 3+0:2:1:0:2, 6+1:0:1:0:1, 2+0:0:0:0:0, 4+2:1:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:2:0:1, 49+4:5:5:0:11
G# minor mel (5#), 6+0:3:0:0:6, 6+0:3:0:0:6, 5+0:1:0:0:5, 4+0:2:0:0:4, 7+0:2:0:0:6, 5+0:2:0:0:5, 8+1:3:0:0:6, 3+0:0:0:0:2, 7+0:1:0:0:4, 7+1:3:1:0:6, 6+0:1:0:0:5, 8+1:3:0:0:5, 6+0:3:0:0:6, 8+0:4:1:0:7, 7+0:3:0:0:7, 10+0:7:2:0:10, 103+3:41:4:0:90
Db major blues (5b), 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:1, 7+1:1:0:0:3, 4+0:1:0:0:3, 6+0:2:1:0:4, 7+1:0:1:0:3, 5+0:0:0:0:2, 5+2:1:0:0:2, 3+0:0:0:0:1, 5+0:0:1:0:1, 4+0:0:0:0:1, 6+0:0:1:0:0, 77+4:5:4:0:28
B major blues (5#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:5:0:51
Bb minor blues (5b), 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:1, 7+1:1:0:0:3, 4+0:1:0:0:3, 6+0:2:1:0:4, 7+1:0:1:0:3, 5+0:0:0:0:2, 5+2:1:0:0:2, 3+0:0:0:0:1, 5+0:0:1:0:1, 4+0:0:0:0:1, 6+0:0:1:0:0, 77+4:5:4:0:28
G# minor blues (5#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:5:0:51
Db dorian (5b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 41+4:5:5:0:11
B dorian (5#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:4:0:51
Db phrygian (5b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 65+4:5:2:0:16
B phrygian (5#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 7+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 93+4:41:5:0:32
Db lydian (5b), 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 5+1:1:0:0:1, 3+0:1:0:0:2, 4+0:2:1:0:2, 5+1:0:1:0:1, 2+0:0:0:0:0, 3+2:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 3+0:0:2:0:1, 41+4:5:5:0:11
B lydian (5#), 6+0:3:0:0:4, 6+0:3:0:0:3, 5+0:1:0:0:2, 4+0:2:0:0:2, 7+0:2:0:0:3, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:0:0:1, 7+1:3:1:0:4, 6+0:1:0:0:2, 7+2:3:0:0:4, 6+0:3:0:0:4, 8+0:4:1:0:5, 7+0:3:0:0:4, 10+0:7:2:0:8, 99+4:41:4:0:51
Db mixolydian (5b), 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 7+1:1:0:0:2, 4+0:1:0:0:2, 6+0:2:1:0:3, 5+1:0:0:0:2, 4+0:0:0:0:1, 4+2:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:1:0:0, 65+4:5:2:0:16
B mixolydian (5#), 6+0:3:0:0:2, 6+0:3:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:2, 5+0:2:0:0:1, 6+1:3:0:0:3, 2+0:0:0:0:0, 5+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:0, 7+2:3:0:0:2, 6+0:3:0:0:2, 7+0:4:1:0:3, 7+0:3:0:0:2, 10+0:7:2:0:6, 93+4:41:5:0:32
Db aeolian (5b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 6+1:1:0:0:1, 4+0:1:0:0:2, 5+0:2:1:0:2, 6+1:0:1:0:2, 3+0:0:0:0:1, 3+2:1:0:0:2, 1+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:2:0:0, 54+4:5:5:0:15
B aeolian (5#), 6+0:3:0:0:3, 6+0:3:0:0:3, 5+0:1:0:0:1, 4+0:2:0:0:2, 6+0:2:0:0:2, 5+0:2:0:0:2, 7+1:3:0:0:3, 2+0:0:0:0:0, 6+0:1:1:0:2, 6+1:3:1:0:3, 5+0:1:0:0:1, 7+2:3:0:0:3, 6+0:3:0:0:3, 7+0:4:1:0:4, 7+0:3:0:0:3, 10+0:7:2:0:7, 95+4:41:5:0:42
Db locrian (5b), 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 3+0:0:0:0:1, 7+1:1:0:0:3, 4+0:1:0:0:3, 6+0:2:1:0:4, 6+1:0:0:0:3, 5+0:0:0:0:2, 5+2:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:0:0:0, 75+4:5:1:0:27
