 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
B locrian (5#), 3+0:2:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:3, 5+0:4:1:0:3, 3+0:0:0:0:1, 5+0:3:0:0:2, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:0, 1+0:1:0:0:0, 60+0:35:2:0:19
Gb major (6b), 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 35+0:7:0:0:13
F# major (6#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:42
Eb minor (6b), 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:1:0:0:2, 5+0:1:0:0:2, 3+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 33+0:7:0:0:11
D# minor (6#), 4+0:2:0:0:4, 3+0:0:0:0:2, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:3, 6+0:3:0:0:5, 4+0:1:0:0:4, 6+0:2:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 3+0:1:0:0:2, 73+0:34:2:0:65
Eb minor mel (6b), 1+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 3+0:1:0:0:2, 4+0:1:0:0:2, 2+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:2, 28+0:7:2:0:12
D# minor mel (6#), 4+0:2:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:3, 6+0:3:0:0:5, 4+0:1:0:0:4, 6+0:2:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 3+0:1:0:0:2, 75+0:34:2:0:65
Gb major blues (6b), 3+0:0:0:0:2, 5+0:2:0:0:5, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:1:0:0, 2+0:0:1:0:0, 5+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:3, 56+0:7:2:0:28
F# major blues (6#), 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:1, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:2, 3+0:1:0:0:1, 73+0:34:2:0:50
Eb minor blues (6b), 3+0:0:0:0:2, 5+0:2:0:0:5, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:1:0:0, 2+0:0:1:0:0, 5+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:3, 56+0:7:2:0:28
D# minor blues (6#), 4+0:2:0:0:4, 3+0:0:0:0:2, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:3, 6+0:3:0:0:5, 4+0:1:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:5, 4+0:3:0:0:4, 4+0:2:0:0:4, 3+0:1:0:0:2, 73+0:34:2:0:66
Gb dorian (6b), 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:2:0:12
F# dorian (6#), 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:1, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:4, 4+0:2:0:0:2, 3+0:1:0:0:1, 73+0:34:2:0:49
Gb phrygian (6b), 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 44+0:7:0:0:19
F# phrygian (6#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 2+0:1:0:0:1, 68+0:34:2:0:34
Gb lydian (6b), 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:1:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:2:0:12
F# lydian (6#), 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:1, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:4, 4+0:2:0:0:2, 3+0:1:0:0:1, 73+0:34:2:0:49
Gb mixolydian (6b), 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 44+0:7:0:0:19
F# mixolydian (6#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 2+0:1:0:0:1, 68+0:34:2:0:34
Gb aeolian (6b), 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 35+0:7:0:0:13
F# aeolian (6#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:42
Gb locrian (6b), 3+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:3, 54+0:7:0:0:27
F# locrian (6#), 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:2, 4+0:2:0:0:1, 5+0:2:0:0:1, 6+0:5:1:0:4, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:1, 5+0:3:0:0:2, 4+0:3:0:0:3, 4+0:2:0:0:1, 2+0:1:0:0:0, 66+0:35:2:0:25
Cb major (7b), 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 44+0:7:0:0:19
C# major (7#), 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:1, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:4, 4+0:2:0:0:2, 3+0:1:0:0:1, 73+0:34:2:0:49
Ab minor (7b), 1+0:0:0:0:0, 5+0:2:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 39+0:7:0:0:13
A# minor (7#), 4+0:2:0:0:4, 3+0:0:0:0:2, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:3, 6+0:3:0:0:6, 5+0:1:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 75+0:34:2:0:68
Ab minor mel (7b), 1+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 30+0:7:0:0:13
A# minor mel (7#), 4+0:2:0:0:4, 4+0:0:0:0:2, 4+0:2:0:0:4, 6+0:3:0:0:6, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:3, 7+0:3:0:0:6, 5+0:1:0:0:4, 5+0:2:0:0:5, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 77+0:34:2:0:68
Cb major blues (7b), 4+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 61+0:7:0:0:34
C# major blues (7#), 4+0:2:0:0:3, 4+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:2, 7+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:3, 3+0:1:0:0:1, 75+0:34:2:0:57
Ab minor blues (7b), 4+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 61+0:7:0:0:34
A# minor blues (7#), 4+0:2:0:0:3, 4+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:2, 7+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:3, 3+0:1:0:0:1, 75+0:34:2:0:57
Cb dorian (7b), 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 35+0:7:0:0:13
C# dorian (7#), 4+0:2:0:0:3, 4+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:2, 7+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:3, 3+0:1:0:0:1, 75+0:34:2:0:57
Cb phrygian (7b), 3+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:3, 54+0:7:0:0:27
C# phrygian (7#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:42
Cb lydian (7b), 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:2, 35+0:7:0:0:13
C# lydian (7#), 4+0:2:0:0:3, 4+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:5, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:2, 7+0:3:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 5+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:3, 3+0:1:0:0:1, 75+0:34:2:0:57
Cb mixolydian (7b), 3+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:1:0:0:3, 54+0:7:0:0:27
C# mixolydian (7#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:3, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 6+0:5:1:0:6, 5+0:4:1:0:5, 4+0:0:0:0:1, 6+0:3:0:0:3, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:0:0:1, 71+0:34:2:0:42
Cb aeolian (7b), 2+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:3, 44+0:7:0:0:19
C# aeolian (7#), 4+0:2:0:0:2, 3+0:0:0:0:0, 4+0:2:0:0:4, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 6+0:5:1:0:6, 5+0:4:1:0:5, 5+0:0:0:0:1, 6+0:3:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:3:0:0:3, 4+0:3:0:0:4, 4+0:2:0:0:2, 3+0:1:0:0:1, 73+0:34:2:0:49
Cb locrian (7b), 4+0:0:0:0:2, 5+0:2:0:0:4, 2+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:3, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 4+0:1:0:0:3, 61+0:7:0:0:34
C# locrian (7#), 4+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 6+0:5:1:0:5, 5+0:4:1:0:4, 4+0:0:0:0:0, 5+0:3:0:0:3, 4+0:1:0:0:1, 5+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 2+0:1:0:0:1, 68+0:34:2:0:34
