 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, rowcost
C locrian (0), 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:1:0:2, 4+0:0:1:0:2, 0+0:0:0:0:0, 3+1:0:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:0:3, 1+0:0:0:0:0, 3+0:0:2:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 65+2:0:10:0:27
F major (1b), 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:0:0:1, 0+0:0:0:0:0, 2+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:1:0:2, 3+0:0:1:0:2, 0+0:0:0:0:0, 4+1:0:0:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:1:0:3, 2+0:0:0:0:0, 4+0:0:2:0:3, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 78+2:0:10:0:27
G major (1#), 2+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:1:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:1:0:2, 4+0:0:1:0:2, 1+0:0:0:0:0, 4+1:0:0:0:1, 6+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:0:0:0, 5+0:0:0:0:1, 6+0:0:0:0:1, 6+0:0:1:0:3, 4+0:0:0:0:0, 5+0:0:2:0:3, 1+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:2, 115+2:0:10:0:27
D minor (1b), 2+0:0:0:0:0, 2+0:0:0:0:2, 5+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:2:1:0:1, 2+0:1:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:2:0:0:1, 0+0:0:0:0:0, 1+0:1:1:0:1, 1+0:0:0:0:0, 1+0:1:1:0:1, 2+0:1:1:0:1, 1+0:0:0:0:0, 5+1:1:0:0:2, 5+0:0:0:0:2, 5+0:0:1:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 7+0:1:1:0:3, 3+0:0:0:0:1, 3+0:2:2:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:1:1:0:1, 91+2:13:10:0:33
E minor (1#), 2+0:2:0:0:2, 4+0:3:0:0:3, 6+0:5:0:0:5, 3+0:1:0:0:1, 5+0:3:0:0:3, 4+0:2:0:0:2, 3+0:1:1:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 4+0:3:0:0:3, 2+0:0:0:0:0, 5+1:3:0:0:3, 3+0:1:0:0:1, 4+0:1:1:0:2, 2+0:0:0:0:0, 3+0:0:1:0:1, 5+0:1:1:0:2, 2+0:0:0:0:0, 5+1:3:0:0:3, 7+0:4:0:0:4, 5+0:3:1:0:3, 5+0:3:0:0:3, 6+0:4:0:0:4, 7+0:4:0:0:4, 5+0:3:1:0:3, 5+0:3:0:0:3, 6+0:2:2:0:4, 2+0:0:0:0:0, 4+0:3:0:0:3, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:3, 2+0:0:0:0:0, 2+0:0:1:0:1, 137+2:64:10:0:72
D minor mel (1b), 3+0:0:0:0:0, 3+0:0:0:0:2, 6+0:0:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:2:1:0:1, 2+0:1:1:0:1, 0+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 8+1:2:0:0:1, 1+0:0:0:0:0, 2+0:1:1:0:1, 0+0:0:0:0:0, 1+0:1:1:0:1, 3+0:1:1:0:1, 1+0:0:0:0:0, 6+1:1:0:0:2, 6+0:0:0:0:2, 4+0:0:1:0:2, 4+0:0:0:0:1, 6+0:0:0:0:2, 6+0:0:0:0:2, 6+0:1:1:0:3, 4+0:0:0:0:1, 4+0:2:2:0:2, 0+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:1:1:0:1, 107+2:13:10:0:33
E minor mel (1#), 3+0:2:0:0:2, 4+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 6+0:3:0:0:3, 4+0:2:0:0:2, 4+0:1:1:0:2, 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 6+1:3:0:0:3, 3+0:1:0:0:1, 3+0:1:1:0:2, 2+0:0:0:0:0, 2+0:0:1:0:1, 4+0:1:1:0:2, 3+0:0:0:0:0, 6+1:3:0:0:3, 8+0:4:0:0:4, 6+0:3:1:0:3, 6+0:3:0:0:3, 7+0:4:0:0:4, 8+0:4:0:0:4, 6+0:3:1:0:3, 6+0:3:0:0:3, 5+0:2:2:0:4, 2+0:0:0:0:0, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:3, 3+0:0:0:0:0, 1+0:0:1:0:1, 150+2:64:10:0:72
F major blues (1b), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:1:0:2, 4+0:2:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:2, 2+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:0, 3+0:2:1:0:2, 6+0:2:1:0:2, 1+0:0:0:0:0, 6+1:1:0:0:1, 6+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 7+0:1:1:0:2, 3+0:0:0:0:0, 6+0:3:2:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:2, 131+2:20:10:0:22
G major blues (1#), 3+0:1:0:0:0, 4+0:2:0:0:2, 7+0:4:0:0:2, 3+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 8+1:1:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 4+0:0:1:0:1, 2+0:0:0:0:0, 6+1:3:0:0:1, 7+0:3:0:0:1, 6+0:2:1:0:2, 5+0:2:0:0:0, 6+0:3:0:0:1, 7+0:3:0:0:1, 8+0:2:1:0:3, 5+0:2:0:0:0, 5+0:1:2:0:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 144+2:39:10:0:25
D minor blues (1b), 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:1:0:2, 4+0:2:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:2, 2+0:0:0:0:0, 5+0:2:1:0:2, 2+0:0:0:0:0, 3+0:2:1:0:2, 6+0:2:1:0:2, 1+0:0:0:0:0, 6+1:1:0:0:1, 6+0:0:0:0:0, 5+0:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 7+0:1:1:0:2, 3+0:0:0:0:0, 6+0:3:2:0:3, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 1+0:0:0:0:0, 3+0:2:1:0:2, 131+2:20:10:0:22
E minor blues (1#), 3+0:1:0:0:0, 4+0:2:0:0:2, 7+0:4:0:0:2, 3+0:0:0:0:0, 5+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:1:0:1, 3+0:0:1:0:1, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 8+1:1:0:0:1, 2+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 4+0:0:1:0:1, 2+0:0:0:0:0, 6+1:3:0:0:1, 7+0:3:0:0:1, 6+0:2:1:0:2, 5+0:2:0:0:0, 6+0:3:0:0:1, 7+0:3:0:0:1, 8+0:2:1:0:3, 5+0:2:0:0:0, 5+0:1:2:0:2, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 144+2:39:10:0:25
F dorian (1b), 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:2, 4+0:0:1:0:2, 0+0:0:0:0:0, 5+1:0:0:0:1, 5+0:0:0:0:1, 3+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:1:0:3, 3+0:0:0:0:0, 5+0:0:2:0:3, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 94+2:0:10:0:27
G dorian (1#), 3+0:2:0:0:0, 4+0:3:0:0:2, 7+0:5:0:0:2, 3+0:1:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 3+0:1:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 2+0:1:1:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 3+0:1:1:0:1, 2+0:0:0:0:0, 5+1:4:0:0:1, 7+0:4:0:0:1, 5+0:3:1:0:2, 5+0:3:0:0:0, 6+0:4:0:0:1, 7+0:4:0:0:1, 7+0:3:1:0:3, 5+0:3:0:0:0, 4+0:2:2:0:2, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:1, 128+2:65:10:0:25
F phrygian (1b), 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:1:0:2, 4+0:0:1:0:2, 0+0:0:0:0:0, 3+1:0:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:0:3, 1+0:0:0:0:0, 3+0:0:2:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 65+2:0:10:0:27
G phrygian (1#), 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:2, 4+0:0:1:0:2, 0+0:0:0:0:0, 5+1:0:0:0:1, 5+0:0:0:0:1, 3+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:1:0:3, 3+0:0:0:0:0, 5+0:0:2:0:3, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 94+2:0:10:0:27
F lydian (1b), 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:2, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:2, 4+0:0:1:0:2, 0+0:0:0:0:0, 5+1:0:0:0:1, 5+0:0:0:0:1, 3+0:0:1:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:1:0:3, 3+0:0:0:0:0, 5+0:0:2:0:3, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 94+2:0:10:0:27
G lydian (1#), 3+0:2:0:0:0, 4+0:3:0:0:2, 7+0:5:0:0:2, 3+0:1:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 3+0:1:1:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 2+0:1:1:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 3+0:1:1:0:1, 2+0:0:0:0:0, 5+1:4:0:0:1, 7+0:4:0:0:1, 5+0:3:1:0:2, 5+0:3:0:0:0, 6+0:4:0:0:1, 7+0:4:0:0:1, 7+0:3:1:0:3, 5+0:3:0:0:0, 4+0:2:2:0:2, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 1+0:0:1:0:1, 128+2:65:10:0:25
F mixolydian (1b), 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:0:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:2, 1+0:0:0:0:0, 2+0:0:1:0:2, 4+0:0:1:0:2, 0+0:0:0:0:0, 3+1:0:0:0:1, 3+0:0:0:0:1, 4+0:0:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:0:3, 1+0:0:0:0:0, 3+0:0:2:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:2, 65+2:0:10:0:27
