 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, rowcost
C locrian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 9+1:0:1:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 13+1:0:1:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 8+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 12+1:0:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 9+1:0:1:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:0:0:0, 0+0:0:0:0:0, 122+4:0:4:0:18
F major (1b), 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:1, 0+0:0:0:0:0, 8+1:0:1:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 12+1:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 11+1:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 8+1:0:1:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 8+0:0:0:0:0, 1+0:0:0:0:0, 146+4:0:4:0:19
G major (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:0, 6+0:0:0:0:1, 2+0:0:0:0:0, 8+1:0:1:0:2, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 7+0:0:0:0:1, 11+1:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 9+0:0:0:0:2, 4+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:0, 10+1:0:1:0:2, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 7+1:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:0:0:0, 3+0:0:0:0:0, 209+4:0:4:0:20
D minor (1b), 2+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 0+0:0:0:0:0, 8+1:1:1:0:4, 4+0:1:0:0:0, 5+0:2:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:3:0:0:0, 13+1:2:1:0:4, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:2:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:0, 8+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 12+1:0:1:0:5, 3+0:1:0:0:0, 3+0:1:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 8+1:1:1:0:4, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 9+0:1:0:0:1, 2+0:0:0:0:0, 181+4:21:4:0:35
E minor (1#), 3+0:1:0:0:1, 3+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 6+0:3:0:0:3, 6+0:5:0:0:5, 3+0:1:0:0:1, 8+1:4:1:0:4, 4+0:1:0:0:1, 6+0:1:0:0:1, 6+0:2:0:0:2, 2+0:1:0:0:1, 6+0:1:0:0:1, 5+0:2:0:0:2, 2+0:1:0:0:1, 5+0:2:0:0:2, 4+0:3:0:0:3, 4+0:4:0:0:4, 8+0:2:0:0:2, 11+1:5:1:0:5, 3+0:2:0:0:2, 5+0:2:0:0:2, 6+0:1:0:0:1, 4+0:2:0:0:2, 5+0:1:0:0:1, 2+0:1:0:0:1, 5+0:3:0:0:3, 10+0:4:0:0:4, 4+0:3:0:0:3, 5+0:3:0:0:3, 4+0:2:0:0:2, 10+1:5:1:0:5, 3+0:2:0:0:2, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:3, 3+0:2:0:0:2, 4+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 5+0:3:0:0:3, 2+0:0:0:0:0, 7+1:5:1:0:5, 2+0:1:0:0:1, 4+0:2:0:0:2, 3+0:1:0:0:1, 8+0:4:0:0:4, 4+0:1:0:0:1, 239+4:109:4:0:109
D minor mel (1b), 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 6+0:0:0:0:1, 1+0:0:0:0:0, 8+1:2:1:0:5, 3+0:1:0:0:0, 6+0:2:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 6+0:1:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 7+0:3:0:0:0, 12+1:2:1:0:4, 3+0:0:0:0:0, 5+0:0:0:0:0, 5+0:2:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:0, 5+0:0:0:0:0, 9+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 11+1:0:1:0:5, 4+0:1:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 7+1:1:1:0:4, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:1, 3+0:0:0:0:0, 215+4:22:4:0:36
E minor mel (1#), 4+0:1:0:0:1, 3+0:1:0:0:1, 7+0:2:0:0:2, 4+0:1:0:0:1, 6+0:2:0:0:2, 6+0:3:0:0:3, 5+1:3:0:0:3, 3+0:1:0:0:1, 8+1:4:1:0:4, 5+0:1:0:0:1, 7+0:1:0:0:1, 7+0:2:0:0:2, 3+0:1:0:0:1, 7+0:1:0:0:1, 6+0:2:0:0:2, 3+0:1:0:0:1, 6+0:2:0:0:2, 4+0:3:0:0:3, 4+0:3:0:0:3, 9+0:2:0:0:2, 12+1:5:1:0:5, 4+0:2:0:0:2, 6+0:2:0:0:2, 7+0:1:0:0:1, 5+0:2:0:0:2, 6+0:1:0:0:1, 3+0:1:0:0:1, 6+0:3:0:0:3, 11+0:4:0:0:4, 4+0:3:0:0:3, 6+0:3:0:0:3, 5+0:2:0:0:2, 11+1:5:1:0:5, 4+0:2:0:0:2, 6+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 5+0:3:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:3, 4+0:3:0:0:3, 4+0:3:0:0:3, 3+0:0:0:0:0, 7+1:5:1:0:5, 3+0:1:0:0:1, 5+0:2:0:0:2, 3+0:1:0:0:1, 9+0:4:0:0:4, 5+0:1:0:0:1, 273+5:106:4:0:106
F major blues (1b), 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 10+1:0:1:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:1:0:0:1, 13+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 6+0:0:0:0:0, 10+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 12+1:0:1:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+1:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:0:0, 3+0:0:0:0:0, 223+4:13:4:0:17
G major blues (1#), 3+0:1:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 6+0:3:0:0:1, 7+0:3:0:0:1, 2+0:0:0:0:0, 9+1:4:1:0:2, 5+0:1:0:0:0, 7+0:1:0:0:1, 6+0:1:0:0:0, 3+0:1:0:0:0, 6+0:1:0:0:0, 6+0:2:0:0:0, 2+0:0:0:0:0, 6+0:2:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:1, 8+0:1:0:0:1, 13+1:5:1:0:2, 3+0:1:0:0:0, 6+0:1:0:0:0, 6+0:0:0:0:1, 4+0:1:0:0:0, 5+0:1:0:0:0, 3+0:1:0:0:0, 5+0:1:0:0:0, 10+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:1, 4+0:1:0:0:0, 12+1:5:1:0:3, 4+0:1:0:0:0, 5+0:2:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 5+0:2:0:0:1, 2+0:0:0:0:0, 8+1:5:1:0:2, 3+0:1:0:0:0, 5+0:1:0:0:0, 2+0:0:0:0:0, 10+0:4:0:0:1, 4+0:1:0:0:0, 258+4:77:4:0:24
D minor blues (1b), 2+0:0:0:0:0, 1+0:0:0:0:0, 7+0:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0, 10+1:0:1:0:1, 3+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 7+0:1:0:0:1, 13+1:0:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:1:0:0:1, 6+0:0:0:0:0, 10+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 12+1:0:1:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 9+1:0:1:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:0:0, 3+0:0:0:0:0, 223+4:13:4:0:17
