 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, rowcost
Eb mixolydian (3b), 2+0:0:1:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:1, 4+1:1:0:0:2, 57+1:6:3:0:11
A mixolydian (3#), 2+0:2:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:0, 0+0:0:0:0:0, 2+0:2:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 2+0:0:1:0:1, 2+0:2:0:0:0, 2+0:2:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 7+0:3:0:0:0, 3+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:1, 6+0:3:0:0:0, 7+0:3:0:0:0, 4+0:2:0:0:0, 7+0:6:1:0:3, 6+0:5:1:0:3, 6+1:2:0:0:1, 99+1:56:3:0:11
Eb aeolian (3b), 2+0:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 3+1:1:0:0:1, 49+1:8:3:0:11
A aeolian (3#), 2+0:2:0:0:0, 3+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 5+0:1:0:0:0, 6+0:1:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 5+0:2:0:0:1, 7+0:6:1:0:4, 7+0:5:1:0:3, 5+1:2:0:0:1, 114+1:54:3:0:18
Eb locrian (3b), 1+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 4+1:1:0:0:3, 70+1:6:3:0:21
A locrian (3#), 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:0, 7+0:0:1:0:2, 5+0:0:1:0:2, 5+1:0:0:0:1, 85+1:0:3:0:12
Ab major (4b), 2+0:0:1:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:1, 4+1:1:0:0:2, 57+1:6:3:0:11
E major (4#), 1+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 4+0:0:0:0:0, 4+0:0:1:0:1, 3+0:2:0:0:1, 3+0:2:0:0:1, 6+0:1:0:0:0, 7+0:1:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:1, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:1:0:0:0, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:2, 7+0:6:1:0:5, 7+0:5:1:0:4, 6+1:2:0:0:2, 124+1:52:3:0:34
F minor (4b), 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 5+1:1:0:0:1, 70+1:7:3:0:10
C# minor (4#), 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:3, 1+0:0:0:0:1, 3+0:0:0:1:0, 2+0:0:0:0:1, 3+0:2:0:0:3, 3+0:2:0:0:3, 5+0:0:0:0:2, 4+0:0:1:0:2, 3+0:2:0:0:3, 3+0:2:0:0:3, 6+0:1:0:0:4, 7+0:1:0:0:4, 3+0:1:0:0:3, 4+0:2:0:0:4, 8+0:3:0:0:6, 8+0:3:0:0:5, 5+0:2:0:0:4, 1+0:0:0:0:1, 4+0:2:0:0:4, 3+0:1:0:0:1, 8+0:3:0:0:6, 8+0:3:0:0:5, 5+0:2:0:0:5, 7+0:6:1:0:7, 7+0:5:1:0:7, 7+1:2:0:0:4, 127+1:48:3:1:93
F minor mel (4b), 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:1:0:1, 4+1:1:0:0:1, 62+1:9:3:0:12
C# minor mel (4#), 1+0:0:0:0:0, 5+0:1:0:0:2, 3+0:2:0:0:3, 1+0:0:0:0:1, 2+0:0:0:1:0, 3+0:0:0:0:1, 3+0:2:0:0:3, 3+0:2:0:0:3, 6+0:0:0:0:2, 5+0:0:1:0:2, 4+0:2:0:0:3, 3+0:2:0:0:3, 7+0:1:0:0:4, 7+0:1:0:0:4, 4+0:1:0:0:3, 5+0:2:0:0:4, 8+0:3:0:0:6, 8+0:3:0:0:5, 5+0:2:0:0:4, 2+0:0:0:0:1, 4+0:2:0:0:4, 3+0:0:0:0:0, 8+0:3:0:0:6, 8+0:3:0:0:5, 5+0:2:0:0:5, 7+0:6:1:0:7, 7+0:5:1:0:7, 7+1:2:0:0:4, 134+1:47:3:1:92
Ab major blues (4b), 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 5+1:1:0:0:3, 94+1:6:1:0:29
E major blues (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 7+1:2:0:0:2, 138+1:49:3:0:50
F minor blues (4b), 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 5+1:1:0:0:3, 94+1:6:1:0:29
C# minor blues (4#), 2+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 7+1:2:0:0:2, 138+1:49:3:0:50
Ab dorian (4b), 2+0:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 3+1:1:0:0:1, 49+1:8:3:0:11
E dorian (4#), 0+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 6+1:2:0:0:2, 131+1:47:3:1:49
Ab phrygian (4b), 1+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 4+1:1:0:0:3, 70+1:6:3:0:21
E phrygian (4#), 2+0:2:0:0:0, 3+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 5+0:1:0:0:0, 6+0:1:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 5+0:2:0:0:1, 7+0:6:1:0:4, 7+0:5:1:0:3, 5+1:2:0:0:1, 114+1:54:3:0:18
Ab lydian (4b), 2+0:0:1:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 6+0:1:0:0:1, 1+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:1:0:1, 3+1:1:0:0:1, 49+1:8:3:0:11
E lydian (4#), 0+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 6+1:2:0:0:2, 131+1:47:3:1:49
Ab mixolydian (4b), 1+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 4+1:1:0:0:3, 70+1:6:3:0:21
E mixolydian (4#), 2+0:2:0:0:0, 3+0:2:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 3+0:2:0:0:0, 3+0:2:0:0:0, 5+0:1:0:0:0, 6+0:1:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 4+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 7+0:3:0:0:1, 7+0:3:0:0:1, 5+0:2:0:0:1, 7+0:6:1:0:4, 7+0:5:1:0:3, 5+1:2:0:0:1, 114+1:54:3:0:18
Ab aeolian (4b), 2+0:0:1:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:0, 2+0:0:1:0:1, 4+1:1:0:0:2, 57+1:6:3:0:11
E aeolian (4#), 1+0:1:0:0:0, 4+0:2:0:0:1, 4+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:1, 4+0:0:0:0:0, 4+0:0:1:0:1, 3+0:2:0:0:1, 3+0:2:0:0:1, 6+0:1:0:0:0, 7+0:1:0:0:0, 3+0:1:0:0:1, 4+0:2:0:0:1, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:1, 1+0:0:0:0:0, 4+0:2:0:0:2, 2+0:1:0:0:0, 8+0:3:0:0:2, 8+0:3:0:0:2, 5+0:2:0:0:2, 7+0:6:1:0:5, 7+0:5:1:0:4, 6+1:2:0:0:2, 124+1:52:3:0:34
Ab locrian (4b), 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:1:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:0, 5+1:1:0:0:3, 83+1:6:1:0:29
E locrian (4#), 2+0:2:0:0:0, 3+0:2:0:0:1, 3+0:2:0:0:0, 0+0:0:0:0:0, 4+0:3:0:0:0, 0+0:0:0:0:0, 2+0:2:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 2+0:0:1:0:1, 2+0:2:0:0:0, 2+0:2:0:0:0, 4+0:1:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:0, 6+0:3:0:0:0, 7+0:3:0:0:0, 3+0:2:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:1, 6+0:3:0:0:0, 7+0:3:0:0:0, 4+0:2:0:0:0, 7+0:6:1:0:3, 6+0:5:1:0:3, 6+1:2:0:0:1, 99+1:56:3:0:11
Db major (5b), 1+0:0:1:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:1:0:0:3, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:0, 3+0:0:1:0:0, 4+1:1:0:0:3, 70+1:6:3:0:21
B major (5#), 0+0:0:0:0:0, 5+0:1:0:0:1, 4+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:1:1, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 5+0:0:0:0:0, 5+0:0:1:0:1, 4+0:2:0:0:2, 3+0:2:0:0:2, 7+0:1:0:0:1, 7+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 2+0:0:0:0:0, 4+0:2:0:0:2, 2+0:0:0:0:0, 8+0:3:0:0:3, 8+0:3:0:0:3, 5+0:2:0:0:2, 7+0:6:1:0:6, 7+0:5:1:0:5, 6+1:2:0:0:2, 131+1:47:3:1:49
Bb minor (5b), 1+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:2, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 3+0:0:1:0:1, 5+1:1:0:0:2, 70+1:6:3:0:11
G# minor (5#), 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:3, 3+0:2:0:0:3, 6+0:0:0:0:3, 6+0:0:0:0:4, 4+0:2:0:0:3, 3+0:2:0:0:3, 7+0:1:0:0:5, 7+0:1:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 3+0:0:0:0:1, 4+0:2:0:0:4, 2+0:0:0:0:1, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 7+0:6:1:0:7, 7+0:5:1:0:7, 6+1:2:0:0:5, 132+1:47:2:0:105
Bb minor mel (5b), 2+0:0:1:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:1:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:1:0:1, 5+1:1:0:0:2, 57+1:6:3:0:11
G# minor mel (5#), 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 3+0:2:0:0:3, 3+0:2:0:0:3, 7+0:0:0:0:3, 7+0:0:0:0:3, 4+0:2:0:0:3, 3+0:2:0:0:3, 8+0:1:0:0:5, 8+0:1:0:0:5, 4+0:1:0:0:3, 5+0:2:0:0:4, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 4+0:0:0:0:1, 4+0:2:0:0:4, 3+0:0:0:0:1, 8+0:3:0:0:7, 8+0:3:0:0:6, 5+0:2:0:0:5, 7+0:6:1:0:7, 7+0:5:1:0:7, 6+1:2:0:0:5, 138+1:46:2:0:102
Db major blues (5b), 2+0:0:1:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:1:0:0:5, 7+0:1:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 2+0:0:0:0:0, 7+0:1:0:0:5, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:1:0:0, 4+0:0:0:0:0, 6+1:1:0:0:4, 105+1:6:2:0:39
B major blues (5#), 2+0:0:0:0:0, 5+0:0:1:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 2+0:0:0:0:0, 3+0:2:0:0:2, 3+0:2:0:0:2, 6+0:0:0:0:0, 6+0:0:1:0:0, 4+0:2:0:0:2, 3+0:2:0:0:2, 8+0:1:0:0:2, 8+0:1:0:0:2, 4+0:1:0:0:2, 5+0:2:0:0:3, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:2:0:0:3, 4+0:0:0:0:0, 8+0:3:0:0:4, 8+0:3:0:0:4, 5+0:2:0:0:3, 7+0:6:1:0:7, 7+0:5:1:0:5, 6+1:2:0:0:3, 142+1:48:4:0:62
