 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, rowcost
A major (3#), 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 2+0:1:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:1, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:1, 2+0:1:0:0:0, 5+0:3:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:6:2:0:5, 4+0:4:1:0:3, 5+0:2:0:0:1, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:3:0:0:2, 4+0:3:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 6+0:5:1:0:4, 6+1:1:0:0:2, 5+0:3:0:0:2, 6+1:3:0:0:2, 3+0:2:0:0:2, 6+0:3:0:0:2, 3+0:2:0:0:2, 1+0:0:0:0:0, 131+2:62:6:0:48
C minor (3b), 1+0:0:0:0:1, 2+0:1:0:0:0, 1+0:0:0:0:1, 3+0:1:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:2:0:3, 3+0:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:1:0:2, 4+1:3:0:0:2, 2+0:0:0:0:0, 4+1:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 67+2:10:4:0:18
F# minor (3#), 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:3, 5+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:4, 2+0:1:0:0:2, 5+0:3:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 6+0:6:2:0:6, 4+0:4:1:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 0+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:3, 6+0:5:1:0:6, 6+1:1:0:0:3, 5+0:3:0:0:5, 6+1:3:0:0:4, 3+0:2:0:0:3, 7+0:3:0:0:5, 3+0:2:0:0:3, 1+0:0:0:0:0, 132+2:61:4:0:104
Ab major (4b), 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:2:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:1:0:0, 5+1:3:0:0:5, 0+0:0:0:0:0, 4+1:1:0:0:3, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 48+2:8:4:0:25
E major (4#), 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 5+0:2:0:0:2, 3+0:1:0:0:1, 5+0:3:0:0:3, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:6:2:0:6, 4+0:4:1:0:4, 5+0:2:0:0:2, 5+0:1:0:0:1, 2+0:0:0:0:0, 4+0:3:0:0:3, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 6+0:5:1:0:5, 5+1:1:0:0:1, 5+0:3:0:0:3, 7+1:3:0:0:3, 3+0:2:0:0:2, 6+0:3:0:0:3, 4+0:2:0:0:2, 0+0:0:0:0:0, 134+2:61:6:0:63
F minor (4b), 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:2:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:2:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 6+1:3:0:0:3, 0+0:0:0:0:0, 5+1:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 57+2:8:4:0:12
C# minor (4#), 1+0:0:1:0:0, 2+0:0:0:0:1, 1+0:0:1:0:0, 1+0:0:0:0:0, 4+0:1:0:0:4, 3+0:2:0:0:3, 5+0:1:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:5, 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:6:2:0:6, 4+0:4:1:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 2+0:0:0:0:1, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:0:0:4, 6+0:1:0:0:4, 6+0:5:1:0:6, 6+1:1:0:0:3, 5+0:3:0:0:4, 7+1:3:0:0:4, 3+0:2:0:0:3, 6+0:3:0:0:6, 4+0:2:0:0:3, 0+0:0:0:0:0, 136+2:61:6:0:113
Db major (5b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:3, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:2:0:0, 1+0:0:1:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 1+0:0:1:0:0, 5+1:3:0:0:5, 0+0:0:0:0:0, 4+1:1:0:0:4, 0+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:1, 0+0:0:0:0:0, 52+2:7:4:0:32
B major (5#), 2+0:0:1:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 0+0:0:0:0:0, 4+0:1:0:0:2, 3+0:2:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:4, 5+0:0:0:0:1, 2+0:0:0:0:0, 6+0:6:2:0:6, 4+0:4:1:0:4, 6+0:2:0:0:3, 6+0:1:0:0:2, 2+0:0:0:0:1, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:2, 6+0:5:1:0:5, 6+1:1:0:0:2, 5+0:3:0:0:4, 7+1:3:0:0:4, 3+0:2:0:0:2, 6+0:3:0:0:4, 4+0:2:0:0:2, 0+0:0:0:0:0, 139+2:61:6:0:81
Bb minor (5b), 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:2:0:1, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:1:0:1, 4+1:3:0:0:4, 1+0:0:0:0:0, 5+1:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 61+2:7:4:0:14
G# minor (5#), 3+0:1:0:0:3, 2+0:2:0:0:2, 3+0:1:0:0:3, 1+0:0:0:0:0, 4+0:1:0:0:4, 3+0:2:0:0:3, 5+0:1:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:5, 3+0:1:0:0:3, 5+0:3:0:0:5, 5+0:0:0:0:4, 2+0:0:0:0:2, 6+0:6:2:0:6, 4+0:4:1:0:4, 6+0:2:0:0:5, 6+0:1:0:0:5, 3+0:0:0:0:2, 4+0:3:0:0:4, 4+0:3:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:0:0:4, 5+0:1:0:0:5, 6+0:5:1:0:6, 6+1:1:0:0:3, 5+0:3:0:0:5, 7+1:3:0:0:5, 3+0:2:0:0:3, 6+0:3:0:0:6, 4+0:2:0:0:4, 0+0:0:0:0:0, 144+2:65:4:0:130
Gb major (6b), 1+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 5+0:2:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:4, 4+0:0:0:0:3, 1+0:0:1:0:0, 0+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:3, 2+0:0:1:0:0, 6+1:3:0:0:5, 1+0:0:0:0:0, 4+1:1:0:0:4, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 74+2:7:2:0:44
F# major (6#), 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:3, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 3+0:1:0:0:2, 5+0:3:0:0:5, 5+0:0:0:0:2, 3+0:0:0:0:1, 6+0:6:2:0:6, 4+0:4:1:0:4, 6+0:2:0:0:4, 6+0:1:0:0:3, 1+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:3, 6+0:2:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:3, 6+0:5:1:0:6, 6+1:1:0:0:3, 5+0:3:0:0:5, 7+1:3:0:0:4, 3+0:2:0:0:3, 7+0:3:0:0:5, 4+0:2:0:0:3, 0+0:0:0:0:0, 140+2:61:4:0:104
Eb minor (6b), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:1:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:1:0:0, 6+1:3:0:0:4, 2+0:0:0:0:0, 3+1:1:0:0:3, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 80+2:7:2:0:17
D# minor (6#), 1+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:4, 4+0:2:0:0:3, 5+0:1:0:0:5, 5+0:2:0:0:5, 4+0:2:0:0:4, 5+0:2:0:0:5, 4+0:2:1:0:3, 3+0:1:0:0:3, 5+0:3:0:0:5, 5+0:0:0:0:5, 3+0:0:0:0:2, 6+0:6:2:0:6, 4+0:4:1:0:4, 6+0:2:0:0:6, 6+0:1:0:0:6, 0+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 5+0:1:0:0:5, 6+0:5:1:0:6, 6+1:1:0:0:4, 5+0:3:0:0:5, 7+1:3:0:0:5, 3+0:2:0:0:3, 7+0:3:0:0:6, 4+0:2:0:0:4, 0+0:0:0:0:0, 140+2:61:5:0:128
Cb major (7b), 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:2, 5+0:2:0:0:4, 4+0:0:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 6+0:0:0:0:5, 4+0:0:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:3, 5+0:0:0:0:4, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:3, 2+0:0:0:0:1, 5+0:0:0:0:4, 1+0:0:0:0:1, 7+1:3:0:0:6, 2+0:0:0:0:1, 5+1:1:0:0:4, 1+0:0:0:0:1, 4+0:0:0:0:3, 2+0:0:0:0:2, 0+0:0:0:0:0, 94+2:7:0:0:68
C# major (7#), 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:4, 4+0:2:0:0:3, 5+0:1:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:3, 3+0:1:0:0:2, 5+0:3:0:0:5, 6+0:0:0:0:3, 4+0:0:0:0:2, 6+0:6:2:0:6, 4+0:4:1:0:4, 6+0:2:0:0:5, 6+0:1:0:0:4, 1+0:0:0:0:0, 4+0:3:0:0:4, 4+0:3:0:0:4, 4+0:2:0:0:4, 6+0:2:0:0:5, 4+0:2:0:0:4, 6+0:1:0:0:4, 6+0:5:1:0:6, 7+1:1:0:0:3, 5+0:3:0:0:4, 7+1:3:0:0:4, 3+0:2:0:0:3, 7+0:3:0:0:6, 4+0:2:0:0:3, 0+0:0:0:0:0, 142+2:61:4:0:112
Ab minor (7b), 3+0:0:0:0:0, 1+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 7+1:3:0:0:5, 2+0:0:0:0:0, 5+1:1:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 90+2:8:0:0:25
