 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, rowcost
C minor (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 15+0:0:0:0:3
F# minor (3#), 1+0:0:0:0:0, 5+0:2:0:0:4, 2+0:0:0:0:1, 5+0:2:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:4, 4+0:0:0:0:1, 5+0:2:0:0:4, 1+0:0:0:0:0, 7+0:4:0:0:6, 4+0:3:0:0:4, 6+0:4:0:0:6, 0+0:0:0:0:0, 5+0:1:0:0:3, 4+0:2:0:0:3, 3+0:1:0:0:2, 4+0:1:0:0:3, 61+0:24:0:0:45
C minor mel (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 24+0:0:0:0:3
F# minor mel (3#), 1+0:0:0:0:0, 6+0:2:0:0:4, 2+0:0:0:0:1, 5+0:2:0:0:4, 0+0:0:0:0:0, 6+0:2:0:0:4, 5+0:0:0:0:1, 5+0:2:0:0:4, 0+0:0:0:0:0, 7+0:4:0:0:6, 4+0:3:0:0:4, 6+0:4:0:0:6, 0+0:0:0:0:0, 6+0:1:0:0:3, 5+0:2:0:0:3, 3+0:1:0:0:2, 5+0:1:0:0:3, 66+0:24:0:0:45
Eb major blues (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 36+0:0:0:0:3
A major blues (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 7+0:4:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:3, 1+0:0:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 69+0:28:0:0:19
C minor blues (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 36+0:0:0:0:3
F# minor blues (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 7+0:4:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:3, 1+0:0:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 69+0:28:0:0:19
Eb dorian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 20+0:0:0:0:3
A dorian (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 0+0:0:0:0:0, 7+0:4:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:3, 0+0:0:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 67+0:28:0:0:19
Eb phrygian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 15+0:0:0:0:3
A phrygian (3#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 1+0:1:0:0:0, 7+0:5:0:0:2, 4+0:3:0:0:1, 6+0:4:0:0:2, 1+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 54+0:32:0:0:5
Eb lydian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 20+0:0:0:0:3
A lydian (3#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 0+0:0:0:0:0, 7+0:4:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:3, 0+0:0:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 67+0:28:0:0:19
Eb mixolydian (3b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 15+0:0:0:0:3
A mixolydian (3#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 1+0:1:0:0:0, 7+0:5:0:0:2, 4+0:3:0:0:1, 6+0:4:0:0:2, 1+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 54+0:32:0:0:5
Eb aeolian (3b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 11+0:0:0:0:0
A aeolian (3#), 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:0, 1+0:1:0:0:0, 7+0:4:0:0:2, 4+0:3:0:0:2, 6+0:4:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 62+0:29:0:0:12
Eb locrian (3b), 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 21+0:0:0:0:3
A locrian (3#), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 43+0:0:0:0:3
Ab major (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 15+0:0:0:0:3
E major (4#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 0+0:0:0:0:0, 7+0:4:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:3, 0+0:0:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 67+0:28:0:0:19
F minor (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 23+0:0:0:0:0
C# minor (4#), 1+0:0:0:0:1, 6+0:2:0:0:5, 1+0:0:0:0:0, 5+0:2:0:0:5, 1+0:0:0:0:1, 6+0:2:0:0:4, 6+0:0:0:0:2, 5+0:2:0:0:5, 0+0:0:0:0:0, 7+0:4:0:0:6, 4+0:3:0:0:4, 6+0:4:0:0:6, 0+0:0:0:0:0, 6+0:1:0:0:4, 6+0:2:0:0:4, 3+0:1:0:0:3, 6+0:1:0:0:4, 69+0:24:0:0:54
F minor mel (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 19+0:0:0:0:0
C# minor mel (4#), 1+0:0:0:0:1, 6+0:2:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:5, 1+0:0:0:0:1, 6+0:2:0:0:4, 5+0:0:0:0:2, 5+0:2:0:0:5, 0+0:0:0:0:0, 7+0:4:0:0:6, 4+0:3:0:0:4, 6+0:4:0:0:6, 0+0:0:0:0:0, 6+0:1:0:0:4, 6+0:2:0:0:4, 4+0:1:0:0:3, 6+0:1:0:0:4, 68+0:24:0:0:54
Ab major blues (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 37+0:0:0:0:4
E major blues (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:2:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 7+0:4:0:0:4, 4+0:3:0:0:3, 6+0:4:0:0:4, 1+0:0:0:0:0, 6+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 70+0:24:0:0:24
F minor blues (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 37+0:0:0:0:4
C# minor blues (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 2+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:2:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 7+0:4:0:0:4, 4+0:3:0:0:3, 6+0:4:0:0:4, 1+0:0:0:0:0, 6+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 70+0:24:0:0:24
Ab dorian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 11+0:0:0:0:0
E dorian (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:4:0:0:4, 4+0:3:0:0:3, 6+0:4:0:0:4, 0+0:0:0:0:0, 6+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 66+0:24:0:0:24
Ab phrygian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 21+0:0:0:0:3
E phrygian (4#), 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:0, 1+0:1:0:0:0, 7+0:4:0:0:2, 4+0:3:0:0:2, 6+0:4:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 62+0:29:0:0:12
Ab lydian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 11+0:0:0:0:0
E lydian (4#), 1+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:4:0:0:4, 4+0:3:0:0:3, 6+0:4:0:0:4, 0+0:0:0:0:0, 6+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 66+0:24:0:0:24
Ab mixolydian (4b), 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 21+0:0:0:0:3
E mixolydian (4#), 1+0:0:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 5+0:2:0:0:1, 1+0:0:0:0:0, 5+0:3:0:0:1, 4+0:1:0:0:0, 5+0:2:0:0:0, 1+0:1:0:0:0, 7+0:4:0:0:2, 4+0:3:0:0:2, 6+0:4:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:1, 4+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:1, 62+0:29:0:0:12
Ab aeolian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 15+0:0:0:0:3
E aeolian (4#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 0+0:0:0:0:0, 7+0:4:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:3, 0+0:0:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 67+0:28:0:0:19
Ab locrian (4b), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 32+0:0:0:0:4
E locrian (4#), 0+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:2:0:0:0, 1+0:0:0:0:0, 5+0:3:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 1+0:1:0:0:0, 7+0:5:0:0:2, 4+0:3:0:0:1, 6+0:4:0:0:2, 1+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 54+0:32:0:0:5
Db major (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 21+0:0:0:0:3
B major (5#), 1+0:0:0:0:0, 6+0:2:0:0:2, 1+0:0:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:2:0:0:2, 4+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 7+0:4:0:0:4, 4+0:3:0:0:3, 6+0:4:0:0:4, 0+0:0:0:0:0, 6+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 66+0:24:0:0:24
Bb minor (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 30+0:0:0:0:3
G# minor (5#), 0+0:0:0:0:0, 6+0:2:0:0:6, 1+0:0:0:0:1, 5+0:2:0:0:5, 1+0:0:0:0:1, 6+0:2:0:0:5, 4+0:0:0:0:3, 5+0:2:0:0:5, 0+0:0:0:0:0, 7+0:4:0:0:6, 4+0:3:0:0:4, 6+0:4:0:0:6, 0+0:0:0:0:0, 6+0:1:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:5, 65+0:24:0:0:60
Bb minor mel (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:1, 24+0:0:0:0:3
G# minor mel (5#), 0+0:0:0:0:0, 6+0:2:0:0:6, 1+0:0:0:0:1, 5+0:2:0:0:5, 0+0:0:0:0:0, 6+0:2:0:0:5, 4+0:0:0:0:3, 5+0:2:0:0:5, 0+0:0:0:0:0, 7+0:4:0:0:6, 4+0:3:0:0:4, 6+0:4:0:0:6, 0+0:0:0:0:0, 6+0:1:0:0:5, 5+0:2:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:5, 64+0:24:0:0:59
Db major blues (5b), 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 46+0:0:0:0:10
B major blues (5#), 1+0:0:0:0:0, 6+0:2:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:1, 6+0:2:0:0:3, 5+0:0:0:0:1, 5+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:5, 4+0:3:0:0:3, 6+0:4:0:0:5, 0+0:0:0:0:0, 6+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 5+0:1:0:0:2, 69+0:24:0:0:35
Bb minor blues (5b), 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 46+0:0:0:0:10
G# minor blues (5#), 1+0:0:0:0:0, 6+0:2:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:1, 6+0:2:0:0:3, 5+0:0:0:0:1, 5+0:2:0:0:3, 1+0:0:0:0:0, 7+0:4:0:0:5, 4+0:3:0:0:3, 6+0:4:0:0:5, 0+0:0:0:0:0, 6+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 5+0:1:0:0:2, 69+0:24:0:0:35
Db dorian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 15+0:0:0:0:3
B dorian (5#), 1+0:0:0:0:0, 6+0:2:0:0:3, 1+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 6+0:2:0:0:3, 4+0:0:0:0:1, 5+0:2:0:0:3, 0+0:0:0:0:0, 7+0:4:0:0:5, 4+0:3:0:0:3, 6+0:4:0:0:5, 0+0:0:0:0:0, 6+0:1:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:1, 5+0:1:0:0:2, 65+0:24:0:0:34
Db phrygian (5b), 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 32+0:0:0:0:4
B phrygian (5#), 1+0:0:0:0:0, 6+0:2:0:0:1, 2+0:1:0:0:0, 5+0:2:0:0:2, 1+0:0:0:0:0, 6+0:3:0:0:2, 5+0:1:0:0:0, 5+0:2:0:0:1, 0+0:0:0:0:0, 7+0:4:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:3, 0+0:0:0:0:0, 6+0:2:0:0:1, 5+0:2:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 67+0:28:0:0:19
Db lydian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 15+0:0:0:0:3
