 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, rowcost
B locrian (5#), 2+0:0:1:0:2, 1+0:0:0:0:1, 4+0:3:1:0:2, 7+0:5:0:0:3, 6+0:3:0:0:2, 7+0:5:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:1, 5+0:2:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:1, 5+0:3:0:0:1, 3+0:2:0:0:1, 54+0:27:2:0:21
Gb major (6b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
F# major (6#), 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 63+0:26:2:0:35
Eb minor (6b), 6+0:4:1:0:6, 7+0:4:0:0:6, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 52+0:17:1:0:30
D# minor (6#), 2+0:0:1:0:0, 3+0:0:0:0:1, 5+0:3:1:0:5, 8+0:5:0:0:8, 6+0:3:0:0:6, 7+0:5:0:0:7, 4+0:1:0:0:4, 3+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:5, 3+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:4, 65+0:26:2:0:53
Eb minor mel (6b), 6+0:4:1:0:6, 7+0:4:0:0:6, 1+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 46+0:17:2:0:30
D# minor mel (6#), 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:3:1:0:5, 8+0:5:0:0:8, 6+0:3:0:0:6, 7+0:5:0:0:7, 5+0:1:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:5, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:4, 72+0:26:1:0:53
Gb major blues (6b), 6+0:4:1:0:6, 7+0:4:0:0:7, 4+0:0:1:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 68+0:17:2:0:42
F# major blues (6#), 3+0:0:1:0:0, 3+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:6, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:3:0:0:5, 6+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 70+0:26:2:0:41
Eb minor blues (6b), 6+0:4:1:0:6, 7+0:4:0:0:7, 4+0:0:1:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 68+0:17:2:0:42
D# minor blues (6#), 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:3:1:0:5, 8+0:5:0:0:8, 6+0:3:0:0:6, 7+0:5:0:0:7, 5+0:1:0:0:4, 4+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:5, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:4, 70+0:26:1:0:53
Gb dorian (6b), 6+0:4:1:0:6, 7+0:4:0:0:6, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:30
F# dorian (6#), 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:6, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:3:0:0:5, 6+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 70+0:26:1:0:41
Gb phrygian (6b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 61+0:17:1:0:39
F# phrygian (6#), 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 57+0:26:2:0:27
Gb lydian (6b), 6+0:4:1:0:6, 7+0:4:0:0:6, 2+0:0:1:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:4, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 47+0:17:2:0:30
F# lydian (6#), 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:6, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:3:0:0:5, 6+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 70+0:26:1:0:41
Gb mixolydian (6b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 61+0:17:1:0:39
F# mixolydian (6#), 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 57+0:26:2:0:27
Gb aeolian (6b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
F# aeolian (6#), 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 63+0:26:2:0:35
Gb locrian (6b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 67+0:17:1:0:42
F# locrian (6#), 1+0:0:1:0:1, 0+0:0:0:0:0, 5+0:3:1:0:2, 8+0:5:0:0:4, 6+0:3:0:0:3, 7+0:5:0:0:4, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:2, 5+0:2:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:3:0:0:2, 4+0:2:0:0:1, 53+0:27:2:0:22
Cb major (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 61+0:17:1:0:39
C# major (7#), 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:6, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:3:0:0:5, 6+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 70+0:26:1:0:41
Ab minor (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 61+0:17:1:0:35
A# minor (7#), 4+0:0:0:0:1, 4+0:0:0:0:2, 5+0:3:1:0:5, 8+0:5:0:0:8, 6+0:3:0:0:6, 7+0:5:0:0:7, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:3:0:0:5, 6+0:2:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 4+0:2:0:0:4, 76+0:26:1:0:59
Ab minor mel (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
A# minor mel (7#), 5+0:0:0:0:1, 5+0:0:0:0:2, 5+0:3:1:0:5, 8+0:5:0:0:8, 6+0:3:0:0:6, 7+0:5:0:0:7, 5+0:1:0:0:4, 4+0:0:0:0:3, 6+0:3:0:0:5, 6+0:2:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:2:0:0:4, 4+0:2:0:0:4, 80+0:26:1:0:59
Cb major blues (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 73+0:17:1:0:49
C# major blues (7#), 4+0:0:1:0:0, 4+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:7, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:3, 4+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 74+0:26:2:0:44
Ab minor blues (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 73+0:17:1:0:49
A# minor blues (7#), 4+0:0:1:0:0, 4+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:7, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:3, 4+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 74+0:26:2:0:44
Cb dorian (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
C# dorian (7#), 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:7, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:3, 4+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 74+0:26:1:0:44
Cb phrygian (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 67+0:17:1:0:42
C# phrygian (7#), 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 63+0:26:2:0:35
Cb lydian (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 1+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 53+0:17:1:0:35
C# lydian (7#), 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:7, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:3, 4+0:0:0:0:2, 6+0:3:0:0:5, 6+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 74+0:26:1:0:44
Cb mixolydian (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 3+0:0:0:0:0, 3+0:0:0:0:1, 67+0:17:1:0:42
C# mixolydian (7#), 2+0:0:1:0:1, 2+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:5, 6+0:3:0:0:4, 7+0:5:0:0:6, 4+0:1:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:4, 6+0:2:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:2:0:0:3, 4+0:2:0:0:3, 63+0:26:2:0:35
Cb aeolian (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 2+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:1, 61+0:17:1:0:39
C# aeolian (7#), 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:3:1:0:4, 8+0:5:0:0:6, 6+0:3:0:0:5, 7+0:5:0:0:7, 5+0:1:0:0:2, 4+0:0:0:0:1, 6+0:3:0:0:5, 6+0:2:0:0:4, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:2:0:0:4, 4+0:2:0:0:3, 70+0:26:1:0:41
Cb locrian (7b), 6+0:4:1:0:6, 7+0:4:0:0:7, 3+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:3:0:0:5, 4+0:2:0:0:4, 4+0:2:0:0:4, 4+0:0:0:0:1, 3+0:0:0:0:1, 73+0:17:1:0:49
C# locrian (7#), 1+0:0:1:0:1, 1+0:0:0:0:0, 5+0:3:1:0:3, 8+0:5:0:0:5, 6+0:3:0:0:3, 7+0:5:0:0:5, 4+0:1:0:0:1, 2+0:0:0:0:0, 6+0:3:0:0:3, 6+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:2:0:0:2, 4+0:2:0:0:2, 57+0:26:2:0:27
