 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, rowcost
G lydian (1#), 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:3:1:0:1, 6+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:1, 7+0:6:1:1:3, 7+0:6:1:1:3, 5+0:5:2:0:3, 13+1:10:1:2:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:0:1:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:1:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 4+0:3:0:0:1, 4+0:2:1:0:1, 4+0:2:0:0:2, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:3:1:0:3, 6+1:4:2:0:2, 3+0:3:0:0:1, 0+0:0:0:0:0, 139+3:91:13:5:43
F mixolydian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 4+0:0:2:0:2, 11+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 11+0:0:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 4+1:0:1:0:3, 5+1:0:2:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 99+3:0:13:5:33
G mixolydian (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:1:1:2, 6+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:1:0:2, 3+0:0:1:0:2, 5+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 122+3:0:13:5:33
F aeolian (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 5+0:0:2:0:2, 12+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 10+0:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 5+1:0:1:0:3, 5+1:0:2:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 111+3:0:13:5:33
G aeolian (1#), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:1:1:2, 7+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 129+3:0:13:5:33
F locrian (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:2, 4+0:0:1:1:2, 3+0:0:2:0:2, 10+1:0:1:2:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 11+0:4:0:1:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 9+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:2:1:0:2, 3+0:1:0:0:1, 5+0:3:1:0:3, 5+0:3:1:0:3, 5+1:2:1:0:3, 4+1:1:2:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 104+3:20:13:5:32
G locrian (1#), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 5+0:0:2:0:2, 12+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 10+0:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 5+1:0:1:0:3, 5+1:0:2:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 111+3:0:13:5:33
Bb major (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 4+0:0:2:0:2, 11+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 11+0:0:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 4+1:0:1:0:3, 5+1:0:2:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 99+3:0:13:5:33
D major (2#), 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:3:1:0:1, 6+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:1, 7+0:6:1:1:3, 7+0:6:1:1:3, 5+0:5:2:0:3, 13+1:10:1:2:5, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+0:1:0:1:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:4:1:0:1, 2+0:1:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 4+0:3:0:0:1, 4+0:2:1:0:1, 4+0:2:0:0:2, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:3:1:0:3, 6+1:4:2:0:2, 3+0:3:0:0:1, 0+0:0:0:0:0, 139+3:91:13:5:43
G minor (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:2, 2+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 6+0:0:1:1:3, 6+0:0:1:1:3, 4+0:0:2:0:3, 11+1:0:1:2:5, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 10+0:4:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:1:1:0:1, 5+0:1:0:0:2, 3+0:2:1:0:2, 3+0:2:1:0:2, 5+1:1:1:0:3, 5+1:1:2:0:2, 1+0:0:0:0:1, 0+0:0:0:0:0, 106+3:16:13:5:43
B minor (2#), 4+0:2:0:0:2, 4+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 3+0:2:0:0:2, 4+0:1:0:0:2, 3+0:2:0:0:3, 4+0:3:1:0:4, 6+0:4:0:0:5, 5+0:4:0:0:4, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:4, 7+0:5:1:1:5, 7+0:5:1:1:5, 5+0:4:2:0:4, 13+1:9:1:2:7, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 7+0:1:0:1:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:1:0:3, 3+0:1:0:0:2, 3+0:1:0:0:2, 2+0:1:0:0:1, 5+0:3:0:0:3, 4+0:2:1:0:2, 4+0:2:0:0:3, 3+0:0:1:0:0, 3+0:0:1:0:0, 7+1:3:1:0:4, 6+1:4:2:0:4, 3+0:3:0:0:3, 0+0:0:0:0:0, 154+3:86:13:5:99
G minor mel (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 6+0:0:1:1:3, 6+0:0:1:1:3, 5+0:0:2:0:3, 12+1:0:1:2:5, 2+0:1:0:0:0, 1+0:1:0:0:0, 2+0:1:0:0:0, 9+0:4:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:1:0:1, 5+0:1:0:0:2, 3+0:2:1:0:2, 3+0:2:1:0:2, 6+1:1:1:0:3, 5+1:1:2:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 118+3:16:13:5:43
B minor mel (2#), 5+0:2:0:0:2, 5+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:2:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 5+0:3:1:0:4, 6+0:4:0:0:5, 5+0:4:0:0:4, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:4:0:0:5, 5+0:3:0:0:4, 8+0:5:1:1:5, 8+0:5:1:1:5, 5+0:4:2:0:4, 13+1:9:1:2:7, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:1:4, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:1:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:1, 6+0:3:0:0:3, 4+0:2:1:0:2, 5+0:2:0:0:3, 3+0:0:1:0:0, 3+0:0:1:0:0, 7+1:3:1:0:4, 6+1:4:2:0:4, 3+0:3:0:0:3, 0+0:0:0:0:0, 169+3:86:13:5:99
Bb major blues (2b), 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:1:1, 5+0:0:1:1:1, 5+0:0:2:0:1, 12+1:0:1:2:3, 5+0:1:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:2, 12+0:4:0:1:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 10+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:1:0:2, 4+0:1:0:0:2, 5+0:3:1:0:4, 5+0:3:1:0:4, 6+1:2:1:0:2, 6+1:1:2:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 150+3:20:13:5:37
D major blues (2#), 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:1:0:2, 6+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:2, 8+0:6:1:1:4, 8+0:6:1:1:4, 5+0:5:2:0:4, 13+1:10:1:2:6, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:1:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 5+0:2:1:0:2, 5+0:2:0:0:3, 3+0:0:1:0:2, 3+0:0:1:0:2, 6+1:3:1:0:2, 6+1:4:2:0:3, 3+0:3:0:0:1, 0+0:0:0:0:0, 166+3:91:13:5:52
G minor blues (2b), 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:1:1, 5+0:0:1:1:1, 5+0:0:2:0:1, 12+1:0:1:2:3, 5+0:1:0:0:2, 1+0:0:0:0:0, 5+0:1:0:0:2, 12+0:4:0:1:4, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 10+0:2:1:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:2:1:0:2, 4+0:1:0:0:2, 5+0:3:1:0:4, 5+0:3:1:0:4, 6+1:2:1:0:2, 6+1:1:2:0:3, 3+0:0:0:0:0, 1+0:0:0:0:0, 150+3:20:13:5:37
B minor blues (2#), 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:1:0:2, 6+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:2, 8+0:6:1:1:4, 8+0:6:1:1:4, 5+0:5:2:0:4, 13+1:10:1:2:6, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 9+0:1:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 7+0:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 5+0:2:1:0:2, 5+0:2:0:0:3, 3+0:0:1:0:2, 3+0:0:1:0:2, 6+1:3:1:0:2, 6+1:4:2:0:3, 3+0:3:0:0:1, 0+0:0:0:0:0, 166+3:91:13:5:52
Bb dorian (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 5+0:0:2:0:2, 12+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 10+0:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 5+1:0:1:0:3, 5+1:0:2:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 111+3:0:13:5:33
D dorian (2#), 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:1:0:2, 6+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:2, 8+0:6:1:1:4, 8+0:6:1:1:4, 5+0:5:2:0:4, 13+1:10:1:2:6, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 4+0:2:1:0:2, 5+0:2:0:0:3, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:3:1:0:2, 6+1:4:2:0:3, 3+0:3:0:0:1, 0+0:0:0:0:0, 154+3:91:13:5:52
Bb phrygian (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:2, 4+0:0:1:1:2, 3+0:0:2:0:2, 10+1:0:1:2:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 11+0:4:0:1:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 9+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:2:1:0:2, 3+0:1:0:0:1, 5+0:3:1:0:3, 5+0:3:1:0:3, 5+1:2:1:0:3, 4+1:1:2:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 104+3:20:13:5:32
D phrygian (2#), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:1:1:2, 7+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 129+3:0:13:5:33
Bb lydian (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 5+0:0:2:0:2, 12+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 10+0:0:0:1:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 5+1:0:1:0:3, 5+1:0:2:0:3, 2+0:0:0:0:1, 0+0:0:0:0:0, 111+3:0:13:5:33
D lydian (2#), 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:3:1:0:2, 6+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:2, 8+0:6:1:1:4, 8+0:6:1:1:4, 5+0:5:2:0:4, 13+1:10:1:2:6, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+0:1:0:1:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:1:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 4+0:2:1:0:2, 5+0:2:0:0:3, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:3:1:0:2, 6+1:4:2:0:3, 3+0:3:0:0:1, 0+0:0:0:0:0, 154+3:91:13:5:52
Bb mixolydian (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:1:2, 4+0:0:1:1:2, 3+0:0:2:0:2, 10+1:0:1:2:3, 4+0:1:0:0:1, 1+0:0:0:0:0, 4+0:1:0:0:1, 11+0:4:0:1:3, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 9+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:2:1:0:2, 3+0:1:0:0:1, 5+0:3:1:0:3, 5+0:3:1:0:3, 5+1:2:1:0:3, 4+1:1:2:0:3, 1+0:0:0:0:0, 0+0:0:0:0:0, 104+3:20:13:5:32
D mixolydian (2#), 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:1, 7+0:0:1:1:2, 7+0:0:1:1:2, 5+0:0:2:0:2, 13+1:0:1:2:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:0:1:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 2+0:0:1:0:2, 2+0:0:1:0:2, 6+1:0:1:0:3, 6+1:0:2:0:3, 3+0:0:0:0:1, 0+0:0:0:0:0, 129+3:0:13:5:33
Bb aeolian (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:1:1:2, 5+0:0:1:1:2, 4+0:0:2:0:2, 11+1:0:1:2:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 11+0:0:0:1:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 4+0:0:0:0:1, 4+0:0:1:0:2, 4+0:0:1:0:2, 4+1:0:1:0:3, 5+1:0:2:0:3, 1+0:0:0:0:1, 0+0:0:0:0:0, 99+3:0:13:5:33
