 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, rowcost
D mixolydian (2#), 0+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:1:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+1:0:1:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+1:0:1:0:1, 2+0:0:0:0:0, 101+2:0:4:0:9
Bb aeolian (2b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:1:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 2+1:0:1:0:1, 0+0:0:0:0:0, 48+2:0:4:0:9
D aeolian (2#), 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 2+0:0:1:0:1, 2+0:1:0:0:0, 4+0:3:1:0:2, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 8+1:3:1:0:3, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 5+1:1:1:0:1, 2+0:1:0:0:0, 127+2:56:4:0:11
Bb locrian (2b), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:2:1:0:2, 1+0:0:0:0:0, 93+2:11:4:0:22
D locrian (2#), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+1:0:1:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+1:0:1:0:1, 1+0:0:0:0:0, 77+2:0:4:0:9
Eb major (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:1:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+1:2:1:0:2, 0+0:0:0:0:0, 60+2:11:4:0:12
A major (3#), 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 3+0:0:1:0:1, 3+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 9+1:3:1:0:3, 5+0:2:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 6+1:1:1:0:1, 3+0:1:0:0:0, 163+2:56:4:0:14
C minor (3b), 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:2:1:0:1, 1+0:0:0:0:0, 2+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 8+1:3:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+1:2:1:0:1, 1+0:0:0:0:0, 81+2:11:4:0:9
F# minor (3#), 1+0:0:0:0:0, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+0:3:0:0:4, 4+0:0:0:0:1, 3+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:3, 4+0:1:0:0:3, 9+1:3:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:3, 3+0:1:0:0:2, 4+0:0:0:0:2, 4+0:2:0:0:3, 3+0:1:0:0:3, 4+0:2:0:0:3, 5+0:2:0:0:3, 6+0:3:0:0:4, 5+1:1:0:0:3, 3+0:1:0:0:2, 171+2:54:1:0:108
C minor mel (3b), 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:2:1:0:1, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 7+1:3:1:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:1:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+1:2:1:0:1, 1+0:0:0:0:0, 69+2:11:4:0:9
F# minor mel (3#), 2+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:4, 5+0:0:0:0:1, 4+0:1:0:0:2, 5+0:3:1:0:4, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:3, 4+0:2:0:0:3, 5+0:1:0:0:3, 9+1:3:0:0:4, 6+0:2:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:0:0:0:2, 5+0:2:0:0:3, 4+0:1:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:4, 6+1:1:0:0:3, 4+0:1:0:0:2, 206+2:54:1:0:108
Eb major blues (3b), 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:1:0:3, 2+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+1:3:1:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+1:2:1:0:2, 2+0:0:0:0:0, 132+2:11:4:0:32
A major blues (3#), 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 4+0:0:1:0:1, 4+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 9+1:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+1:1:1:0:1, 4+0:1:0:0:0, 198+2:56:4:0:32
C minor blues (3b), 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 5+0:0:0:0:1, 6+0:2:1:0:3, 2+0:0:0:0:0, 4+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+1:3:1:0:4, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 8+0:1:0:0:2, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+1:2:1:0:2, 2+0:0:0:0:0, 132+2:11:4:0:32
F# minor blues (3#), 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 4+0:0:1:0:1, 4+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 9+1:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+1:1:1:0:1, 4+0:1:0:0:0, 198+2:56:4:0:32
Eb dorian (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:1:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 2+1:0:1:0:1, 0+0:0:0:0:0, 48+2:0:4:0:9
A dorian (3#), 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 4+0:0:1:0:1, 4+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 9+1:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+1:1:1:0:1, 4+0:1:0:0:0, 198+2:56:4:0:32
Eb phrygian (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:2:1:0:2, 1+0:0:0:0:0, 93+2:11:4:0:22
A phrygian (3#), 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 2+0:0:1:0:1, 2+0:1:0:0:0, 4+0:3:1:0:2, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 8+1:3:1:0:3, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 5+1:1:1:0:1, 2+0:1:0:0:0, 127+2:56:4:0:11
Eb lydian (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 3+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:1:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:1, 2+1:0:1:0:1, 0+0:0:0:0:0, 48+2:0:4:0:9
A lydian (3#), 2+0:0:0:0:0, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 4+0:0:1:0:1, 4+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 5+0:1:0:0:0, 9+1:3:1:0:3, 6+0:2:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 5+0:2:0:0:1, 4+0:1:0:0:0, 5+0:0:0:0:1, 5+0:2:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:1, 6+0:2:0:0:1, 6+0:3:0:0:2, 7+1:1:1:0:1, 4+0:1:0:0:0, 198+2:56:4:0:32
Eb mixolydian (3b), 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 5+0:2:1:0:2, 1+0:0:0:0:0, 1+0:0:1:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:1:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 7+0:1:0:0:2, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:2:1:0:2, 1+0:0:0:0:0, 93+2:11:4:0:22
A mixolydian (3#), 0+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 2+0:0:1:0:1, 2+0:1:0:0:0, 4+0:3:1:0:2, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 8+1:3:1:0:3, 4+0:2:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 3+0:0:0:0:1, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 4+0:3:0:0:1, 5+1:1:1:0:1, 2+0:1:0:0:0, 127+2:56:4:0:11
Eb aeolian (3b), 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:1:0:2, 0+0:0:0:0:0, 2+0:0:1:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:1:0:3, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 6+0:1:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+1:2:1:0:2, 0+0:0:0:0:0, 60+2:11:4:0:12
A aeolian (3#), 1+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 3+0:0:1:0:1, 3+0:1:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 4+0:1:0:0:0, 9+1:3:1:0:3, 5+0:2:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 4+0:2:0:0:0, 3+0:1:0:0:0, 4+0:2:0:0:1, 5+0:2:0:0:0, 5+0:3:0:0:1, 6+1:1:1:0:1, 3+0:1:0:0:0, 163+2:56:4:0:14
