 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, rowcost
E phrygian (4#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 7+0:4:0:0:2, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 3+0:1:0:0:0, 8+0:5:1:1:3, 8+0:4:0:0:2, 8+0:4:0:0:2, 9+1:3:0:0:1, 9+0:6:1:0:4, 2+0:1:0:0:0, 99+1:54:5:1:27
Ab lydian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 7+0:0:1:1:2, 3+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:1, 3+0:0:1:0:1, 0+0:0:0:0:0, 48+1:1:4:1:6
E lydian (4#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:1, 10+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 107+1:50:5:1:50
Ab mixolydian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 3+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:1:0:0, 1+0:0:0:0:0, 49+1:1:4:1:6
E mixolydian (4#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 7+0:4:0:0:2, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 3+0:1:0:0:0, 8+0:5:1:1:3, 8+0:4:0:0:2, 8+0:4:0:0:2, 9+1:3:0:0:1, 9+0:6:1:0:4, 2+0:1:0:0:0, 99+1:54:5:1:27
Ab aeolian (4b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 44+1:1:4:1:6
E aeolian (4#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 4+0:1:0:0:0, 9+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 104+1:53:5:1:34
Ab locrian (4b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 60+1:1:3:1:13
E locrian (4#), 1+0:0:0:0:0, 3+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 3+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 4+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 6+0:4:0:0:2, 3+0:2:0:0:1, 5+0:5:1:0:3, 2+0:2:0:0:0, 2+0:1:0:0:0, 9+0:6:1:1:3, 7+0:4:0:0:2, 7+0:4:0:0:2, 8+1:3:0:0:1, 8+0:6:1:0:3, 2+0:1:0:0:0, 91+1:57:5:1:26
Db major (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 3+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:1:0:0, 1+0:0:0:0:0, 49+1:1:4:1:6
B major (5#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:1, 10+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 107+1:50:5:1:50
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:1:1:2, 3+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 6+0:0:1:0:0, 1+0:0:0:0:0, 46+1:1:4:1:6
G# minor (5#), 1+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:1, 1+0:0:1:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 10+0:5:1:1:7, 8+0:4:0:0:8, 10+0:4:0:0:9, 11+1:3:0:0:8, 10+0:6:1:0:10, 3+0:1:0:0:3, 108+1:50:5:1:95
Bb minor mel (5b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+0:0:1:1:2, 2+0:0:0:0:0, 6+0:0:0:0:0, 7+1:1:0:0:2, 5+0:0:1:0:0, 1+0:0:0:0:0, 41+1:1:4:1:6
G# minor mel (5#), 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:1:0:0, 4+0:2:0:0:4, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:4, 10+0:5:1:1:7, 8+0:4:0:0:8, 11+0:4:0:0:9, 12+1:3:0:0:8, 10+0:6:1:0:10, 3+0:1:0:0:3, 109+1:50:5:1:93
Db major blues (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 10+0:0:0:1:4, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+1:1:0:0:6, 7+0:0:1:0:1, 2+0:0:0:0:1, 81+1:1:1:1:20
B major blues (5#), 1+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:1, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 114+1:50:5:1:67
Bb minor blues (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 10+0:0:0:1:4, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+1:1:0:0:6, 7+0:0:1:0:1, 2+0:0:0:0:1, 81+1:1:1:1:20
G# minor blues (5#), 1+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:1, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 2+0:0:0:0:0, 5+0:2:0:0:3, 1+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 114+1:50:5:1:67
Db dorian (5b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 44+1:1:4:1:6
B dorian (5#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 108+1:50:5:1:65
Db phrygian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 60+1:1:3:1:13
B phrygian (5#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 4+0:1:0:0:0, 9+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 104+1:53:5:1:34
Db lydian (5b), 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:1:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 8+0:0:1:1:2, 2+0:0:0:0:0, 7+0:0:0:0:0, 8+1:1:0:0:2, 4+0:0:1:0:0, 1+0:0:0:0:0, 44+1:1:4:1:6
B lydian (5#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 108+1:50:5:1:65
Db mixolydian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 60+1:1:3:1:13
B mixolydian (5#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:2, 1+0:1:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:2, 8+0:5:1:0:4, 7+0:4:0:0:3, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 4+0:1:0:0:0, 9+0:5:1:1:3, 8+0:4:0:0:3, 9+0:4:0:0:3, 10+1:3:0:0:1, 10+0:6:1:0:5, 3+0:1:0:0:0, 104+1:53:5:1:34
Db aeolian (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 3+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:1:0:0, 1+0:0:0:0:0, 49+1:1:4:1:6
B aeolian (5#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:1, 10+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 107+1:50:5:1:50
Db locrian (5b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 10+0:0:0:1:4, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+1:1:0:0:6, 7+0:0:0:0:1, 2+0:0:0:0:1, 74+1:1:0:1:20
B locrian (5#), 1+0:0:0:0:0, 4+0:2:0:0:1, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:1, 4+0:3:0:0:1, 2+0:2:0:0:0, 5+0:2:0:0:1, 1+0:1:0:0:0, 4+0:2:0:0:1, 8+0:5:1:0:3, 7+0:4:0:0:2, 4+0:2:0:0:1, 5+0:4:1:0:3, 1+0:1:0:0:0, 3+0:1:0:0:0, 8+0:5:1:1:3, 8+0:4:0:0:2, 8+0:4:0:0:2, 9+1:3:0:0:1, 9+0:6:1:0:4, 2+0:1:0:0:0, 99+1:54:5:1:27
Gb major (6b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:1:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 9+0:0:1:1:3, 4+0:0:0:0:0, 9+0:0:0:0:2, 10+1:1:0:0:4, 6+0:0:0:0:0, 1+0:0:0:0:0, 60+1:1:3:1:13
F# major (6#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:3, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:3, 9+0:5:1:0:7, 7+0:4:0:0:5, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:5, 8+0:4:0:0:5, 11+0:4:0:0:5, 12+1:3:0:0:4, 10+0:6:1:0:7, 3+0:1:0:0:2, 108+1:50:5:1:65
Eb minor (6b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:1:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 8+0:0:1:1:1, 5+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:0:0:0, 0+0:0:0:0:0, 64+1:1:3:1:6
D# minor (6#), 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 2+0:1:0:0:2, 4+0:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:5, 1+0:0:0:0:0, 5+0:2:0:0:5, 9+0:5:1:0:9, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 10+0:5:1:1:9, 8+0:4:0:0:8, 11+0:4:0:0:10, 12+1:3:0:0:9, 10+0:6:1:0:10, 3+0:1:0:0:3, 110+1:51:4:1:102
Eb minor mel (6b), 0+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:1:0:0, 1+0:0:0:0:1, 1+0:0:0:0:0, 7+0:0:1:1:1, 4+0:0:0:0:0, 7+0:0:0:0:1, 8+1:1:0:0:3, 4+0:0:1:0:0, 0+0:0:0:0:0, 53+1:1:4:1:6
D# minor mel (6#), 0+0:0:0:0:0, 4+0:2:0:0:4, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:5, 0+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:5, 9+0:5:1:0:9, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:4, 10+0:5:1:1:9, 8+0:4:0:0:8, 11+0:4:0:0:10, 12+1:3:0:0:9, 10+0:6:1:0:10, 3+0:1:0:0:3, 109+1:50:4:1:99
Gb major blues (6b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:1:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 11+0:0:1:1:3, 6+0:0:0:0:2, 11+0:0:0:0:5, 12+1:1:0:0:7, 8+0:0:1:0:2, 3+0:0:0:0:1, 94+1:1:4:1:31
F# major blues (6#), 1+0:0:0:0:1, 4+0:2:0:0:3, 1+0:0:0:0:1, 1+0:0:1:0:0, 4+0:2:0:0:3, 5+0:3:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:6, 4+0:2:0:0:3, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:6, 8+0:4:0:0:6, 11+0:4:0:0:6, 12+1:3:0:0:5, 10+0:6:1:0:8, 3+0:1:0:0:2, 113+1:50:5:1:76
Eb minor blues (6b), 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 6+0:0:1:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:1:0:0, 2+0:0:0:0:1, 4+0:0:0:0:2, 11+0:0:1:1:3, 6+0:0:0:0:2, 11+0:0:0:0:5, 12+1:1:0:0:7, 8+0:0:1:0:2, 3+0:0:0:0:1, 94+1:1:4:1:31
D# minor blues (6#), 1+0:0:0:0:1, 4+0:2:0:0:4, 1+0:0:0:0:1, 0+0:0:0:0:0, 4+0:2:0:0:4, 5+0:3:0:0:5, 1+0:0:0:0:0, 5+0:2:0:0:4, 1+0:0:0:0:0, 5+0:2:0:0:5, 9+0:5:1:0:9, 7+0:4:0:0:7, 4+0:2:0:0:4, 5+0:4:1:0:4, 2+0:0:0:0:0, 4+0:1:0:0:4, 10+0:5:1:1:9, 8+0:4:0:0:8, 11+0:4:0:0:10, 12+1:3:0:0:9, 10+0:6:1:0:10, 3+0:1:0:0:3, 112+1:50:4:1:101
Gb dorian (6b), 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:1:0:0, 1+0:0:0:0:1, 2+0:0:0:0:0, 8+0:0:1:1:1, 3+0:0:0:0:0, 8+0:0:0:0:1, 9+1:1:0:0:3, 5+0:0:1:0:0, 1+0:0:0:0:0, 49+1:1:4:1:6
F# dorian (6#), 0+0:0:0:0:0, 4+0:2:0:0:3, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:2:0:0:3, 5+0:3:0:0:4, 0+0:0:0:0:0, 5+0:2:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:4, 9+0:5:1:0:8, 7+0:4:0:0:6, 4+0:2:0:0:3, 5+0:4:1:0:4, 1+0:0:0:0:0, 4+0:1:0:0:2, 10+0:5:1:1:6, 8+0:4:0:0:6, 11+0:4:0:0:6, 12+1:3:0:0:5, 10+0:6:1:0:8, 3+0:1:0:0:2, 107+1:50:4:1:73
Gb phrygian (6b), 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 0+0:0:0:0:0, 3+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 10+0:0:0:1:4, 5+0:0:0:0:1, 10+0:0:0:0:3, 11+1:1:0:0:6, 7+0:0:0:0:1, 2+0:0:0:0:1, 74+1:1:0:1:20
F# phrygian (6#), 1+0:0:0:0:0, 4+0:2:0:0:2, 1+0:0:0:0:0, 1+0:0:1:0:1, 4+0:2:0:0:2, 5+0:3:0:0:3, 0+0:0:0:0:0, 5+0:2:0:0:2, 0+0:0:0:0:0, 5+0:2:0:0:2, 9+0:5:1:0:5, 7+0:4:0:0:4, 4+0:2:0:0:2, 5+0:4:1:0:4, 0+0:0:0:0:0, 4+0:1:0:0:1, 10+0:5:1:1:4, 8+0:4:0:0:4, 10+0:4:0:0:4, 11+1:3:0:0:3, 10+0:6:1:0:6, 3+0:1:0:0:1, 107+1:50:5:1:50
